2.146147489547729,2.194566011428833,2.225136041641236,2.557086706161499,2.992648124694824,2.878741502761841,2.973616600036621,2.7439627647399902,3.0370447635650635,3.062391519546509,2.904776096343994,3.1117308139801025,2.7425265312194824,2.4244112968444824,2.829914093017578,2.635521650314331,,
2.812155246734619,2.8813412189483643,2.598965883255005,1.8465890884399412,1.8609355688095093,3.3994452953338623,2.764963388442993,3.086637020111084,2.5166585445404053,2.4084789752960205,1.970523715019226,2.993008613586426,2.450104236602783,2.8618969917297363,2.922882318496704,3.0668113231658936,,
2.8739142417907715,2.939664363861084,3.060307502746582,2.8474395275115967,2.655757427215576,2.43746280670166,2.457040786743164,2.491872549057007,2.4475433826446533,3.4727914333343506,3.252472162246704,3.279136896133423,3.2910373210906982,1.9248013496398928,1.9297524690628047,2.179694890975952,,
2.9212331771850586,2.794662475585937,2.643698215484619,3.047511577606201,2.648352861404419,2.524600028991699,2.6235053539276123,2.713085412979126,2.6899704933166504,2.59790587425232,2.591373443603516,2.959702014923096,2.85680627822876,2.632115602493286,,,,
2.728086471557617,2.7000529766082764,2.770461320877075,2.206338405609131,2.001399040222168,2.189473390579224,2.000252723693848,2.5097527503967285,2.60410213470459,2.614408016204834,2.491442918777466,2.488922595977783,2.5194907188415527,2.2523133754730225,2.132141351699829,2.1640841960906982,2.2282087802886963,2.4002685546875
2.4956181049346924,2.5305678844451904,2.4750685691833496,2.519777536392212,2.3251752853393555,2.335692405700684,2.311164617538452,2.372474670410156,2.2817986011505127,2.136546850204468,2.109859704971313,2.22055459022522,2.0748369693756104,2.0845327377319336,2.185654640197754,2.159145832061768,,
2.1496026515960693,1.8757134675979612,1.929962992668152,1.9557924270629885,2.0182366371154785,2.0053067207336426,2.022341728210449,2.0495216846466064,1.9066319465637207,2.0780842304229736,2.096630096435547,2.0510094165802,2.1656734943389893,2.1713407039642334,2.1614439487457275,2.063499927520752,,
2.1821889877319336,2.036522388458252,2.033874034881592,2.061579465866089,2.012331247329712,1.9559029340744016,1.9300061464309688,1.9494339227676392,1.9588851928710935,1.9089895486831665,1.869788765907288,1.8280880451202397,1.8326761722564695,2.031607151031494,2.066319942474365,2.055312395095825,,
1.6509947776794434,1.717037796974182,1.6284964084625244,1.7778375148773191,2.0950944423675537,2.0147640705108643,2.0243866443634038,1.880832314491272,1.9907920360565183,1.7864885330200195,1.7381380796432495,1.706817388534546,1.7545969486236572,1.6293437480926514,1.5503970384597778,,,
2.143772602081299,2.091954231262207,1.9642724990844729,1.5547244548797607,1.6923459768295288,1.5936535596847534,1.6508030891418457,1.7625563144683838,1.6576354503631592,2.1529700756073,2.0034310817718506,2.2232487201690674,2.19401478767395,,,,,
1.4137617349624634,1.3098251819610596,1.8887064456939695,1.5593998432159424,2.410069227218628,1.5158451795578003,1.6119437217712402,1.6095738410949707,1.909484624862671,1.6944634914398191,1.6180696487426758,2.261027336120605,1.7593809366226196,1.2399708032608032,1.4973700046539309,1.6108793020248413,,
1.876245141029358,1.8052064180374143,2.0735743045806885,2.2576444149017334,2.1103222370147705,2.2022194862365723,2.098860025405884,2.076629638671875,1.9170913696289065,1.902697205543518,2.0968005657196045,1.5606919527053833,1.4832510948181152,2.242910146713257,2.333991050720215,2.26411509513855,,
