1.8414424657821653,1.955937743186951,2.0688486099243164,3.289151906967163,2.967589855194092,2.728512048721313,2.643024206161499,2.538201332092285,2.515049695968628,2.512291193008423,2.036360740661621,2.0576541423797607,2.421330213546753,2.3962106704711914,2.584698438644409,3.024815559387207,,,
2.2354722023010254,2.335530996322632,2.270355701446533,1.770490050315857,2.3244755268096924,2.2520248889923096,2.2833826541900635,2.211012601852417,2.5997588634490967,2.880671501159668,2.3297135829925537,2.253830909729004,2.7079195976257324,,,,,,
2.5503315925598145,2.4476633071899414,2.6744840145111084,2.573824167251587,2.536288022994995,2.7683417797088623,2.729172706604004,2.4314746856689453,2.5971999168396,2.274402618408203,2.185764789581299,1.9876049757003784,1.7297483682632446,2.0590736865997314,2.806527853012085,,,,
2.574043273925781,2.026950597763061,1.9577858448028564,1.9682037830352783,1.748774170875549,1.6136269569396973,1.9051159620285036,2.16113543510437,2.777388095855713,2.455430269241333,2.513023853302002,2.6055312156677246,2.1871955394744877,2.2631165981292725,,,,,
2.7309463024139404,2.6860804557800293,2.624971389770508,2.702802896499634,2.5091798305511475,2.504019260406494,2.397249698638916,2.411046266555786,2.5378220081329346,2.3592708110809326,2.107062339782715,2.059101104736328,2.1320276260375977,2.157719850540161,2.110935926437378,2.1143994331359863,2.084463119506836,2.0840260982513428,2.1710636615753174
1.9884642362594604,1.973831057548523,1.92803418636322,1.9880768060684204,2.055882215499878,2.0934112071990967,2.002505302429199,2.066738605499268,1.9070985317230225,1.9053752422332764,1.819872498512268,1.850856900215149,1.8843202590942385,1.9929563999176023,1.946732759475708,1.8060758113861084,1.8423166275024412,,
1.845023274421692,1.762389898300171,1.771558165550232,1.7829941511154177,1.8048115968704224,1.787657380104065,1.8236019611358645,1.7826249599456787,1.7911558151245115,1.8226646184921265,1.9141184091567995,1.8786072731018064,1.849347710609436,1.9187191724777224,1.9503540992736816,1.9157499074935915,1.9002872705459597,1.926345467567444,1.9854260683059688
1.9032707214355469,1.89349365234375,1.814323902130127,1.7771668434143066,1.761693000793457,1.8062716722488403,1.851373672485352,1.808745622634888,1.8445899486541748,1.830127239227295,1.900215983390808,1.6996678113937378,1.7187858819961548,1.6883955001831057,1.7519822120666504,1.835795521736145,,,
1.737104058265686,1.7420536279678345,1.77275812625885,1.7375365495681765,1.71721613407135,1.5234723091125488,1.6448283195495603,1.6123173236846924,1.8362005949020384,1.7640470266342163,1.6698664426803589,2.0787875652313232,2.041714668273926,1.6556929349899292,1.5547829866409302,1.547663331031799,,,
1.51766836643219,1.4830776453018188,1.5087125301361084,2.0645766258239746,1.6283966302871704,1.5531598329544067,1.610891819000244,1.6866785287857056,1.7397477626800537,2.139490842819214,1.9658451080322263,1.5269924402236938,1.490913987159729,1.551355481147766,1.4528799057006836,,,,
1.9750937223434448,1.8847557306289675,1.6409380435943604,1.7524820566177368,1.0611109733581543,1.0720313787460327,1.2864879369735718,2.304926872253418,1.6012846231460571,1.698272943496704,1.9118432998657229,1.9330154657363887,1.915691614151001,1.6838932037353516,1.794716477394104,,,,
1.6053904294967651,1.6095821857452393,1.4067471027374268,2.1052839756011963,2.1486220359802246,2.0816092491149902,2.1172807216644287,1.86612868309021,1.5345900058746338,1.7913774251937866,2.2329742908477783,2.224942684173584,2.491443634033203,2.075352430343628,1.8147845268249512,2.0614430904388428,,,
