Month,mean_concentration,std_concentration,count,location,year,date,latitude_zone
9,131.40305423736572,8.857088674009255,16,bashkortostan,2008,2008-09-01,1
10,134.439653523763,12.129684613285681,15,bashkortostan,2008,2008-10-01,1
11,149.82318353652954,16.96236085039136,16,bashkortostan,2008,2008-11-01,1
12,133.81409215927124,38.510259850161525,16,bashkortostan,2008,2008-12-01,1
1,111.02804490236136,51.578421693565176,13,bashkortostan,2009,2009-01-01,1
2,100.31691316195896,37.95639258963075,14,bashkortostan,2009,2009-02-01,1
3,109.43199110031128,9.20229919033555,16,bashkortostan,2009,2009-03-01,1
4,109.23535359700521,10.47368761188474,15,bashkortostan,2009,2009-04-01,1
5,116.99773263931274,17.4829025799856,16,bashkortostan,2009,2009-05-01,1
6,121.55859565734863,8.1073613474185,12,bashkortostan,2009,2009-06-01,1
7,123.82356882095337,9.086765740206696,16,bashkortostan,2009,2009-07-01,1
8,125.66748905181885,8.00401972566827,16,bashkortostan,2009,2009-08-01,1
9,124.90005397796631,11.994021631045026,16,bashkortostan,2009,2009-09-01,1
10,131.8871555328369,19.650911839939265,16,bashkortostan,2009,2009-10-01,1
11,136.7352136884417,13.293615042541816,14,bashkortostan,2009,2009-11-01,1
12,109.34468905131023,24.910461834889436,12,bashkortostan,2009,2009-12-01,1
1,111.8264081137521,21.665054520663233,14,bashkortostan,2010,2010-01-01,1
2,86.46579113006592,46.280939201612384,10,bashkortostan,2010,2010-02-01,1
3,110.86407307216099,14.521157985338304,14,bashkortostan,2010,2010-03-01,1
4,155.93565877278647,15.612045435993995,12,bashkortostan,2010,2010-04-01,1
5,132.78921175003052,13.959923664700714,16,bashkortostan,2010,2010-05-01,1
6,131.144700050354,12.99929407115585,16,bashkortostan,2010,2010-06-01,1
7,127.97597932815552,16.195310715881153,16,bashkortostan,2010,2010-07-01,1
8,130.33283185958862,9.720675372586866,16,bashkortostan,2010,2010-08-01,1
9,136.11734771728516,16.132801002189705,14,bashkortostan,2010,2010-09-01,1
10,126.19260470072429,15.376927467785583,12,bashkortostan,2010,2010-10-01,1
11,151.75350379943848,13.060141292558962,16,bashkortostan,2010,2010-11-01,1
12,129.23405694961548,25.864037391462112,16,bashkortostan,2010,2010-12-01,1
1,113.08478190104167,19.76846346580823,15,bashkortostan,2011,2011-01-01,1
2,90.47368303934734,17.729007819683492,12,bashkortostan,2011,2011-02-01,1
3,99.35277875264485,10.816245507125423,12,bashkortostan,2011,2011-03-01,1
4,2.055830270051956,1.632469795128153,2,bashkortostan,2011,2011-04-01,1
5,98.41002909342448,10.882614156056361,15,bashkortostan,2011,2011-05-01,1
6,94.4947144644601,10.473536412854186,14,bashkortostan,2011,2011-06-01,1
7,87.30542731285095,14.054699985517589,16,bashkortostan,2011,2011-07-01,1
8,81.51628930228097,14.6164338150253,14,bashkortostan,2011,2011-08-01,1
9,92.2082050868443,12.381800159145026,14,bashkortostan,2011,2011-09-01,1
10,102.30661821365356,16.467506353050066,16,bashkortostan,2011,2011-10-01,1
11,104.57893981933594,19.0227815508015,15,bashkortostan,2011,2011-11-01,1
12,120.06552028656006,28.173510252859135,16,bashkortostan,2011,2011-12-01,1
1,37.94897963783958,16.082643745539364,11,bashkortostan,2012,2012-01-01,1
2,90.67580048243205,39.01394904744724,12,bashkortostan,2012,2012-02-01,1
3,90.08999629815419,49.33060306259512,12,bashkortostan,2012,2012-03-01,1
4,104.060059767503,13.753779580359359,13,bashkortostan,2012,2012-04-01,1
5,101.4673433303833,15.009044097501894,16,bashkortostan,2012,2012-05-01,1
6,113.99477277483258,13.154768051877861,14,bashkortostan,2012,2012-06-01,1
7,109.30424070358276,13.403525091163964,16,bashkortostan,2012,2012-07-01,1
8,119.3611062856821,8.455374032539359,13,bashkortostan,2012,2012-08-01,1
9,111.97026252746582,7.5494904614362515,16,bashkortostan,2012,2012-09-01,1
10,123.98467191060384,9.453086730488007,12,bashkortostan,2012,2012-10-01,1
11,135.47207005818686,31.711650373203447,12,bashkortostan,2012,2012-11-01,1
12,115.45629978179932,36.39742469066962,16,bashkortostan,2012,2012-12-01,1
1,98.67112585214468,40.73590488431759,13,bashkortostan,2013,2013-01-01,1
2,119.53267621994019,20.910727085578824,16,bashkortostan,2013,2013-02-01,1
3,148.03186525617326,27.840974534591485,14,bashkortostan,2013,2013-03-01,1
4,153.54612731933594,20.473719716100657,14,bashkortostan,2013,2013-04-01,1
5,120.03054571151733,13.229358918954796,16,bashkortostan,2013,2013-05-01,1
6,134.37217712402344,16.974753916536777,16,bashkortostan,2013,2013-06-01,1
7,136.73602294921875,11.400195388694497,16,bashkortostan,2013,2013-07-01,1
8,126.56767702102661,10.26037825607565,16,bashkortostan,2013,2013-08-01,1
9,134.59975878397623,16.677029951767945,12,bashkortostan,2013,2013-09-01,1
10,114.58466672897339,20.73509672136703,16,bashkortostan,2013,2013-10-01,1
11,156.77849872295673,12.186008058616778,13,bashkortostan,2013,2013-11-01,1
12,149.36531888521634,11.033958902118028,13,bashkortostan,2013,2013-12-01,1
1,98.29124505179269,26.566138440526213,14,bashkortostan,2014,2014-01-01,1
2,72.22503185272217,25.926969698486612,12,bashkortostan,2014,2014-02-01,1
3,71.75570239339557,46.73412060271499,14,bashkortostan,2014,2014-03-01,1
4,99.95284964821555,31.422491663266367,11,bashkortostan,2014,2014-04-01,1
5,102.22651791572571,25.071677033962857,16,bashkortostan,2014,2014-05-01,1
6,110.06312465667725,12.071389527763058,16,bashkortostan,2014,2014-06-01,1
7,105.206116994222,9.257907564200677,12,bashkortostan,2014,2014-07-01,1
8,111.30303621292114,10.49756055202554,16,bashkortostan,2014,2014-08-01,1
9,113.31436681747437,9.836760014401902,16,bashkortostan,2014,2014-09-01,1
10,101.99475479125977,12.30236536649261,16,bashkortostan,2014,2014-10-01,1
11,106.93840026855469,25.337845057484294,14,bashkortostan,2014,2014-11-01,1
12,112.17017968495686,27.24334034520027,12,bashkortostan,2014,2014-12-01,1
1,112.65761918288011,19.854392744793724,13,bashkortostan,2015,2015-01-01,1
2,131.1854248046875,7.795439563251731,12,bashkortostan,2015,2015-02-01,1
3,108.19851430257161,17.294553958401597,12,bashkortostan,2015,2015-03-01,1
4,60.956884413957596,47.87748725039916,12,bashkortostan,2015,2015-04-01,1
5,132.0900088223544,18.779431866911366,11,bashkortostan,2015,2015-05-01,1
6,131.2878438313802,7.216757418123523,15,bashkortostan,2015,2015-06-01,1
7,123.92048645019531,8.875281876862696,16,bashkortostan,2015,2015-07-01,1
8,113.31208610534668,14.746127943286004,16,bashkortostan,2015,2015-08-01,1
9,116.15812921524048,13.842628561809946,16,bashkortostan,2015,2015-09-01,1
10,121.96783556256976,10.660302596406808,14,bashkortostan,2015,2015-10-01,1
11,116.5965221949986,16.98755049034185,14,bashkortostan,2015,2015-11-01,1
12,129.96070607503256,33.644720047460986,15,bashkortostan,2015,2015-12-01,1
1,121.99235475980319,16.3059446409185,13,bashkortostan,2016,2016-01-01,1
2,123.72998237609863,20.569729860461845,12,bashkortostan,2016,2016-02-01,1
3,62.33161245073591,36.86095118284032,7,bashkortostan,2016,2016-03-01,1
4,92.1759044940655,15.703088864514601,13,bashkortostan,2016,2016-04-01,1
5,87.93890905380249,16.451042197182957,16,bashkortostan,2016,2016-05-01,1
6,94.40496969223022,9.775255831798447,16,bashkortostan,2016,2016-06-01,1
7,98.47512340545654,12.882550620996367,16,bashkortostan,2016,2016-07-01,1
8,109.85751506260463,10.970276828053406,14,bashkortostan,2016,2016-08-01,1
9,107.40733528137207,11.658745416985683,12,bashkortostan,2016,2016-09-01,1
10,103.56807599748883,10.558175750081897,14,bashkortostan,2016,2016-10-01,1
11,103.85467576980591,27.293608240592178,16,bashkortostan,2016,2016-11-01,1
12,98.0880606174469,25.304455440153102,16,bashkortostan,2016,2016-12-01,1
1,88.6572494506836,24.33593120934387,11,bashkortostan,2017,2017-01-01,1
2,47.8835054397583,16.60816660734583,10,bashkortostan,2017,2017-02-01,1
3,89.32747319539388,19.27965505601401,15,bashkortostan,2017,2017-03-01,1
4,87.98880354563396,22.120517281625645,12,bashkortostan,2017,2017-04-01,1
5,70.02685356140137,33.54269835553465,13,bashkortostan,2017,2017-05-01,1
6,93.23782457624164,12.647679486204913,14,bashkortostan,2017,2017-06-01,1
7,95.70514569963727,7.29121405867463,14,bashkortostan,2017,2017-07-01,1
8,87.68530464172363,10.458890907743129,14,bashkortostan,2017,2017-08-01,1
9,97.47088050842285,15.58771565220968,16,bashkortostan,2017,2017-09-01,1
10,94.75805473327637,24.882509947380942,16,bashkortostan,2017,2017-10-01,1
11,109.38030242919922,24.118957604707475,16,bashkortostan,2017,2017-11-01,1
12,111.85118436813354,31.362768724726482,16,bashkortostan,2017,2017-12-01,1
1,80.31475986133923,32.34373577680375,11,bashkortostan,2018,2018-01-01,1
2,108.57608477274577,21.382968844144077,12,bashkortostan,2018,2018-02-01,1
3,86.75098364693778,31.42923138716662,14,bashkortostan,2018,2018-03-01,1
4,79.54159346493807,37.65723350252845,11,bashkortostan,2018,2018-04-01,1
5,113.2809632619222,14.778967265195885,12,bashkortostan,2018,2018-05-01,1
6,119.22885437011719,10.124155436522067,5,bashkortostan,2018,2018-06-01,1
7,118.14523391723633,13.397352909849026,10,bashkortostan,2018,2018-07-01,1
8,121.88902997970581,12.89627265680277,16,bashkortostan,2018,2018-08-01,1
9,124.06890106201172,8.108579056576403,16,bashkortostan,2018,2018-09-01,1
10,126.51457452774048,10.544042029210491,16,bashkortostan,2018,2018-10-01,1
11,138.73063214619955,11.144396776856903,12,bashkortostan,2018,2018-11-01,1
12,121.21174392700195,50.52656320053907,15,bashkortostan,2018,2018-12-01,1
1,101.73261056627545,60.48424824133506,14,bashkortostan,2019,2019-01-01,1
2,101.02939850943429,23.655337956090342,14,bashkortostan,2019,2019-02-01,1
3,117.21530587332589,23.065714505986836,14,bashkortostan,2019,2019-03-01,1
4,86.55597686767578,28.153160273024877,12,bashkortostan,2019,2019-04-01,1
5,71.0730710029602,19.976452004993103,16,bashkortostan,2019,2019-05-01,1
6,105.69613599777222,12.661223950949132,16,bashkortostan,2019,2019-06-01,1
7,100.02739397684734,10.949118525066881,12,bashkortostan,2019,2019-07-01,1
8,99.98355865478516,20.483319204952608,16,bashkortostan,2019,2019-08-01,1
9,86.68679428100586,13.349676353585432,10,bashkortostan,2019,2019-09-01,1
10,89.15357613563538,16.74010143892971,16,bashkortostan,2019,2019-10-01,1
11,100.93228435516357,21.191833993095795,16,bashkortostan,2019,2019-11-01,1
12,86.48572716346153,58.57902033305044,13,bashkortostan,2019,2019-12-01,1
1,69.61268254688808,44.021825610924516,14,bashkortostan,2020,2020-01-01,1
2,115.5027646151456,17.376172299362835,11,bashkortostan,2020,2020-02-01,1
3,113.34461771647135,13.177933655235357,15,bashkortostan,2020,2020-03-01,1
4,112.36469268798828,12.375801156212708,10,bashkortostan,2020,2020-04-01,1
5,73.93882846832275,23.692338431795275,12,bashkortostan,2020,2020-05-01,1
6,103.40189425150554,12.317815047691195,12,bashkortostan,2020,2020-06-01,1
7,100.82694244384766,11.864037212911118,16,bashkortostan,2020,2020-07-01,1
8,100.72441005706787,12.066039734916458,16,bashkortostan,2020,2020-08-01,1
9,102.05108690261841,17.90527559413592,16,bashkortostan,2020,2020-09-01,1
10,111.46734237670898,20.338891473328328,16,bashkortostan,2020,2020-10-01,1
11,118.89822169712612,12.99688902829806,14,bashkortostan,2020,2020-11-01,1
12,106.87594195774624,42.58041376937017,14,bashkortostan,2020,2020-12-01,1
1,67.40557157076321,36.300782687790175,13,bashkortostan,2021,2021-01-01,1
2,107.6474199295044,11.759179518842773,8,bashkortostan,2021,2021-02-01,1
3,101.26229506272536,14.071309467381724,13,bashkortostan,2021,2021-03-01,1
4,102.69351720809937,16.6178090039994,16,bashkortostan,2021,2021-04-01,1
5,81.01781272888184,17.876183617831806,12,bashkortostan,2021,2021-05-01,1
6,85.87249183654785,27.781500184253773,12,bashkortostan,2021,2021-06-01,1
7,90.54693841934204,17.812878066051645,16,bashkortostan,2021,2021-07-01,1
8,105.47543239593506,12.400295951549236,16,bashkortostan,2021,2021-08-01,1
9,91.44401621818542,16.08264487394701,16,bashkortostan,2021,2021-09-01,1
10,93.5179830278669,13.218874481372707,14,bashkortostan,2021,2021-10-01,1
11,110.26968002319336,14.332135725870312,12,bashkortostan,2021,2021-11-01,1
12,104.93561935424805,30.175899377737043,15,bashkortostan,2021,2021-12-01,1
1,146.96319198608398,25.047218614284436,16,bozeman,2005,2005-01-01,1
2,141.8204402923584,19.262242658793646,12,bozeman,2005,2005-02-01,1
3,127.1622178213937,29.76758696585081,14,bozeman,2005,2005-03-01,1
4,143.98770904541016,12.498445681890175,16,bozeman,2005,2005-04-01,1
5,141.50034761428833,19.008067260622617,16,bozeman,2005,2005-05-01,1
6,123.74615669250488,10.580867415178883,12,bozeman,2005,2005-06-01,1
7,142.1727294921875,7.636817972721138,12,bozeman,2005,2005-07-01,1
8,135.3539900779724,10.520466955513204,16,bozeman,2005,2005-08-01,1
9,139.63071823120117,5.55445741566298,12,bozeman,2005,2005-09-01,1
10,139.32424218314034,19.62701963299994,14,bozeman,2005,2005-10-01,1
11,120.2370127360026,14.41250488833527,15,bozeman,2005,2005-11-01,1
12,144.43350219726562,37.19367799367118,13,bozeman,2005,2005-12-01,1
1,153.6582145690918,13.763104667431742,16,bozeman,2006,2006-01-01,1
2,166.36748758951822,12.282396692516812,12,bozeman,2006,2006-02-01,1
3,156.88111060006278,21.05282313849601,14,bozeman,2006,2006-03-01,1
4,160.99506160191126,13.137264086504405,14,bozeman,2006,2006-04-01,1
5,148.86292521158853,13.689048133078126,12,bozeman,2006,2006-05-01,1
6,146.98821020126343,15.499661000237506,16,bozeman,2006,2006-06-01,1
7,162.16473279680525,11.35633305426031,14,bozeman,2006,2006-07-01,1
8,163.22799173990884,10.624578417463841,15,bozeman,2006,2006-08-01,1
9,158.32754802703857,14.877492704112028,16,bozeman,2006,2006-09-01,1
10,141.49844905308314,13.122350469458343,14,bozeman,2006,2006-10-01,1
11,164.9832104274205,20.186056973881563,14,bozeman,2006,2006-11-01,1
12,166.9354227701823,19.935150884346356,15,bozeman,2006,2006-12-01,1
1,135.55835774739583,11.882305537035487,15,bozeman,2007,2007-01-01,1
2,143.14082272847494,11.870200922218011,12,bozeman,2007,2007-02-01,1
3,131.71312059674943,6.26705514718624,14,bozeman,2007,2007-03-01,1
4,130.0892310142517,10.47271202162441,16,bozeman,2007,2007-04-01,1
5,130.17234659194946,13.936654239685023,16,bozeman,2007,2007-05-01,1
6,130.25332307815552,7.782346723276131,16,bozeman,2007,2007-06-01,1
7,139.80967559814454,7.903582183324095,10,bozeman,2007,2007-07-01,1
8,137.64793904622397,9.760172094206329,12,bozeman,2007,2007-08-01,1
9,142.52299880981445,23.361646349196118,14,bozeman,2007,2007-09-01,1
10,154.7121787071228,15.538860070668152,16,bozeman,2007,2007-10-01,1
11,139.1154753367106,15.085765170035545,12,bozeman,2007,2007-11-01,1
12,156.11192615215595,28.920325207681515,13,bozeman,2007,2007-12-01,1
1,166.37513514927454,15.099887811058732,14,bozeman,2008,2008-01-01,1
2,150.77703622671274,19.077171786993134,13,bozeman,2008,2008-02-01,1
3,142.30037089756556,15.965197711326837,14,bozeman,2008,2008-03-01,1
4,97.25442686080933,53.73335151567019,15,bozeman,2008,2008-04-01,1
5,137.6879096031189,16.393185611909686,16,bozeman,2008,2008-05-01,1
6,137.72860663277763,10.759655729396162,14,bozeman,2008,2008-06-01,1
7,149.38625008719308,7.857849054948439,14,bozeman,2008,2008-07-01,1
8,146.47392827814275,9.638399544556009,11,bozeman,2008,2008-08-01,1
9,158.68333333333334,9.459929919672414,15,bozeman,2008,2008-09-01,1
10,141.9622578938802,16.26994435150596,15,bozeman,2008,2008-10-01,1
11,153.346359761556,19.261188990885472,15,bozeman,2008,2008-11-01,1
12,136.99551718575614,15.483368945435696,14,bozeman,2008,2008-12-01,1
1,146.36937291281563,53.202845901864755,14,bozeman,2009,2009-01-01,1
2,133.0687961578369,31.675648536842207,14,bozeman,2009,2009-02-01,1
3,135.80967653714694,21.963053659732,13,bozeman,2009,2009-03-01,1
4,123.63241195678711,11.776515656520298,14,bozeman,2009,2009-04-01,1
5,125.0060315813337,8.36211385678232,14,bozeman,2009,2009-05-01,1
6,131.60946361835187,8.337400325327932,13,bozeman,2009,2009-06-01,1
7,133.63448098989633,12.853493607281973,13,bozeman,2009,2009-07-01,1
8,135.44073662391077,10.236380963126502,13,bozeman,2009,2009-08-01,1
9,128.86314595540364,12.120609787759559,15,bozeman,2009,2009-09-01,1
10,129.52700449625652,18.67540819648653,15,bozeman,2009,2009-10-01,1
11,142.0558967590332,13.52199941662439,12,bozeman,2009,2009-11-01,1
12,129.10313524518693,22.648483409493206,14,bozeman,2009,2009-12-01,1
1,130.68326616287231,14.264714329687658,16,bozeman,2010,2010-01-01,1
2,131.37225341796875,19.055852891363084,12,bozeman,2010,2010-02-01,1
3,125.67431020736694,25.93815216881213,16,bozeman,2010,2010-03-01,1
4,146.0082219441732,15.504660794218326,12,bozeman,2010,2010-04-01,1
5,145.10802459716797,16.441521754856304,12,bozeman,2010,2010-05-01,1
6,143.40338694254558,11.263855512038495,15,bozeman,2010,2010-06-01,1
7,140.0201644897461,8.051738914174932,16,bozeman,2010,2010-07-01,1
8,144.52236652374268,8.628749854804138,16,bozeman,2010,2010-08-01,1
9,146.19811793736048,6.625457004589213,14,bozeman,2010,2010-09-01,1
10,142.29935836791992,17.15175532544387,14,bozeman,2010,2010-10-01,1
11,143.93796110153198,17.336966664117618,16,bozeman,2010,2010-11-01,1
12,137.78673436091498,17.421886855787704,13,bozeman,2010,2010-12-01,1
1,117.47234471638997,28.96117436452461,12,bozeman,2011,2011-01-01,1
2,109.10168163592999,10.158073553749217,13,bozeman,2011,2011-02-01,1
3,107.21679452749399,11.785711023265623,13,bozeman,2011,2011-03-01,1
4,96.06078211466472,3.217520480178299,6,bozeman,2011,2011-04-01,1
5,84.56363639831542,27.03397662838261,15,bozeman,2011,2011-05-01,1
6,101.97143936157227,11.11308937057737,12,bozeman,2011,2011-06-01,1
7,117.97086988176618,17.324369439108487,14,bozeman,2011,2011-07-01,1
8,123.99969972882953,8.841791412067991,14,bozeman,2011,2011-08-01,1
9,116.05626569475446,13.386482817276443,14,bozeman,2011,2011-09-01,1
10,127.41846738542829,15.880144525647585,14,bozeman,2011,2011-10-01,1
11,152.15568814958846,38.777632696223684,14,bozeman,2011,2011-11-01,1
12,133.37005043029785,17.276561911539183,16,bozeman,2011,2011-12-01,1
1,133.05503489176434,6.639476346123332,15,bozeman,2012,2012-01-01,1
2,118.65008614280008,21.441636401587626,11,bozeman,2012,2012-02-01,1
3,135.37149919782365,18.26846145382748,14,bozeman,2012,2012-03-01,1
4,127.68069047194261,9.182514343136097,13,bozeman,2012,2012-04-01,1
5,118.85854530334473,7.981812549465148,16,bozeman,2012,2012-05-01,1
6,107.61999042217548,16.2518851972741,13,bozeman,2012,2012-06-01,1
7,121.5255132039388,8.96834007253565,15,bozeman,2012,2012-07-01,1
8,118.61050653457642,8.503785934962396,16,bozeman,2012,2012-08-01,1
9,116.41817964826312,12.116090020984183,14,bozeman,2012,2012-09-01,1
10,120.9180113474528,14.105601645518105,12,bozeman,2012,2012-10-01,1
11,121.91476542154948,13.292114828853384,15,bozeman,2012,2012-11-01,1
12,139.7793846130371,15.360138779774864,14,bozeman,2012,2012-12-01,1
1,157.6533447265625,14.371985384344013,15,bozeman,2013,2013-01-01,1
2,176.50215021769205,29.31565821929021,12,bozeman,2013,2013-02-01,1
3,173.608718178489,32.351229167036756,11,bozeman,2013,2013-03-01,1
4,142.01355449969952,18.903615638157273,13,bozeman,2013,2013-04-01,1
5,150.5802149772644,11.067357314835508,16,bozeman,2013,2013-05-01,1
6,144.15782826741537,18.40928639297968,15,bozeman,2013,2013-06-01,1
7,153.8154078892299,12.583944636976547,14,bozeman,2013,2013-07-01,1
8,149.843142191569,10.013485127394409,12,bozeman,2013,2013-08-01,1
9,145.85547281901043,8.505572513888108,15,bozeman,2013,2013-09-01,1
10,139.6663578578404,16.5385045402757,14,bozeman,2013,2013-10-01,1
11,147.26204528808594,15.330069136517345,15,bozeman,2013,2013-11-01,1
12,149.47969700739935,16.97635266214953,13,bozeman,2013,2013-12-01,1
1,150.5910348892212,14.799199321744014,16,bozeman,2014,2014-01-01,1
2,134.37555389404298,22.837261960943927,10,bozeman,2014,2014-02-01,1
3,110.36640405654907,32.993605282825,16,bozeman,2014,2014-03-01,1
4,99.01455483069786,25.76390971696856,13,bozeman,2014,2014-04-01,1
5,119.27615407307943,16.23049806834412,15,bozeman,2014,2014-05-01,1
6,111.65265127328726,11.37926900706093,13,bozeman,2014,2014-06-01,1
7,120.32654244559151,6.367665193132409,14,bozeman,2014,2014-07-01,1
8,128.40048166910807,14.88669888417821,15,bozeman,2014,2014-08-01,1
9,117.08159582955497,13.230176354323218,14,bozeman,2014,2014-09-01,1
10,124.62418413162231,14.137016908347224,16,bozeman,2014,2014-10-01,1
11,123.51180458068848,22.348630233543478,16,bozeman,2014,2014-11-01,1
12,140.84877586364746,19.734146768658047,12,bozeman,2014,2014-12-01,1
1,129.04231691360474,16.240735349605696,16,bozeman,2015,2015-01-01,1
2,131.16956974909857,14.97587967212375,13,bozeman,2015,2015-02-01,1
3,137.6884503364563,11.88886365625394,16,bozeman,2015,2015-03-01,1
4,130.85833622859076,12.060151749499694,13,bozeman,2015,2015-04-01,1
5,131.68973189133865,9.06012892110215,13,bozeman,2015,2015-05-01,1
6,122.28845723470052,17.084639860045684,15,bozeman,2015,2015-06-01,1
7,124.62887866680438,12.941630739218224,13,bozeman,2015,2015-07-01,1
8,127.75898456573486,12.97545127686894,16,bozeman,2015,2015-08-01,1
9,134.10179465157645,15.945971969815616,14,bozeman,2015,2015-09-01,1
10,135.7793971470424,21.79991648427434,14,bozeman,2015,2015-10-01,1
11,144.8963247934977,19.821533136812445,12,bozeman,2015,2015-11-01,1
12,147.86090545654298,19.232165747144236,15,bozeman,2015,2015-12-01,1
1,126.65467427571615,13.742986480606604,15,bozeman,2016,2016-01-01,1
2,102.90969613882211,19.519442119873894,13,bozeman,2016,2016-02-01,1
3,97.31641214544123,22.747500936761625,11,bozeman,2016,2016-03-01,1
4,106.97543634687152,17.82857264453186,14,bozeman,2016,2016-04-01,1
5,111.20301580429077,14.298626800806217,16,bozeman,2016,2016-05-01,1
6,109.27577463785808,12.84660356400442,15,bozeman,2016,2016-06-01,1
7,104.47847557067871,13.335816702519994,16,bozeman,2016,2016-07-01,1
8,108.64852033342633,12.271566700526499,14,bozeman,2016,2016-08-01,1
9,122.68415941510882,9.127039775242489,14,bozeman,2016,2016-09-01,1
10,114.91298621041435,13.843863028312612,14,bozeman,2016,2016-10-01,1
11,145.22183990478516,16.454231236631227,14,bozeman,2016,2016-11-01,1
12,131.04235135591946,16.94553918772368,13,bozeman,2016,2016-12-01,1
1,103.48716735839844,12.286632117083599,16,bozeman,2017,2017-01-01,1
2,98.7423353928786,16.139920745099595,13,bozeman,2017,2017-02-01,1
3,86.09487813313802,12.9779257617131,15,bozeman,2017,2017-03-01,1
4,119.79765224456787,26.703247119356604,16,bozeman,2017,2017-04-01,1
5,102.91313985188802,10.830733983601212,15,bozeman,2017,2017-05-01,1
6,97.53696169172015,13.40376734191709,14,bozeman,2017,2017-06-01,1
7,98.5140998840332,10.40743071492006,10,bozeman,2017,2017-07-01,1
8,104.19883141150841,14.459583355962225,13,bozeman,2017,2017-08-01,1
9,110.62302255630493,10.245270497563313,16,bozeman,2017,2017-09-01,1
10,103.66369737897601,11.69368907875574,14,bozeman,2017,2017-10-01,1
11,126.07765843318059,13.087690271605467,13,bozeman,2017,2017-11-01,1
12,115.57254721901633,20.960814723558684,11,bozeman,2017,2017-12-01,1
1,114.69198608398438,12.14294856394944,14,bozeman,2018,2018-01-01,1
2,100.32807086064265,30.994378479058852,13,bozeman,2018,2018-02-01,1
3,117.6909909929548,17.48825237667419,14,bozeman,2018,2018-03-01,1
4,123.71121542794364,21.110927510688796,14,bozeman,2018,2018-04-01,1
5,116.02855491638184,14.315805572585239,16,bozeman,2018,2018-05-01,1
