Month,mean_concentration,std_concentration,count,location,year,date,latitude_zone
10,236.12498708871695,11.19466402093791,13,colombia,2013,2013-10-01,2
11,242.44337310791016,9.22453704552803,10,colombia,2013,2013-11-01,2
12,245.9860471089681,9.867891768560671,12,colombia,2013,2013-12-01,2
1,245.8924278846154,7.795898872002016,13,colombia,2014,2014-01-01,2
2,242.77029724121093,15.64800389853092,10,colombia,2014,2014-02-01,2
3,243.40328470865884,12.931105562783898,15,colombia,2014,2014-03-01,2
4,232.46740112304687,9.394899906995507,10,colombia,2014,2014-04-01,2
5,224.66144409179688,10.071765511728236,10,colombia,2014,2014-05-01,2
6,229.2849260965983,10.092754237376651,12,colombia,2014,2014-06-01,2
7,233.02047494741586,11.487103347565629,13,colombia,2014,2014-07-01,2
8,237.3468017578125,10.392840935757993,13,colombia,2014,2014-08-01,2
9,244.9179195827908,8.340359588544585,9,colombia,2014,2014-09-01,2
10,255.5812100497159,8.638743734744953,11,colombia,2014,2014-10-01,2
11,255.16604309082032,12.141692794894627,10,colombia,2014,2014-11-01,2
12,257.40452684674943,9.0173090227625,14,colombia,2014,2014-12-01,2
1,251.06833012898764,12.294946772060793,12,colombia,2015,2015-01-01,2
2,255.97744369506836,9.65642501072234,8,colombia,2015,2015-02-01,2
3,246.60455894470215,9.476265261414357,8,colombia,2015,2015-03-01,2
4,239.65284846379205,5.85447627946585,13,colombia,2015,2015-04-01,2
5,238.50776195526123,10.237644724564278,16,colombia,2015,2015-05-01,2
6,222.1416516985212,7.181689417289064,14,colombia,2015,2015-06-01,2
7,222.5108985900879,10.270952757368493,16,colombia,2015,2015-07-01,2
8,221.18242899576822,7.741393362785834,12,colombia,2015,2015-08-01,2
9,229.77045926180753,14.386253328092572,11,colombia,2015,2015-09-01,2
10,225.07679865910455,11.249235270396545,13,colombia,2015,2015-10-01,2
11,242.1215074327257,13.919939373937655,9,colombia,2015,2015-11-01,2
12,236.17702692205256,13.380005037281602,11,colombia,2015,2015-12-01,2
1,236.06079571063702,9.826754001241163,13,colombia,2016,2016-01-01,2
2,241.8177206856864,11.41831052627312,7,colombia,2016,2016-02-01,2
3,237.9647979736328,19.455012806578342,10,colombia,2016,2016-03-01,2
4,222.91138916015626,17.526492850767173,10,colombia,2016,2016-04-01,2
5,222.83714294433594,8.267893111726845,8,colombia,2016,2016-05-01,2
6,219.62720489501953,12.89631860002963,6,colombia,2016,2016-06-01,2
7,207.7431148952908,16.2217288817244,9,colombia,2016,2016-07-01,2
8,231.4892578125,11.948994789615455,13,colombia,2016,2016-08-01,2
9,229.12018280029298,15.058539798898787,10,colombia,2016,2016-09-01,2
10,233.87666043368253,16.278404296738703,11,colombia,2016,2016-10-01,2
11,250.02682260366586,14.390612493691926,13,colombia,2016,2016-11-01,2
12,233.1819638338956,9.40059295879009,11,colombia,2016,2016-12-01,2
1,245.30074768066407,13.19302357195195,10,colombia,2017,2017-01-01,2
2,257.5691278631037,11.646214079101844,11,colombia,2017,2017-02-01,2
3,253.5159091949463,5.6891965634022,8,colombia,2017,2017-03-01,2
4,225.18075052897134,20.212738565477082,12,colombia,2017,2017-04-01,2
5,219.43932495117187,10.88218188212403,10,colombia,2017,2017-05-01,2
6,219.8523654937744,8.714105855245272,8,colombia,2017,2017-06-01,2
7,227.15581923264725,9.880142504340803,13,colombia,2017,2017-07-01,2
8,228.62186737060546,5.429338016958077,10,colombia,2017,2017-08-01,2
9,246.12080105868253,9.05715249626999,11,colombia,2017,2017-09-01,2
10,253.27611214773995,9.097828313478297,14,colombia,2017,2017-10-01,2
11,256.84758827903056,15.047462505346733,11,colombia,2017,2017-11-01,2
12,253.91962890625,10.678111031072335,10,colombia,2017,2017-12-01,2
1,259.0499298095703,15.003114026552653,10,colombia,2018,2018-01-01,2
2,253.70563125610352,7.141885502129667,8,colombia,2018,2018-02-01,2
3,258.79664421081543,8.983943406803697,8,colombia,2018,2018-03-01,2
4,247.04558258056642,19.641330300779916,10,colombia,2018,2018-04-01,2
5,252.82263310750326,12.143151746159084,12,colombia,2018,2018-05-01,2
6,236.56362533569336,8.864417563821872,4,colombia,2018,2018-06-01,2
7,213.97327677408853,3.6805184566008653,3,colombia,2018,2018-07-01,2
8,219.1468709309896,14.43069706433206,12,colombia,2018,2018-08-01,2
9,220.89989471435547,10.564576309311134,10,colombia,2018,2018-09-01,2
10,234.36365763346353,8.371106805694685,9,colombia,2018,2018-10-01,2
11,222.9629431830512,11.548956695449812,9,colombia,2018,2018-11-01,2
12,227.81402001014123,16.80574869901967,13,colombia,2018,2018-12-01,2
1,227.5364196777344,8.678961073512184,5,colombia,2019,2019-01-01,2
2,236.51497268676758,9.901168230837916,8,colombia,2019,2019-02-01,2
3,250.23973846435547,11.503635284426162,8,colombia,2019,2019-03-01,2
4,245.03139877319336,8.55271737655125,4,colombia,2019,2019-04-01,2
5,240.21708552042642,14.3978341872766,12,colombia,2019,2019-05-01,2
6,231.16185467059796,15.066814352890281,13,colombia,2019,2019-06-01,2
7,238.40948486328125,7.6292840789490315,6,colombia,2019,2019-07-01,2
8,245.77204190767728,12.194011570278949,13,colombia,2019,2019-08-01,2
9,249.6653060913086,10.565391681388913,8,colombia,2019,2019-09-01,2
10,264.8414891560872,13.85546962008974,12,colombia,2019,2019-10-01,2
11,262.59313625759546,12.496728394773687,9,colombia,2019,2019-11-01,2
12,265.96949259440106,10.721582805002718,9,colombia,2019,2019-12-01,2
1,265.0703610506925,8.777911059526835,11,colombia,2020,2020-01-01,2
2,259.5699996948242,13.76239207573875,8,colombia,2020,2020-02-01,2
3,244.4072814941406,6.869843713935425,5,colombia,2020,2020-03-01,2
4,243.58899203213778,11.866396456876332,11,colombia,2020,2020-04-01,2
5,240.3150436401367,16.846678587660953,10,colombia,2020,2020-05-01,2
6,225.42147064208984,7.980592411758262,8,colombia,2020,2020-06-01,2
7,220.57017135620117,11.533422224542486,8,colombia,2020,2020-07-01,2
8,228.92009110884234,10.283101178941498,11,colombia,2020,2020-08-01,2
9,239.96302795410156,11.174514998293274,9,colombia,2020,2020-09-01,2
10,241.7742099761963,7.572049976809034,8,colombia,2020,2020-10-01,2
11,244.15399932861328,13.998683400713356,12,colombia,2020,2020-11-01,2
12,252.91256713867188,13.874294552090612,9,colombia,2020,2020-12-01,2
1,248.34744432237414,12.928385964796467,9,colombia,2021,2021-01-01,2
2,234.36121913364954,21.449147070901226,7,colombia,2021,2021-02-01,2
3,221.15364837646484,18.816771100276835,10,colombia,2021,2021-03-01,2
4,233.77250116521662,16.21601811945709,11,colombia,2021,2021-04-01,2
5,230.28519354926215,12.666381305170733,9,colombia,2021,2021-05-01,2
6,228.52750069754464,13.631894054663785,7,colombia,2021,2021-06-01,2
7,232.84759798916903,9.964928978160126,11,colombia,2021,2021-07-01,2
8,241.30806841169084,6.107750657238782,7,colombia,2021,2021-08-01,2
9,236.36050415039062,11.107306211883294,7,colombia,2021,2021-09-01,2
10,241.76806449890137,12.047113692206013,8,colombia,2021,2021-10-01,2
11,254.75132751464844,9.649033242368471,11,colombia,2021,2021-11-01,2
12,249.21235240589488,8.97710823012193,11,colombia,2021,2021-12-01,2
1,88.61762373788017,38.91879668006629,14,estonia,2005,2005-01-01,1
2,39.57250585158666,27.274808730269438,12,estonia,2005,2005-02-01,1
3,24.52719452381134,34.6815894908652,10,estonia,2005,2005-03-01,1
4,118.7263934795673,21.021809429291974,13,estonia,2005,2005-04-01,1
5,101.96331896100726,18.012332815971565,14,estonia,2005,2005-05-01,1
6,113.7114862714495,8.661791057790484,14,estonia,2005,2005-06-01,1
7,120.84126516488882,16.56472885653169,13,estonia,2005,2005-07-01,1
8,112.80425262451172,7.953301429447758,15,estonia,2005,2005-08-01,1
9,110.23023047814003,10.018762647292832,13,estonia,2005,2005-09-01,1
10,104.17232731410435,16.362191042981856,14,estonia,2005,2005-10-01,1
11,107.88323287963867,20.683677679790964,15,estonia,2005,2005-11-01,1
12,86.71711611747742,20.177512585106218,16,estonia,2005,2005-12-01,1
1,114.0075411429772,43.832799764691636,13,estonia,2006,2006-01-01,1
2,130.08115615844727,23.238659258707976,10,estonia,2006,2006-02-01,1
3,101.30574883355035,21.401860753005327,9,estonia,2006,2006-03-01,1
4,139.90944290161133,22.542516217556816,14,estonia,2006,2006-04-01,1
5,118.97691521277794,13.447955793689577,13,estonia,2006,2006-05-01,1
6,127.87865041097005,13.199887883513966,15,estonia,2006,2006-06-01,1
7,126.95767084757487,5.217157695431808,12,estonia,2006,2006-07-01,1
8,123.18212127685547,9.758495382714862,16,estonia,2006,2006-08-01,1
9,124.45160293579102,8.112170654571907,14,estonia,2006,2006-09-01,1
10,100.77819061279297,27.77399051879319,15,estonia,2006,2006-10-01,1
11,107.70634737881747,22.396055394777214,11,estonia,2006,2006-11-01,1
12,99.61689022609166,33.89845862931179,14,estonia,2006,2006-12-01,1
1,81.25714286168416,74.38714416967773,15,estonia,2007,2007-01-01,1
2,115.36313549677531,56.149143087061766,12,estonia,2007,2007-02-01,1
3,122.8591303507487,28.498785459766367,15,estonia,2007,2007-03-01,1
4,102.92473189036052,30.11094563860217,12,estonia,2007,2007-04-01,1
5,108.10997420090895,17.038734558398072,13,estonia,2007,2007-05-01,1
6,115.31791523524693,11.083459292650105,14,estonia,2007,2007-06-01,1
7,115.47028732299805,9.946894543475905,12,estonia,2007,2007-07-01,1
8,113.74213627406529,12.363164205621056,14,estonia,2007,2007-08-01,1
9,119.7102591196696,9.747071599542139,12,estonia,2007,2007-09-01,1
10,109.4547365628756,17.193374011350052,13,estonia,2007,2007-10-01,1
11,100.67956860860188,19.753730583891482,12,estonia,2007,2007-11-01,1
12,106.93776266915458,35.781006148913214,14,estonia,2007,2007-12-01,1
1,129.36814389910018,53.90697957729473,14,estonia,2008,2008-01-01,1
2,106.7027449391105,77.50911331010978,11,estonia,2008,2008-02-01,1
3,104.35360450744629,31.640950192859325,15,estonia,2008,2008-03-01,1
4,103.33862539438101,11.089480907823464,13,estonia,2008,2008-04-01,1
5,112.978111743927,14.694340660181313,16,estonia,2008,2008-05-01,1
6,106.58177995681763,14.580127984100423,16,estonia,2008,2008-06-01,1
7,119.50165367126465,9.54510637207787,16,estonia,2008,2008-07-01,1
8,115.92922019958496,12.656300031440667,16,estonia,2008,2008-08-01,1
9,99.6123415629069,9.000367174077965,12,estonia,2008,2008-09-01,1
10,119.28782796859741,22.365927734957303,16,estonia,2008,2008-10-01,1
11,81.83796095848083,34.7124381317837,16,estonia,2008,2008-11-01,1
12,110.1263040815081,37.18785500262132,14,estonia,2008,2008-12-01,1
1,102.04292297363281,54.771432701398744,15,estonia,2009,2009-01-01,1
2,119.4505128126878,22.425976077296998,13,estonia,2009,2009-02-01,1
3,114.124753679548,11.895102584744114,14,estonia,2009,2009-03-01,1
4,116.18688011169434,8.169793506215553,16,estonia,2009,2009-04-01,1
5,114.41429951985677,10.48317039703611,15,estonia,2009,2009-05-01,1
6,121.73052406311035,7.194357464888484,16,estonia,2009,2009-06-01,1
7,117.89043590000698,8.03205241878634,14,estonia,2009,2009-07-01,1
8,119.52026639665876,8.192583286157134,14,estonia,2009,2009-08-01,1
9,114.29137706756592,18.47404857593599,16,estonia,2009,2009-09-01,1
10,110.46811199188232,26.711244074276017,16,estonia,2009,2009-10-01,1
11,107.14016580581665,21.562434287270417,16,estonia,2009,2009-11-01,1
12,100.28809411185128,25.874546245136674,14,estonia,2009,2009-12-01,1
1,68.16866731643677,27.48519824730611,16,estonia,2010,2010-01-01,1
2,52.00637965310704,48.567750533976955,11,estonia,2010,2010-02-01,1
3,91.85987141927083,25.13937134929353,15,estonia,2010,2010-03-01,1
4,115.09047208513532,31.67045877095762,14,estonia,2010,2010-04-01,1
5,132.94497135707311,13.576152789562057,14,estonia,2010,2010-05-01,1
6,132.2011271885463,7.989309959177108,14,estonia,2010,2010-06-01,1
7,128.10813283920288,9.345776025980054,16,estonia,2010,2010-07-01,1
8,118.71390676498413,8.264001547922268,16,estonia,2010,2010-08-01,1
9,116.19177436828613,27.50202622505533,16,estonia,2010,2010-09-01,1
10,125.19807052612305,24.072792216019902,12,estonia,2010,2010-10-01,1
11,125.46664377848307,18.678513877809586,15,estonia,2010,2010-11-01,1
12,83.69621340433757,29.524547983278286,12,estonia,2010,2010-12-01,1
1,88.0413698832194,31.791866022948547,15,estonia,2011,2011-01-01,1
2,93.6802625656128,19.312729265145855,16,estonia,2011,2011-02-01,1
3,94.53945486886161,8.918630622207292,7,estonia,2011,2011-03-01,1
4,76.37576166788737,26.866145005461675,3,estonia,2011,2011-04-01,1
5,74.06145708901542,24.688016417397,14,estonia,2011,2011-05-01,1
6,82.89912581443787,12.539103841351766,16,estonia,2011,2011-06-01,1
7,82.56878566741943,8.288873509447416,16,estonia,2011,2011-07-01,1
8,83.13737378801618,9.897865172436283,14,estonia,2011,2011-08-01,1
9,96.04179229736329,18.98904385626508,15,estonia,2011,2011-09-01,1
10,94.40646525791713,11.823983192697163,14,estonia,2011,2011-10-01,1
11,89.66092205047607,6.688813431436328,16,estonia,2011,2011-11-01,1
12,70.35528793334962,20.012280258778603,15,estonia,2011,2011-12-01,1
1,26.78256431221962,12.39543588113358,16,estonia,2012,2012-01-01,1
2,80.51689636707306,47.09354744309831,5,estonia,2012,2012-02-01,1
3,86.08511037826538,60.28118567470387,10,estonia,2012,2012-03-01,1
4,105.08997017996651,27.91842758640114,14,estonia,2012,2012-04-01,1
5,96.13956117630005,11.047322365521685,16,estonia,2012,2012-05-01,1
6,104.86698041643415,11.832170893508533,14,estonia,2012,2012-06-01,1
7,121.14376395089286,11.405832525806494,14,estonia,2012,2012-07-01,1
8,99.95980962117513,9.213669247269756,12,estonia,2012,2012-08-01,1
9,95.6635684967041,7.664227978728821,16,estonia,2012,2012-09-01,1
10,91.17653274536133,22.767540544226392,12,estonia,2012,2012-10-01,1
11,90.71339062282017,25.23660995666266,14,estonia,2012,2012-11-01,1
12,64.89350237165179,28.452871511574834,14,estonia,2012,2012-12-01,1
1,112.9705341884068,24.931795195029604,14,estonia,2013,2013-01-01,1
2,106.91700744628906,16.309363707493073,14,estonia,2013,2013-02-01,1
3,105.21063467172476,22.869458537583316,13,estonia,2013,2013-03-01,1
4,112.03202874319894,18.038116053339643,14,estonia,2013,2013-04-01,1
5,85.76140260696411,12.300750123646626,16,estonia,2013,2013-05-01,1
6,100.17607716151646,12.543644816096055,14,estonia,2013,2013-06-01,1
7,108.32835153432993,9.569243009588837,13,estonia,2013,2013-07-01,1
8,86.94501348642203,14.371959024985724,13,estonia,2013,2013-08-01,1
9,79.65557428995768,19.759452740778197,15,estonia,2013,2013-09-01,1
10,87.04761695861816,35.34090003145338,16,estonia,2013,2013-10-01,1
11,119.99030269276012,33.61749144857857,11,estonia,2013,2013-11-01,1
12,105.69955801963806,36.933719138987655,16,estonia,2013,2013-12-01,1
1,77.58697468893868,37.32041703290807,14,estonia,2014,2014-01-01,1
2,85.95866044362386,47.506897440839836,12,estonia,2014,2014-02-01,1
3,64.2078590117968,61.19871729905315,13,estonia,2014,2014-03-01,1
4,116.33186869187789,40.380654852915306,11,estonia,2014,2014-04-01,1
5,94.73123669624329,30.382559000056503,16,estonia,2014,2014-05-01,1
6,107.34172487258911,10.207641539823403,16,estonia,2014,2014-06-01,1
7,109.44042682647705,9.875894597673906,16,estonia,2014,2014-07-01,1
8,102.72869396209717,8.076604628573302,16,estonia,2014,2014-08-01,1
9,119.58314196268718,11.957104094377643,12,estonia,2014,2014-09-01,1
10,105.21985483169556,14.997037503435406,16,estonia,2014,2014-10-01,1
11,97.24986529350281,22.494739901874638,16,estonia,2014,2014-11-01,1
12,90.80604267120361,47.82829212577622,12,estonia,2014,2014-12-01,1
1,124.52507643699646,65.13285326229087,15,estonia,2015,2015-01-01,1
2,134.00537554423013,20.65077342763659,12,estonia,2015,2015-02-01,1
3,137.1764693260193,36.2386825698122,16,estonia,2015,2015-03-01,1
4,95.89174440928868,45.06585322838085,14,estonia,2015,2015-04-01,1
5,130.59124755859375,23.382040560305057,13,estonia,2015,2015-05-01,1
6,130.2332311776968,7.571850173200298,13,estonia,2015,2015-06-01,1
7,129.53647128018466,10.431676830297887,11,estonia,2015,2015-07-01,1
8,119.32261610031128,10.741394832891732,16,estonia,2015,2015-08-01,1
9,120.19948101043701,12.498641489813902,16,estonia,2015,2015-09-01,1
10,120.25729560852051,15.510014094467117,16,estonia,2015,2015-10-01,1
11,134.4836826324463,28.67678682138841,14,estonia,2015,2015-11-01,1
12,126.01257832845052,24.62255882266981,15,estonia,2015,2015-12-01,1
1,87.83389391217914,41.777979763048094,14,estonia,2016,2016-01-01,1
2,66.47177707231961,47.906063136007546,13,estonia,2016,2016-02-01,1
3,64.44337275293138,45.65204669591634,9,estonia,2016,2016-03-01,1
4,111.9127443753756,18.527081435686846,13,estonia,2016,2016-04-01,1
5,102.41947882516044,10.029729442083818,14,estonia,2016,2016-05-01,1
6,103.37748622894287,9.431214032870383,16,estonia,2016,2016-06-01,1
7,106.69231224060059,8.759809594046885,16,estonia,2016,2016-07-01,1
8,106.36266660690308,11.810795605698646,16,estonia,2016,2016-08-01,1
9,94.99259076799665,10.068980892409543,14,estonia,2016,2016-09-01,1
10,104.12792151314872,14.306889425491391,14,estonia,2016,2016-10-01,1
11,88.95474653977614,11.167115888253345,13,estonia,2016,2016-11-01,1
12,108.77434657170222,17.964756134830658,13,estonia,2016,2016-12-01,1
1,99.880308787028,30.116001962071845,15,estonia,2017,2017-01-01,1
2,35.521827429533005,24.783279283432375,16,estonia,2017,2017-02-01,1
3,78.88066464204054,32.42371230569832,13,estonia,2017,2017-03-01,1
4,48.94398766507705,43.10903811741776,12,estonia,2017,2017-04-01,1
5,78.08120346069336,19.9778069873999,16,estonia,2017,2017-05-01,1
6,90.37828420003255,7.340195441194949,15,estonia,2017,2017-06-01,1
7,93.61767632620675,10.263754104879702,14,estonia,2017,2017-07-01,1
8,85.91799599783761,7.867595855242225,14,estonia,2017,2017-08-01,1
9,94.47836358206612,10.328346439165777,14,estonia,2017,2017-09-01,1
10,93.00877271379743,18.037607250188984,14,estonia,2017,2017-10-01,1
11,106.46195547921317,31.27158287601365,14,estonia,2017,2017-11-01,1
12,47.21543848514557,16.777824108085756,16,estonia,2017,2017-12-01,1
1,61.861327171325684,39.23363190740252,14,estonia,2018,2018-01-01,1
2,50.31932644844055,62.37535760976196,5,estonia,2018,2018-02-01,1
3,142.8619161752554,34.49843139976525,13,estonia,2018,2018-03-01,1
4,140.01713834490096,17.99719573281014,14,estonia,2018,2018-04-01,1
5,136.02793502807617,18.06076420165004,14,estonia,2018,2018-05-01,1
6,140.7169672648112,12.612931896643946,6,estonia,2018,2018-06-01,1
7,137.7363419966264,18.88186187675427,11,estonia,2018,2018-07-01,1
8,132.90992409842355,12.087144932276532,14,estonia,2018,2018-08-01,1
9,130.72072219848633,7.168482395760537,16,estonia,2018,2018-09-01,1
10,129.6892293294271,18.744781155158986,15,estonia,2018,2018-10-01,1
11,141.29802465438843,17.2630956839717,16,estonia,2018,2018-11-01,1
12,111.9657032887141,69.75423141993039,12,estonia,2018,2018-12-01,1
1,57.20705562829971,47.80237073226803,8,estonia,2019,2019-01-01,1
2,99.83296179771423,23.066933794095558,16,estonia,2019,2019-02-01,1
3,94.74924885142933,29.20074763669634,11,estonia,2019,2019-03-01,1
4,62.57820216092196,19.846898618358708,11,estonia,2019,2019-04-01,1
5,52.87792909145355,25.169995539634815,16,estonia,2019,2019-05-01,1
6,70.49852861676898,13.9126613655152,14,estonia,2019,2019-06-01,1
7,75.9648927961077,8.901453808183591,14,estonia,2019,2019-07-01,1
8,72.62727546691895,10.669122893210227,16,estonia,2019,2019-08-01,1
9,58.152894496917725,16.586238694694647,16,estonia,2019,2019-09-01,1
10,81.16128921508789,24.362404936712743,14,estonia,2019,2019-10-01,1
11,51.69323662349156,14.857581489667853,14,estonia,2019,2019-11-01,1
12,64.14753987238957,39.68151593677092,13,estonia,2019,2019-12-01,1
1,93.91148547025827,55.031566347545734,13,estonia,2020,2020-01-01,1
2,75.6304327249527,56.29648799309543,8,estonia,2020,2020-02-01,1
3,120.40134547306941,14.577334844819658,13,estonia,2020,2020-03-01,1
4,65.46702697060324,45.58830625520538,11,estonia,2020,2020-04-01,1
5,115.10996082850865,12.373956655998025,14,estonia,2020,2020-05-01,1
6,114.08102907453265,11.123168473231576,14,estonia,2020,2020-06-01,1
7,116.59879302978516,11.081227800053362,15,estonia,2020,2020-07-01,1
8,102.99931335449219,12.105178293203108,14,estonia,2020,2020-08-01,1
9,110.82399095807757,7.876174904194433,14,estonia,2020,2020-09-01,1
10,102.54557545979817,20.126159824317536,15,estonia,2020,2020-10-01,1
11,115.47115020751953,20.402909096608873,15,estonia,2020,2020-11-01,1
12,92.21264958381653,47.38287983047635,16,estonia,2020,2020-12-01,1
1,40.990344933101106,25.43486638906771,14,estonia,2021,2021-01-01,1
2,120.48032061258952,14.581038847343008,12,estonia,2021,2021-02-01,1
3,96.20488510131835,35.14050153162628,10,estonia,2021,2021-03-01,1
4,106.28024564470563,22.879090150511,14,estonia,2021,2021-04-01,1
5,94.60382549579327,24.41717031803599,13,estonia,2021,2021-05-01,1
6,112.26261574881417,12.355115378916615,14,estonia,2021,2021-06-01,1
7,103.48160770961216,13.754940835818289,14,estonia,2021,2021-07-01,1
8,100.22103071212769,13.423715199578284,16,estonia,2021,2021-08-01,1
9,92.2214207649231,11.269598365592401,16,estonia,2021,2021-09-01,1
10,100.77583694458008,21.381812094270316,14,estonia,2021,2021-10-01,1
11,105.57592685406024,21.54259077642736,13,estonia,2021,2021-11-01,1
12,75.69140388568242,49.46031913104145,12,estonia,2021,2021-12-01,1
1,25.856232030051096,20.818534145609796,14,finland,2005,2005-01-01,1
2,21.453216757093156,14.030589086047462,14,finland,2005,2005-02-01,1
3,47.66773215929667,54.39841445128961,12,finland,2005,2005-03-01,1
4,111.38795055042614,15.132999506550185,11,finland,2005,2005-04-01,1
5,120.61063058035714,8.899235668195523,14,finland,2005,2005-05-01,1
6,117.0768574305943,14.926261756958427,14,finland,2005,2005-06-01,1
7,111.57832845052083,15.77655031981429,15,finland,2005,2005-07-01,1
8,98.54934883117676,11.868385081942085,16,finland,2005,2005-08-01,1
9,103.11448941911969,11.790348614350073,14,finland,2005,2005-09-01,1
10,100.05762052536011,23.809355880397238,16,finland,2005,2005-10-01,1
11,84.22524288722447,26.795475526335352,14,finland,2005,2005-11-01,1
12,66.55158478873116,37.86867064490813,14,finland,2005,2005-12-01,1
1,67.68807814671443,49.10748215738783,13,finland,2006,2006-01-01,1
2,117.21339240440956,25.51334873295679,13,finland,2006,2006-02-01,1
3,79.99334144592285,13.294085115782169,12,finland,2006,2006-03-01,1
4,114.70323499043782,30.347089769593932,12,finland,2006,2006-04-01,1
5,105.2217793782552,11.24866694752001,15,finland,2006,2006-05-01,1
6,128.3461208343506,11.90445925401868,12,finland,2006,2006-06-01,1
7,121.88433888753255,11.61451386018619,15,finland,2006,2006-07-01,1
8,116.90293836593628,9.41005858811223,16,finland,2006,2006-08-01,1
9,105.27190235682896,15.233718067162537,14,finland,2006,2006-09-01,1
10,90.79329991340637,29.685915570689218,16,finland,2006,2006-10-01,1
11,91.64500397902269,34.558434013263394,13,finland,2006,2006-11-01,1
12,54.47411650419235,32.581104599181934,16,finland,2006,2006-12-01,1
1,21.18281456629435,21.062653468945832,15,finland,2007,2007-01-01,1
2,16.38678138256073,11.491653709891365,10,finland,2007,2007-02-01,1
3,103.12545776367188,39.774612940717205,12,finland,2007,2007-03-01,1
4,53.91443058422634,42.61496285507962,14,finland,2007,2007-04-01,1
5,123.60629831949869,12.882166789128117,15,finland,2007,2007-05-01,1
6,114.9354863848005,9.31256601393501,14,finland,2007,2007-06-01,1
7,106.75066375732422,14.346930702117493,15,finland,2007,2007-07-01,1
8,113.78598403930664,8.731490858985966,16,finland,2007,2007-08-01,1
9,106.79078470865885,9.938659480146109,15,finland,2007,2007-09-01,1
10,103.93526244163513,21.707966644309973,16,finland,2007,2007-10-01,1
11,85.93696212768555,22.476035790372197,11,finland,2007,2007-11-01,1
12,89.31779534476144,31.27764806505349,14,finland,2007,2007-12-01,1
1,68.32006597518921,35.78569454290593,12,finland,2008,2008-01-01,1
2,48.48601153918675,66.9990950219208,14,finland,2008,2008-02-01,1
3,92.2964129107339,33.84774617648789,14,finland,2008,2008-03-01,1
4,109.54338015042819,20.62542620024142,13,finland,2008,2008-04-01,1
5,110.99788724459134,17.61462101282927,13,finland,2008,2008-05-01,1
6,108.03032811482747,12.941456201805224,12,finland,2008,2008-06-01,1
7,113.5677941640218,18.035999781095278,12,finland,2008,2008-07-01,1
8,108.8220583597819,9.391036984248878,12,finland,2008,2008-08-01,1
9,102.4369894174429,7.5287737340528125,13,finland,2008,2008-09-01,1
10,97.86689267839704,23.16245307939476,14,finland,2008,2008-10-01,1
11,71.57913128534953,39.39889427759728,12,finland,2008,2008-11-01,1
12,43.97794485092163,28.488890175184657,11,finland,2008,2008-12-01,1
1,80.86578853925069,51.76002498070241,12,finland,2009,2009-01-01,1
2,115.09798867361886,10.9095436816298,7,finland,2009,2009-02-01,1
3,113.07240676879883,9.741931554318509,12,finland,2009,2009-03-01,1
4,106.0662358601888,10.547915988697104,12,finland,2009,2009-04-01,1
5,112.25446101597377,13.732176780479723,14,finland,2009,2009-05-01,1
6,117.15137917654855,12.60468327396899,14,finland,2009,2009-06-01,1
7,119.54591310941257,8.719157068077086,13,finland,2009,2009-07-01,1
8,114.18944495064872,11.078823594632924,14,finland,2009,2009-08-01,1
9,109.68634972205528,14.715392301866869,13,finland,2009,2009-09-01,1
10,100.33434295654297,14.17245054231211,14,finland,2009,2009-10-01,1
11,100.20158151479868,12.082823181231088,13,finland,2009,2009-11-01,1
12,64.19294579823811,32.75446567558997,12,finland,2009,2009-12-01,1
1,48.80639347663293,20.607964304208554,13,finland,2010,2010-01-01,1
2,53.35149990428578,48.16159061445818,11,finland,2010,2010-02-01,1
3,98.1665940284729,64.858674197608,12,finland,2010,2010-03-01,1
4,27.54126379887263,29.42957434712043,12,finland,2010,2010-04-01,1
5,112.16320008497972,35.08252958081921,13,finland,2010,2010-05-01,1
6,125.60934389554538,15.669191141028675,13,finland,2010,2010-06-01,1
7,118.22813306535993,20.071837275706248,14,finland,2010,2010-07-01,1
8,113.59620176042829,9.90851259167809,14,finland,2010,2010-08-01,1
9,102.3117176936223,11.114382343758741,13,finland,2010,2010-09-01,1
10,96.88433661827675,13.185294019158563,13,finland,2010,2010-10-01,1
11,93.44071608323317,27.857290305956464,13,finland,2010,2010-11-01,1
12,56.09210083701394,33.36701029967007,11,finland,2010,2010-12-01,1
1,61.693547162142664,37.287683643103534,11,finland,2011,2011-01-01,1
2,61.015638784928754,37.30665816366966,11,finland,2011,2011-02-01,1
3,66.24908566474915,38.40940783645996,8,finland,2011,2011-03-01,1
4,93.49468383789062,12.415346095036899,5,finland,2011,2011-04-01,1
5,85.77438608805339,10.26355680713007,12,finland,2011,2011-05-01,1
6,76.68602720896403,23.728419777770366,12,finland,2011,2011-06-01,1
7,91.19466454642159,13.567000755981232,14,finland,2011,2011-07-01,1
8,83.50040699885442,17.715471355684297,13,finland,2011,2011-08-01,1
9,86.17328186035157,15.410145528551652,15,finland,2011,2011-09-01,1
10,84.66765594482422,12.620601293625038,12,finland,2011,2011-10-01,1
11,82.33151418512517,18.866749313785782,11,finland,2011,2011-11-01,1
12,49.52015803410457,17.293734068839743,13,finland,2011,2011-12-01,1
1,25.0437368479642,17.514480648693365,11,finland,2012,2012-01-01,1
2,15.611330350240072,3.6720905744484837,3,finland,2012,2012-02-01,1
3,87.48155784606934,56.655025317272205,7,finland,2012,2012-03-01,1
