Month,mean_concentration,std_concentration,count,location,year,date,latitude_zone
12,2.7560817897319794,0.36381846226135084,16,bashkortostan,2007,2007-12-01,1
1,3.073193222284317,0.3190104962512895,16,bashkortostan,2008,2008-01-01,1
2,3.1377109831029717,0.7512014574222714,11,bashkortostan,2008,2008-02-01,1
3,3.178150922060013,0.5774101179448176,16,bashkortostan,2008,2008-03-01,1
4,3.212309948603312,0.14599360340028067,15,bashkortostan,2008,2008-04-01,1
5,2.9979195254189626,0.0864502765913729,14,bashkortostan,2008,2008-05-01,1
6,2.9027142226696014,0.1230545345716617,16,bashkortostan,2008,2008-06-01,1
7,2.737643758455912,0.1172945778769563,12,bashkortostan,2008,2008-07-01,1
8,2.6140585839748383,0.17279073061541098,16,bashkortostan,2008,2008-08-01,1
9,2.5441701859235764,0.11323673254871512,16,bashkortostan,2008,2008-09-01,1
10,2.674496278166771,0.07385615595998253,16,bashkortostan,2008,2008-10-01,1
11,2.654057726264,0.34857332265137686,16,bashkortostan,2008,2008-11-01,1
12,2.9080476239323616,0.5769843433679852,16,bashkortostan,2008,2008-12-01,1
1,3.6075119291033064,0.37825872247115067,14,bashkortostan,2009,2009-01-01,1
2,4.016433869089399,0.5439957817540083,14,bashkortostan,2009,2009-02-01,1
3,3.8625262081623077,0.5072498413893554,16,bashkortostan,2009,2009-03-01,1
4,3.716663897037506,0.2840268901864152,16,bashkortostan,2009,2009-04-01,1
5,3.0364521741867065,0.09729142894428215,16,bashkortostan,2009,2009-05-01,1
6,2.8338326811790466,0.1452677774770328,12,bashkortostan,2009,2009-06-01,1
7,2.7348947674036026,0.11935863966342485,16,bashkortostan,2009,2009-07-01,1
8,2.4522950649261475,0.16462885447305928,16,bashkortostan,2009,2009-08-01,1
9,2.4997229278087616,0.0830958965631498,16,bashkortostan,2009,2009-09-01,1
10,2.557274729013443,0.15968593929399322,16,bashkortostan,2009,2009-10-01,1
11,2.5189177308763777,0.428506643129281,14,bashkortostan,2009,2009-11-01,1
12,3.456514596939087,0.4036230501628293,14,bashkortostan,2009,2009-12-01,1
1,3.617639645934105,0.2641425705854462,16,bashkortostan,2010,2010-01-01,1
2,3.624981179833412,0.8381564415201029,16,bashkortostan,2010,2010-02-01,1
3,3.589541807770729,0.12131396259691687,16,bashkortostan,2010,2010-03-01,1
4,3.35908176501592,0.49749937924347887,12,bashkortostan,2010,2010-04-01,1
5,3.132393464446068,0.23314535185112634,16,bashkortostan,2010,2010-05-01,1
6,2.801605135202408,0.1317911705349023,16,bashkortostan,2010,2010-06-01,1
7,2.6177211850881577,0.17665756283091788,16,bashkortostan,2010,2010-07-01,1
8,2.4712986201047897,0.07644639755280296,16,bashkortostan,2010,2010-08-01,1
9,2.526498164449419,0.16920865144699085,14,bashkortostan,2010,2010-09-01,1
10,2.5541330377260842,0.17508361787599494,12,bashkortostan,2010,2010-10-01,1
11,2.6533785313367844,0.2585346654595244,16,bashkortostan,2010,2010-11-01,1
12,2.9856217354536057,0.41730488729835874,16,bashkortostan,2010,2010-12-01,1
1,3.846225142478943,0.540424951460157,16,bashkortostan,2011,2011-01-01,1
2,3.9257932901382446,0.14542532171806763,12,bashkortostan,2011,2011-02-01,1
3,3.7652197735650197,0.3124707495450284,14,bashkortostan,2011,2011-03-01,1
4,1.750675876935323,0.07517557708781157,6,bashkortostan,2011,2011-04-01,1
5,3.2346270382404327,0.0711061360972487,16,bashkortostan,2011,2011-05-01,1
6,2.8726015261241367,0.2544465141259342,14,bashkortostan,2011,2011-06-01,1
7,2.56747804582119,0.20180478457020748,16,bashkortostan,2011,2011-07-01,1
8,2.3616019317081998,0.13499165515158615,14,bashkortostan,2011,2011-08-01,1
9,2.5504011660814285,0.11135666926450868,16,bashkortostan,2011,2011-09-01,1
10,2.574819505214691,0.13281114928177779,16,bashkortostan,2011,2011-10-01,1
11,2.875425338745117,0.1744955529238984,16,bashkortostan,2011,2011-11-01,1
12,2.7691788226366043,0.3034623984704951,16,bashkortostan,2011,2011-12-01,1
1,3.271577755610148,0.36058346635003546,12,bashkortostan,2012,2012-01-01,1
2,3.746353641152382,0.2801810571895259,16,bashkortostan,2012,2012-02-01,1
3,3.4621522426605225,0.28055642247881774,12,bashkortostan,2012,2012-03-01,1
4,3.2221833978380476,0.42457867462858406,14,bashkortostan,2012,2012-04-01,1
5,3.0530491024255753,0.2486164632226384,16,bashkortostan,2012,2012-05-01,1
6,2.8117651755993185,0.18160281118013374,13,bashkortostan,2012,2012-06-01,1
7,2.5237611681222916,0.18751079342613092,16,bashkortostan,2012,2012-07-01,1
8,2.7038973910467967,0.06346638155730015,14,bashkortostan,2012,2012-08-01,1
9,2.580709680914879,0.2529581782279176,16,bashkortostan,2012,2012-09-01,1
10,2.5481856018304825,0.13220726610996508,16,bashkortostan,2012,2012-10-01,1
11,2.750077466169993,0.19575538483371455,12,bashkortostan,2012,2012-11-01,1
12,2.864377945661545,0.29262311770334337,16,bashkortostan,2012,2012-12-01,1
1,3.3790956139564514,0.535125740871188,16,bashkortostan,2013,2013-01-01,1
2,3.4921379685401917,0.32731251555114005,16,bashkortostan,2013,2013-02-01,1
3,3.4402719736099243,0.3211082093899073,14,bashkortostan,2013,2013-03-01,1
4,3.29225184236254,0.1564471808433048,14,bashkortostan,2013,2013-04-01,1
5,3.0682210475206375,0.11689257966519487,16,bashkortostan,2013,2013-05-01,1
6,2.898773491382599,0.11197565465653998,16,bashkortostan,2013,2013-06-01,1
7,2.954710990190506,0.07650829904910891,16,bashkortostan,2013,2013-07-01,1
8,2.7214362025260925,0.09956163929119163,16,bashkortostan,2013,2013-08-01,1
9,2.5692611734072366,0.20350974118921544,12,bashkortostan,2013,2013-09-01,1
10,2.4648184329271317,0.12794141139729376,16,bashkortostan,2013,2013-10-01,1
11,2.6932351738214493,0.2880510113340742,16,bashkortostan,2013,2013-11-01,1
12,3.1063489403043474,0.19775795619849917,14,bashkortostan,2013,2013-12-01,1
1,3.4823314249515533,0.4501901022690734,16,bashkortostan,2014,2014-01-01,1
2,3.4718737602233887,0.45797907717248365,12,bashkortostan,2014,2014-02-01,1
3,3.301750585436821,0.3937924155070795,16,bashkortostan,2014,2014-03-01,1
4,3.2725157290697098,0.37547335733134957,16,bashkortostan,2014,2014-04-01,1
5,3.2243853956460953,0.1659319900752175,16,bashkortostan,2014,2014-05-01,1
6,2.9620222002267838,0.23269947355080584,16,bashkortostan,2014,2014-06-01,1
7,3.0174835522969565,0.10606730688070767,12,bashkortostan,2014,2014-07-01,1
8,2.482707291841507,0.251391276544219,16,bashkortostan,2014,2014-08-01,1
9,2.666089564561844,0.07888683998681685,16,bashkortostan,2014,2014-09-01,1
10,2.605349376797676,0.15128346577547874,16,bashkortostan,2014,2014-10-01,1
11,2.618711546063423,0.16049508265840232,16,bashkortostan,2014,2014-11-01,1
12,3.543375770250956,0.2042568060450355,12,bashkortostan,2014,2014-12-01,1
1,3.531421586871147,0.4215584491942745,16,bashkortostan,2015,2015-01-01,1
2,3.5131115232195174,0.20539393399434722,14,bashkortostan,2015,2015-02-01,1
3,3.4213055968284607,0.22516082480381142,16,bashkortostan,2015,2015-03-01,1
4,3.4389104545116425,0.10023506083925286,16,bashkortostan,2015,2015-04-01,1
5,3.1914172768592834,0.19326596564984397,12,bashkortostan,2015,2015-05-01,1
6,2.8918637335300446,0.13455233315786205,16,bashkortostan,2015,2015-06-01,1
7,2.7641108632087708,0.18357006384632174,16,bashkortostan,2015,2015-07-01,1
8,2.4665987342596054,0.11748879704787193,16,bashkortostan,2015,2015-08-01,1
9,2.5356733947992325,0.21344111755164596,16,bashkortostan,2015,2015-09-01,1
10,2.739707742418562,0.12565422174359586,14,bashkortostan,2015,2015-10-01,1
11,2.8299388715199063,0.1819138153257306,14,bashkortostan,2015,2015-11-01,1
12,3.0344204008579254,0.5302807290182553,16,bashkortostan,2015,2015-12-01,1
1,3.5723430663347244,0.2358455479710511,16,bashkortostan,2016,2016-01-01,1
2,3.3348528444767,0.4732998852629935,16,bashkortostan,2016,2016-02-01,1
3,2.7357195019721985,0.6494171697760083,12,bashkortostan,2016,2016-03-01,1
4,3.7159512042999268,0.15495286339616268,14,bashkortostan,2016,2016-04-01,1
5,3.1045551896095276,0.20393447654813798,16,bashkortostan,2016,2016-05-01,1
6,2.8226422518491745,0.10334152419552024,16,bashkortostan,2016,2016-06-01,1
7,2.8288354724645615,0.22877754023728541,16,bashkortostan,2016,2016-07-01,1
8,2.5941268716539656,0.1210141757224437,14,bashkortostan,2016,2016-08-01,1
9,2.6189435039247786,0.08520526977376737,14,bashkortostan,2016,2016-09-01,1
10,2.5133035523550853,0.1420107751052746,14,bashkortostan,2016,2016-10-01,1
11,2.7327377051115036,0.14681536061340214,16,bashkortostan,2016,2016-11-01,1
12,3.230229079723358,0.265961396936312,16,bashkortostan,2016,2016-12-01,1
1,3.883158579468727,0.3146296350928051,16,bashkortostan,2017,2017-01-01,1
2,3.592223803202311,0.49052504927423585,12,bashkortostan,2017,2017-02-01,1
3,3.6999379694461823,0.2398586297522285,16,bashkortostan,2017,2017-03-01,1
4,3.3182294219732285,0.3385318936683031,16,bashkortostan,2017,2017-04-01,1
5,3.0380874574184418,0.1179592022195868,16,bashkortostan,2017,2017-05-01,1
6,2.9465885843549455,0.07969641067613957,14,bashkortostan,2017,2017-06-01,1
7,2.7656133685793196,0.09743213712001052,14,bashkortostan,2017,2017-07-01,1
8,2.582012108394078,0.11795846675581632,14,bashkortostan,2017,2017-08-01,1
9,2.5120124369859695,0.17096171718649156,16,bashkortostan,2017,2017-09-01,1
10,2.5711194574832916,0.13867228067387008,16,bashkortostan,2017,2017-10-01,1
11,2.8133738338947296,0.24393927239306468,16,bashkortostan,2017,2017-11-01,1
12,2.954804629087448,0.20071245782571473,16,bashkortostan,2017,2017-12-01,1
1,3.3140162229537964,0.43848323184573623,12,bashkortostan,2018,2018-01-01,1
2,4.046826362609863,0.429139373966633,16,bashkortostan,2018,2018-02-01,1
3,3.680564969778061,0.31011944163878374,16,bashkortostan,2018,2018-03-01,1
4,3.288430554526193,0.3727185376177181,14,bashkortostan,2018,2018-04-01,1
5,3.0887827575206757,0.2100032536632043,16,bashkortostan,2018,2018-05-01,1
6,2.935123085975647,0.09746798147150046,6,bashkortostan,2018,2018-06-01,1
7,2.5238054752349854,0.26418585955412194,10,bashkortostan,2018,2018-07-01,1
8,2.4272869676351547,0.1576069238589355,16,bashkortostan,2018,2018-08-01,1
9,2.526354193687439,0.17468549057327695,16,bashkortostan,2018,2018-09-01,1
10,2.6003695726394653,0.17430778586084125,16,bashkortostan,2018,2018-10-01,1
11,2.7374680836995444,0.31508623848626194,12,bashkortostan,2018,2018-11-01,1
12,2.640843540430069,0.3763988912401099,16,bashkortostan,2018,2018-12-01,1
1,3.318705133029393,0.348954570867142,14,bashkortostan,2019,2019-01-01,1
2,3.922932965414865,0.255739166706101,14,bashkortostan,2019,2019-02-01,1
3,3.380429729819298,0.2650454909832929,16,bashkortostan,2019,2019-03-01,1
4,3.2659472908292497,0.3605054835226264,14,bashkortostan,2019,2019-04-01,1
5,3.152274012565613,0.25779456259055383,16,bashkortostan,2019,2019-05-01,1
6,2.9944526702165604,0.09302326301235572,16,bashkortostan,2019,2019-06-01,1
7,2.6655817478895187,0.22537058153050354,16,bashkortostan,2019,2019-07-01,1
8,2.5950778126716614,0.22160095344795158,16,bashkortostan,2019,2019-08-01,1
9,2.5139217575391135,0.11422736076617689,12,bashkortostan,2019,2019-09-01,1
10,2.5972687005996704,0.11436380542082718,16,bashkortostan,2019,2019-10-01,1
11,2.6993865370750427,0.16365086550937846,16,bashkortostan,2019,2019-11-01,1
12,2.866706043481827,0.4552395917689441,16,bashkortostan,2019,2019-12-01,1
1,3.329261064529419,0.4538092300982346,16,bashkortostan,2020,2020-01-01,1
2,3.898709495862325,0.28305476648346584,12,bashkortostan,2020,2020-02-01,1
3,3.7662431597709656,0.3660037183145328,16,bashkortostan,2020,2020-03-01,1
4,3.156430706381798,0.6342469930827738,16,bashkortostan,2020,2020-04-01,1
5,3.031278893351555,0.30779629867049874,16,bashkortostan,2020,2020-05-01,1
6,2.850395937760671,0.13135421774041509,12,bashkortostan,2020,2020-06-01,1
7,2.762085661292076,0.2804881564366785,16,bashkortostan,2020,2020-07-01,1
8,2.655662387609482,0.1092484305350192,16,bashkortostan,2020,2020-08-01,1
9,2.6395079493522644,0.1003093552924462,16,bashkortostan,2020,2020-09-01,1
10,2.4445915073156357,0.14098767503504325,16,bashkortostan,2020,2020-10-01,1
11,2.6977989843913486,0.1412590902079379,14,bashkortostan,2020,2020-11-01,1
12,2.870727390050888,0.13300308374662956,16,bashkortostan,2020,2020-12-01,1
1,3.155248150229454,0.41310206651984427,16,bashkortostan,2021,2021-01-01,1
2,4.088191407067435,0.4221568554675691,14,bashkortostan,2021,2021-02-01,1
3,3.8680322468280792,0.3864346525111833,16,bashkortostan,2021,2021-03-01,1
4,3.4027399122714996,0.20346749822030816,16,bashkortostan,2021,2021-04-01,1
5,3.071026345094045,0.21071751208791348,12,bashkortostan,2021,2021-05-01,1
6,2.7912621051073074,0.11417355654478437,16,bashkortostan,2021,2021-06-01,1
7,2.8479872941970825,0.1648419024427459,16,bashkortostan,2021,2021-07-01,1
8,2.3945105969905853,0.1900948779108133,16,bashkortostan,2021,2021-08-01,1
9,2.525320425629616,0.15168641936780622,16,bashkortostan,2021,2021-09-01,1
10,2.5148673227855136,0.09733322216410498,14,bashkortostan,2021,2021-10-01,1
11,3.0018427882875716,0.28865820700617806,14,bashkortostan,2021,2021-11-01,1
12,3.183592349290848,0.47184817299299325,16,bashkortostan,2021,2021-12-01,1
1,3.19966222345829,0.23961537064153068,16,bozeman,2005,2005-01-01,1
2,3.74674391746521,0.218124564212114,12,bozeman,2005,2005-02-01,1
3,3.9020083397626877,0.271911642599088,16,bozeman,2005,2005-03-01,1
4,3.3408672213554382,0.30520851457730136,16,bozeman,2005,2005-04-01,1
5,3.089274972677231,0.27436196737087515,16,bozeman,2005,2005-05-01,1
6,2.923955406461443,0.14893240846203923,14,bozeman,2005,2005-06-01,1
7,2.7053439787455966,0.09772854234130508,14,bozeman,2005,2005-07-01,1
8,2.620931401848793,0.08966446889870486,16,bozeman,2005,2005-08-01,1
9,2.4961012601852417,0.05278135161026765,16,bozeman,2005,2005-09-01,1
10,2.436131170817784,0.1613578791787121,14,bozeman,2005,2005-10-01,1
11,2.834616005420685,0.2766904997363829,16,bozeman,2005,2005-11-01,1
12,3.053214822496687,0.3384596826465112,14,bozeman,2005,2005-12-01,1
1,3.341083809733391,0.16890061010280805,16,bozeman,2006,2006-01-01,1
2,2.6954998629433766,0.3350168618521045,14,bozeman,2006,2006-02-01,1
3,3.089672644933065,0.49157483344635466,12,bozeman,2006,2006-03-01,1
4,3.0030100686209544,0.15618085126218564,14,bozeman,2006,2006-04-01,1
5,2.8622955083847046,0.18215725432845217,12,bozeman,2006,2006-05-01,1
6,2.7420081943273544,0.1282204993931832,16,bozeman,2006,2006-06-01,1
7,2.515022893746694,0.0994671130786896,12,bozeman,2006,2006-07-01,1
8,2.594280421733856,0.08231140153000968,16,bozeman,2006,2006-08-01,1
9,2.5095013082027435,0.08203355443072641,16,bozeman,2006,2006-09-01,1
10,2.538307923537034,0.09281129874543434,13,bozeman,2006,2006-10-01,1
11,2.5700809955596924,0.21887982851783247,14,bozeman,2006,2006-11-01,1
12,3.3849886804819107,0.6182799184285679,16,bozeman,2006,2006-12-01,1
1,3.922470510005951,0.24694229022091294,16,bozeman,2007,2007-01-01,1
2,3.7780669246401106,0.3382346767721425,14,bozeman,2007,2007-02-01,1
3,3.899241089820862,0.24117708326248494,14,bozeman,2007,2007-03-01,1
4,3.421469137072563,0.22137934075709875,16,bozeman,2007,2007-04-01,1
5,3.127980425953865,0.11892574163827041,16,bozeman,2007,2007-05-01,1
6,2.7815293818712234,0.15819251599574263,16,bozeman,2007,2007-06-01,1
7,2.5370266914367674,0.10385431759657118,10,bozeman,2007,2007-07-01,1
8,2.5249493973595754,0.06222258468034621,14,bozeman,2007,2007-08-01,1
9,2.4809031316212247,0.08278703851979635,14,bozeman,2007,2007-09-01,1
10,2.371536761522293,0.12001176261193854,16,bozeman,2007,2007-10-01,1
11,2.7342610210180283,0.3682179907732062,16,bozeman,2007,2007-11-01,1
12,3.2039077440897623,0.35218249216383596,15,bozeman,2007,2007-12-01,1
1,3.600787503378732,0.5036029089030173,14,bozeman,2008,2008-01-01,1
2,3.694616060990554,0.2210549772728082,13,bozeman,2008,2008-02-01,1
3,3.4903796017169952,0.29995831722979976,16,bozeman,2008,2008-03-01,1
4,3.1335367361704507,0.2521383732709801,15,bozeman,2008,2008-04-01,1
5,2.864381730556488,0.21224923948597454,16,bozeman,2008,2008-05-01,1
6,2.837485771912795,0.10123407063357938,13,bozeman,2008,2008-06-01,1
7,2.57829817703792,0.187951660026746,14,bozeman,2008,2008-07-01,1
8,2.5440119164330617,0.09900649589859523,14,bozeman,2008,2008-08-01,1
9,2.4425413926442463,0.14976114654186126,15,bozeman,2008,2008-09-01,1
10,2.4415671825408936,0.11663483342106173,15,bozeman,2008,2008-10-01,1
11,2.8980028788248697,0.31906452529794543,15,bozeman,2008,2008-11-01,1
12,3.4533670395612717,0.28655033948752096,16,bozeman,2008,2008-12-01,1
1,3.0995936564036777,0.24970085105907028,14,bozeman,2009,2009-01-01,1
2,3.4899931294577464,0.38385647605675566,14,bozeman,2009,2009-02-01,1
3,2.925210863351822,0.760890150418194,16,bozeman,2009,2009-03-01,1
4,2.998606732913426,0.24478239887220118,14,bozeman,2009,2009-04-01,1
5,2.9289706389109296,0.22609078414073905,15,bozeman,2009,2009-05-01,1
6,2.821269127038809,0.08589314070761786,13,bozeman,2009,2009-06-01,1
7,2.6886891218332143,0.1409955326377102,13,bozeman,2009,2009-07-01,1
8,2.605897000857762,0.14324237437757914,14,bozeman,2009,2009-08-01,1
9,2.392213296890259,0.07967871678748636,15,bozeman,2009,2009-09-01,1
10,2.5570921579996746,0.10557275463709691,15,bozeman,2009,2009-10-01,1
11,2.9479121140071323,0.3119400086376104,14,bozeman,2009,2009-11-01,1
12,3.0185834680284773,0.5197159796055557,14,bozeman,2009,2009-12-01,1
1,3.9413813650608063,0.3231010469250433,16,bozeman,2010,2010-01-01,1
2,4.402627229690552,0.5743491959136205,14,bozeman,2010,2010-02-01,1
3,3.556417793035507,0.3486170681961837,16,bozeman,2010,2010-03-01,1
4,3.343261460463206,0.14276722205990236,12,bozeman,2010,2010-04-01,1
5,3.0477865764072964,0.16981370853385916,14,bozeman,2010,2010-05-01,1
6,2.922613827387492,0.056571757547882275,15,bozeman,2010,2010-06-01,1
7,2.6290534287691116,0.14305333099788153,16,bozeman,2010,2010-07-01,1
8,2.547993913292885,0.08583668503907078,16,bozeman,2010,2010-08-01,1
9,2.434731296130589,0.1387480864004064,14,bozeman,2010,2010-09-01,1
10,2.3262740884508406,0.18616234913265936,14,bozeman,2010,2010-10-01,1
11,2.703866168856621,0.3595539645940132,16,bozeman,2010,2010-11-01,1
12,3.1690525497709,0.5033242424707458,14,bozeman,2010,2010-12-01,1
1,3.509811043739319,0.39394667112843995,12,bozeman,2011,2011-01-01,1
2,3.535911486699031,0.2915630831293175,13,bozeman,2011,2011-02-01,1
3,3.3650602377378025,0.23554381518302436,13,bozeman,2011,2011-03-01,1
4,3.5255762338638306,0.07073064973882322,6,bozeman,2011,2011-04-01,1
5,2.9956542402505875,0.22194971214821288,16,bozeman,2011,2011-05-01,1
6,2.892072002092997,0.06846499048013724,12,bozeman,2011,2011-06-01,1
7,2.744610920548439,0.08160059370978012,16,bozeman,2011,2011-07-01,1
8,2.6480036803654263,0.06621318308609464,14,bozeman,2011,2011-08-01,1
9,2.496397763490677,0.11833526281196625,16,bozeman,2011,2011-09-01,1
10,2.4892993654523576,0.1741385235202625,14,bozeman,2011,2011-10-01,1
11,2.602897184235709,0.14954525173338482,14,bozeman,2011,2011-11-01,1
12,3.278780370950699,0.7808184636828381,16,bozeman,2011,2011-12-01,1
1,3.7638092041015625,0.35905863299334445,15,bozeman,2012,2012-01-01,1
2,3.7971080866726963,0.2041815976881581,11,bozeman,2012,2012-02-01,1
3,3.299199206488473,0.3133359599949639,14,bozeman,2012,2012-03-01,1
4,2.9828173773629323,0.1339988898973997,14,bozeman,2012,2012-04-01,1
5,2.9146762916019986,0.10062316973319467,14,bozeman,2012,2012-05-01,1
6,2.827336464609419,0.1209883375158192,14,bozeman,2012,2012-06-01,1
7,2.610024318099022,0.11971126960787279,16,bozeman,2012,2012-07-01,1
8,2.45474673807621,0.12360584217545413,16,bozeman,2012,2012-08-01,1
9,2.425692762647356,0.06941951275877371,14,bozeman,2012,2012-09-01,1
10,2.463030070066452,0.15914413481193207,16,bozeman,2012,2012-10-01,1
11,2.59965402285258,0.1650098891029031,15,bozeman,2012,2012-11-01,1
12,3.234977439045906,0.39370958167823505,16,bozeman,2012,2012-12-01,1
1,3.3197738488515216,0.4399799153309848,15,bozeman,2013,2013-01-01,1
2,3.390080077307565,0.3613411629936469,14,bozeman,2013,2013-02-01,1
3,3.0459925134976706,0.5762929798959286,12,bozeman,2013,2013-03-01,1
4,3.188721077782767,0.2327686535191529,14,bozeman,2013,2013-04-01,1
5,3.046540930867195,0.17528158413189104,16,bozeman,2013,2013-05-01,1
6,2.778156042098999,0.17381856038123022,14,bozeman,2013,2013-06-01,1
7,2.7152643374034335,0.07401530731291218,14,bozeman,2013,2013-07-01,1
8,2.6438284516334534,0.08454760039301146,12,bozeman,2013,2013-08-01,1
9,2.4230282942454022,0.06836622049181389,15,bozeman,2013,2013-09-01,1
10,2.511369749903679,0.13063780676470202,16,bozeman,2013,2013-10-01,1
11,2.555275535583496,0.14065078759123822,15,bozeman,2013,2013-11-01,1
12,3.013537213206291,0.3354478955070055,16,bozeman,2013,2013-12-01,1
1,3.449717715382576,0.4449373976239178,16,bozeman,2014,2014-01-01,1
2,3.977518141269684,0.4435582795189573,12,bozeman,2014,2014-02-01,1
3,3.9950305074453354,0.44182245531690817,16,bozeman,2014,2014-03-01,1
4,3.4875027656555178,0.15134277521926043,15,bozeman,2014,2014-04-01,1
5,3.2698087862559726,0.16081550898585212,14,bozeman,2014,2014-05-01,1
6,2.8974468537739346,0.1311213118107079,14,bozeman,2014,2014-06-01,1
7,2.562312889099121,0.12419138945789118,15,bozeman,2014,2014-07-01,1
8,2.5429366677999496,0.10815552907918935,16,bozeman,2014,2014-08-01,1
9,2.398035208384196,0.13521336553232483,15,bozeman,2014,2014-09-01,1
10,2.4180986434221268,0.10119092324105865,16,bozeman,2014,2014-10-01,1
11,2.814710482954979,0.4077757299175091,16,bozeman,2014,2014-11-01,1
12,3.0032804012298584,0.4305002019813754,14,bozeman,2014,2014-12-01,1
1,3.3509918451309204,0.5754743039654593,16,bozeman,2015,2015-01-01,1
2,3.542903338159834,0.265507953746791,14,bozeman,2015,2015-02-01,1
3,3.294155701994896,0.3314784655105335,16,bozeman,2015,2015-03-01,1
4,3.2211825664226827,0.2255004122042141,13,bozeman,2015,2015-04-01,1
5,2.972392669090858,0.17069403009021386,13,bozeman,2015,2015-05-01,1
6,2.8273262110623447,0.07428350859689596,11,bozeman,2015,2015-06-01,1
7,2.7925592809915543,0.04866850786469361,16,bozeman,2015,2015-07-01,1
8,2.554203048348427,0.08601434594122202,16,bozeman,2015,2015-08-01,1
9,2.5464371889829636,0.12198773519489449,16,bozeman,2015,2015-09-01,1
10,2.5020446266446794,0.18944562726648764,14,bozeman,2015,2015-10-01,1
11,2.7651754787990024,0.2094367496912655,14,bozeman,2015,2015-11-01,1
12,3.218363180756569,0.19452598863229817,16,bozeman,2015,2015-12-01,1
1,3.789033904671669,0.3640027256878896,16,bozeman,2016,2016-01-01,1
2,4.238924851784339,0.29589433658512354,13,bozeman,2016,2016-02-01,1
3,3.801317326227824,0.33961075029099136,15,bozeman,2016,2016-03-01,1
4,3.2442748035703386,0.17572291215275274,14,bozeman,2016,2016-04-01,1
5,3.087791219353676,0.07053088247237177,16,bozeman,2016,2016-05-01,1
6,2.823675736784935,0.11673559617585184,16,bozeman,2016,2016-06-01,1
7,2.6848878264427185,0.07836912474321635,16,bozeman,2016,2016-07-01,1
8,2.657103947230748,0.06918285899030509,14,bozeman,2016,2016-08-01,1
9,2.424182551247733,0.12268137602659299,14,bozeman,2016,2016-09-01,1
10,2.4631491558892384,0.13029506126974094,14,bozeman,2016,2016-10-01,1
11,2.240643799304962,0.24452279763882348,16,bozeman,2016,2016-11-01,1
12,2.8991763591766357,0.29874802365560077,16,bozeman,2016,2016-12-01,1
1,3.52522636950016,0.44091087258857053,16,bozeman,2017,2017-01-01,1
2,3.851319276369535,0.24369348063871846,13,bozeman,2017,2017-02-01,1
3,3.448395029703776,0.6153151056162509,15,bozeman,2017,2017-03-01,1
