Month,mean_concentration,std_concentration,count,location,year,date,latitude_zone
9,239.98377736409506,21.46013294858998,12,bashkortostan,2007,2007-09-01,1
10,268.28976557804987,12.758135634368857,13,bashkortostan,2007,2007-10-01,1
11,249.01127014160156,15.285675070516032,15,bashkortostan,2007,2007-11-01,1
12,248.4656171798706,25.118404896523437,16,bashkortostan,2007,2007-12-01,1
1,251.41460800170898,17.279041351669893,16,bashkortostan,2008,2008-01-01,1
2,206.53742370605468,25.55989583684463,10,bashkortostan,2008,2008-02-01,1
3,207.5666727701823,29.670642496438028,15,bashkortostan,2008,2008-03-01,1
4,239.6040771484375,18.638260093551597,15,bashkortostan,2008,2008-04-01,1
5,246.5104684829712,20.15190166349111,16,bashkortostan,2008,2008-05-01,1
6,245.44737434387207,8.357142888056893,16,bashkortostan,2008,2008-06-01,1
7,247.11955897013345,11.294033419231003,12,bashkortostan,2008,2008-07-01,1
8,256.7182331085205,10.683058242339339,16,bashkortostan,2008,2008-08-01,1
9,248.73360538482666,15.19989859512366,16,bashkortostan,2008,2008-09-01,1
10,248.58519490559897,12.834605918691816,15,bashkortostan,2008,2008-10-01,1
11,249.61602115631104,30.294729274019108,16,bashkortostan,2008,2008-11-01,1
12,245.251859664917,21.663710677394945,16,bashkortostan,2008,2008-12-01,1
1,232.2959183913011,15.921627007886123,13,bashkortostan,2009,2009-01-01,1
2,205.64224788120814,23.49464520742359,14,bashkortostan,2009,2009-02-01,1
3,228.87417316436768,17.69711235758136,16,bashkortostan,2009,2009-03-01,1
4,212.13819986979166,14.63701317855659,15,bashkortostan,2009,2009-04-01,1
5,239.45324039459229,16.625125302452062,16,bashkortostan,2009,2009-05-01,1
6,246.5754852294922,16.287682480979715,12,bashkortostan,2009,2009-06-01,1
7,241.5945806503296,18.361366807765446,16,bashkortostan,2009,2009-07-01,1
8,236.12738513946533,13.849604060474482,16,bashkortostan,2009,2009-08-01,1
9,245.61256504058838,14.949886784451055,16,bashkortostan,2009,2009-09-01,1
10,245.86822986602783,14.692700929341575,16,bashkortostan,2009,2009-10-01,1
11,250.8121621268136,33.34491119332998,14,bashkortostan,2009,2009-11-01,1
12,244.6787986755371,25.455701138638428,12,bashkortostan,2009,2009-12-01,1
1,238.3024913242885,25.376736829441192,14,bashkortostan,2010,2010-01-01,1
2,203.40836770193917,19.316316228439682,14,bashkortostan,2010,2010-02-01,1
3,229.0016588483538,22.133071307690802,14,bashkortostan,2010,2010-03-01,1
4,218.72566986083984,38.04763220410353,12,bashkortostan,2010,2010-04-01,1
5,208.59410572052002,29.953731304867972,16,bashkortostan,2010,2010-05-01,1
6,246.31426620483398,21.026615299456285,16,bashkortostan,2010,2010-06-01,1
7,243.52956104278564,18.260320670607097,16,bashkortostan,2010,2010-07-01,1
8,242.40163803100586,19.630657755872793,16,bashkortostan,2010,2010-08-01,1
9,240.1169215611049,15.929580861469047,14,bashkortostan,2010,2010-09-01,1
10,245.82940546671549,14.863118025102066,12,bashkortostan,2010,2010-10-01,1
11,248.54968357086182,23.699536520547404,16,bashkortostan,2010,2010-11-01,1
12,240.37445545196533,17.19375281392104,16,bashkortostan,2010,2010-12-01,1
1,238.24337666829427,22.32547136202254,15,bashkortostan,2011,2011-01-01,1
2,229.0142389933268,26.661403533035095,12,bashkortostan,2011,2011-02-01,1
3,257.0573616027832,29.004369684622134,12,bashkortostan,2011,2011-03-01,1
4,169.94957733154297,14.698049428490654,6,bashkortostan,2011,2011-04-01,1
5,234.1563751220703,22.31076657550526,15,bashkortostan,2011,2011-05-01,1
6,237.13040052141463,12.12632071125497,14,bashkortostan,2011,2011-06-01,1
7,258.0993528366089,16.46667497968955,16,bashkortostan,2011,2011-07-01,1
8,255.14807782854353,11.77547158465234,14,bashkortostan,2011,2011-08-01,1
9,262.5013754708426,19.929905179866115,14,bashkortostan,2011,2011-09-01,1
10,253.18479824066162,13.701715424637449,16,bashkortostan,2011,2011-10-01,1
11,221.26114196777343,23.87980861302932,15,bashkortostan,2011,2011-11-01,1
12,257.326379776001,20.436698573298706,16,bashkortostan,2011,2011-12-01,1
1,186.72580927068537,31.81456315362078,11,bashkortostan,2012,2012-01-01,1
2,212.43725204467773,33.353404083000136,12,bashkortostan,2012,2012-02-01,1
3,205.51291783650717,38.82990652562962,12,bashkortostan,2012,2012-03-01,1
4,243.678955078125,43.02981207357427,13,bashkortostan,2012,2012-04-01,1
5,230.47443962097168,21.393008542707523,16,bashkortostan,2012,2012-05-01,1
6,251.31364549909318,13.049509976565952,14,bashkortostan,2012,2012-06-01,1
7,244.2867612838745,18.010444342219508,16,bashkortostan,2012,2012-07-01,1
8,256.92286799504205,13.79350986513506,13,bashkortostan,2012,2012-08-01,1
9,244.039870262146,16.528185218757123,16,bashkortostan,2012,2012-09-01,1
10,261.14209747314453,15.369994023985486,12,bashkortostan,2012,2012-10-01,1
11,250.7636807759603,22.93832897880657,12,bashkortostan,2012,2012-11-01,1
12,240.66164112091064,20.042710641224353,16,bashkortostan,2012,2012-12-01,1
1,201.97945110614484,36.543935415927095,13,bashkortostan,2013,2013-01-01,1
2,193.13883781433105,45.251446782590065,16,bashkortostan,2013,2013-02-01,1
3,240.1899871826172,20.68357430843384,14,bashkortostan,2013,2013-03-01,1
4,238.5099868774414,17.603930216251893,14,bashkortostan,2013,2013-04-01,1
5,237.80026817321777,23.754656188922702,16,bashkortostan,2013,2013-05-01,1
6,224.1489896774292,13.947902508316028,16,bashkortostan,2013,2013-06-01,1
7,239.77167320251465,14.349493426075913,16,bashkortostan,2013,2013-07-01,1
8,251.92082977294922,13.586078053891807,16,bashkortostan,2013,2013-08-01,1
9,245.58028920491537,14.33551202028468,12,bashkortostan,2013,2013-09-01,1
10,248.59359073638916,21.85838458595241,16,bashkortostan,2013,2013-10-01,1
11,257.06801077035755,13.60328181283737,13,bashkortostan,2013,2013-11-01,1
12,250.38267986591046,15.728745852996267,13,bashkortostan,2013,2013-12-01,1
1,236.57020132882255,45.39523977585859,14,bashkortostan,2014,2014-01-01,1
2,228.73290634155273,33.11316741866255,12,bashkortostan,2014,2014-02-01,1
3,225.0835886001587,45.03934547269476,16,bashkortostan,2014,2014-03-01,1
4,176.36150614420572,53.74344619560417,15,bashkortostan,2014,2014-04-01,1
5,238.34882640838623,32.82331596325179,16,bashkortostan,2014,2014-05-01,1
6,244.33112335205078,19.805408965448816,16,bashkortostan,2014,2014-06-01,1
7,247.91843795776367,19.752090970043195,12,bashkortostan,2014,2014-07-01,1
8,251.96254920959473,13.913474949695942,16,bashkortostan,2014,2014-08-01,1
9,232.83710861206055,27.41739450058679,16,bashkortostan,2014,2014-09-01,1
10,235.02563095092773,16.431920779212152,16,bashkortostan,2014,2014-10-01,1
11,260.8953148978097,21.250008347101762,14,bashkortostan,2014,2014-11-01,1
12,225.7518399556478,16.662586948490997,12,bashkortostan,2014,2014-12-01,1
1,220.6000237098107,30.781744637959193,13,bashkortostan,2015,2015-01-01,1
2,214.03429539998373,14.100206894427739,12,bashkortostan,2015,2015-02-01,1
3,235.5205955505371,11.73775200342066,12,bashkortostan,2015,2015-03-01,1
4,190.675311088562,35.303220905247315,16,bashkortostan,2015,2015-04-01,1
5,208.063608342951,28.708053875371522,11,bashkortostan,2015,2015-05-01,1
6,224.83804219563802,13.338788168140972,15,bashkortostan,2015,2015-06-01,1
7,234.38323211669922,18.27036282421111,16,bashkortostan,2015,2015-07-01,1
8,233.94175338745117,18.18371505517111,16,bashkortostan,2015,2015-08-01,1
9,231.50275707244873,22.308576235901604,16,bashkortostan,2015,2015-09-01,1
10,217.13354819161552,12.387045469224796,14,bashkortostan,2015,2015-10-01,1
11,218.83991350446428,20.54920742669058,14,bashkortostan,2015,2015-11-01,1
12,238.5367899576823,16.402229824911988,15,bashkortostan,2015,2015-12-01,1
1,239.99376267653244,17.948736082306155,13,bashkortostan,2016,2016-01-01,1
2,221.31965128580728,14.790752496866252,12,bashkortostan,2016,2016-02-01,1
3,196.66515435112848,62.3644664932773,9,bashkortostan,2016,2016-03-01,1
4,215.08169907789963,27.37427846250396,13,bashkortostan,2016,2016-04-01,1
5,229.58210372924805,19.667516079386086,16,bashkortostan,2016,2016-05-01,1
6,230.36437702178955,25.023762569926173,16,bashkortostan,2016,2016-06-01,1
7,217.75257205963135,25.30227190317765,16,bashkortostan,2016,2016-07-01,1
8,247.92482321602958,11.555961556905485,14,bashkortostan,2016,2016-08-01,1
9,238.24653752644858,14.860692959112676,12,bashkortostan,2016,2016-09-01,1
10,229.31345803397042,21.321378756226157,14,bashkortostan,2016,2016-10-01,1
11,236.8334379196167,23.789255516161827,16,bashkortostan,2016,2016-11-01,1
12,219.19277667999268,30.08517802352103,16,bashkortostan,2016,2016-12-01,1
1,216.71030911532316,25.02463087022399,11,bashkortostan,2017,2017-01-01,1
2,219.17737274169923,25.30368709765012,10,bashkortostan,2017,2017-02-01,1
3,223.6688466389974,13.998063309249776,15,bashkortostan,2017,2017-03-01,1
4,206.72445392608643,23.124331153792244,16,bashkortostan,2017,2017-04-01,1
5,201.56980351039343,26.869874626937786,14,bashkortostan,2017,2017-05-01,1
6,230.84323665073939,20.198459177752873,14,bashkortostan,2017,2017-06-01,1
7,234.30663081577845,16.891922090161344,14,bashkortostan,2017,2017-07-01,1
8,259.371571132115,10.818885022622956,14,bashkortostan,2017,2017-08-01,1
9,230.9805850982666,15.763908919864354,16,bashkortostan,2017,2017-09-01,1
10,216.96314144134521,21.564040114318853,16,bashkortostan,2017,2017-10-01,1
11,233.66238594055176,21.552950211425614,16,bashkortostan,2017,2017-11-01,1
12,200.48627758026123,21.942411480820642,16,bashkortostan,2017,2017-12-01,1
1,207.00833823464134,22.483798119159356,11,bashkortostan,2018,2018-01-01,1
2,205.20664850870767,31.912112310420394,12,bashkortostan,2018,2018-02-01,1
3,169.9470716203962,26.77580100450394,14,bashkortostan,2018,2018-03-01,1
4,174.94707558371806,48.85109558727238,11,bashkortostan,2018,2018-04-01,1
5,199.09469985961914,10.53742126403149,12,bashkortostan,2018,2018-05-01,1
6,198.56210632324218,14.954285188641425,5,bashkortostan,2018,2018-06-01,1
7,229.9358703613281,17.87723748074725,10,bashkortostan,2018,2018-07-01,1
8,213.52490425109863,14.015426121068803,16,bashkortostan,2018,2018-08-01,1
9,207.22132778167725,15.414319028830286,16,bashkortostan,2018,2018-09-01,1
10,223.16986846923828,21.10105198867566,16,bashkortostan,2018,2018-10-01,1
11,204.2455037434896,20.675469750881035,12,bashkortostan,2018,2018-11-01,1
12,235.28438415527344,24.998224496354617,15,bashkortostan,2018,2018-12-01,1
1,199.97142573765345,38.957210853760145,14,bashkortostan,2019,2019-01-01,1
2,217.9829156058175,32.502602088355204,14,bashkortostan,2019,2019-02-01,1
3,219.69406672886439,22.513442192707345,14,bashkortostan,2019,2019-03-01,1
4,211.24727503458658,21.513000382682783,12,bashkortostan,2019,2019-04-01,1
5,230.26711654663086,32.06191413688677,16,bashkortostan,2019,2019-05-01,1
6,241.4217185974121,12.500525768240289,16,bashkortostan,2019,2019-06-01,1
7,239.10042190551758,7.849213121307309,12,bashkortostan,2019,2019-07-01,1
8,248.6737518310547,19.232232776188994,16,bashkortostan,2019,2019-08-01,1
9,235.12704162597657,23.46713584446909,10,bashkortostan,2019,2019-09-01,1
10,244.5912275314331,25.069625544367565,16,bashkortostan,2019,2019-10-01,1
11,239.22070026397705,24.419127992268976,16,bashkortostan,2019,2019-11-01,1
12,238.9237072284405,24.91672511863058,13,bashkortostan,2019,2019-12-01,1
1,209.49274008614677,28.624749050808873,14,bashkortostan,2020,2020-01-01,1
2,201.8763982599432,20.51707372708947,11,bashkortostan,2020,2020-02-01,1
3,213.1716094970703,26.130312310228543,15,bashkortostan,2020,2020-03-01,1
4,202.7488637651716,33.15528446760417,14,bashkortostan,2020,2020-04-01,1
5,231.03387832641602,21.597986529705732,12,bashkortostan,2020,2020-05-01,1
6,220.0110944112142,20.08707968038131,12,bashkortostan,2020,2020-06-01,1
7,214.9875030517578,17.387113483074486,16,bashkortostan,2020,2020-07-01,1
8,218.24765491485596,17.98958702650282,16,bashkortostan,2020,2020-08-01,1
9,222.52569675445557,20.707137379659226,16,bashkortostan,2020,2020-09-01,1
10,215.42884635925293,22.755624302153834,16,bashkortostan,2020,2020-10-01,1
11,214.5860083443778,24.225751809456515,14,bashkortostan,2020,2020-11-01,1
12,222.08280290876115,27.094910717896223,14,bashkortostan,2020,2020-12-01,1
1,210.02609370304987,21.10759553556878,13,bashkortostan,2021,2021-01-01,1
2,193.82025527954102,31.279407100412605,8,bashkortostan,2021,2021-02-01,1
3,203.50191439115085,32.61836697599881,13,bashkortostan,2021,2021-03-01,1
4,205.07346153259277,16.52061525868635,16,bashkortostan,2021,2021-04-01,1
5,230.59331639607748,21.206222070577375,12,bashkortostan,2021,2021-05-01,1
6,239.0093739827474,24.109201314522227,12,bashkortostan,2021,2021-06-01,1
7,227.80172443389893,14.500859672106452,16,bashkortostan,2021,2021-07-01,1
8,223.3806962966919,11.254255475900754,16,bashkortostan,2021,2021-08-01,1
9,225.6838836669922,16.99515621593498,16,bashkortostan,2021,2021-09-01,1
10,209.1246577671596,19.742440327809362,14,bashkortostan,2021,2021-10-01,1
11,208.83419926961264,23.98898150658596,12,bashkortostan,2021,2021-11-01,1
12,227.57321370442708,19.849460546636614,15,bashkortostan,2021,2021-12-01,1
1,258.5177879333496,14.194493563355534,16,bozeman,2005,2005-01-01,1
2,250.70447158813477,17.29615006392876,12,bozeman,2005,2005-02-01,1
3,238.46322740827287,10.940190906951944,14,bozeman,2005,2005-03-01,1
4,226.0145263671875,18.38423608696823,16,bozeman,2005,2005-04-01,1
5,220.45532608032227,17.440083398929453,16,bozeman,2005,2005-05-01,1
6,248.0926170349121,15.344586712414184,12,bozeman,2005,2005-06-01,1
7,245.86575190226236,11.846551139672881,12,bozeman,2005,2005-07-01,1
8,256.39760875701904,12.39258960752995,16,bozeman,2005,2005-08-01,1
9,255.62164306640625,11.203879687874773,12,bozeman,2005,2005-09-01,1
10,260.83684212820873,11.125862540427072,14,bozeman,2005,2005-10-01,1
11,254.4389851888021,11.726184239698739,15,bozeman,2005,2005-11-01,1
12,246.4068110539363,23.469761308777176,13,bozeman,2005,2005-12-01,1
1,257.27360343933105,18.446377568365126,16,bozeman,2006,2006-01-01,1
2,265.1431058247884,27.3228412818534,12,bozeman,2006,2006-02-01,1
3,241.46368299211775,24.518416631708938,14,bozeman,2006,2006-03-01,1
4,250.21973855154855,25.887519153334104,14,bozeman,2006,2006-04-01,1
5,258.6384874979655,18.289341657537424,12,bozeman,2006,2006-05-01,1
6,255.7965841293335,10.173597712858113,16,bozeman,2006,2006-06-01,1
7,250.82235608782088,10.723942931458076,14,bozeman,2006,2006-07-01,1
8,258.0235097249349,12.442989381329031,15,bozeman,2006,2006-08-01,1
9,257.5179691314697,12.591731263868978,16,bozeman,2006,2006-09-01,1
10,261.0447790963309,9.455009551105569,14,bozeman,2006,2006-10-01,1
11,259.48609924316406,20.960924442996884,14,bozeman,2006,2006-11-01,1
12,251.40770263671874,17.36174843160172,15,bozeman,2006,2006-12-01,1
1,252.9046427408854,12.955124151172381,15,bozeman,2007,2007-01-01,1
2,254.8385861714681,10.415602647027871,12,bozeman,2007,2007-02-01,1
3,255.46160016741072,20.837981516766956,14,bozeman,2007,2007-03-01,1
4,246.87222480773926,16.94238650993385,16,bozeman,2007,2007-04-01,1
5,251.41251373291016,15.743585068527874,16,bozeman,2007,2007-05-01,1
6,248.3931770324707,13.802620162652039,16,bozeman,2007,2007-06-01,1
7,256.8397705078125,8.488590936418277,10,bozeman,2007,2007-07-01,1
8,272.2745641072591,9.339474126222408,12,bozeman,2007,2007-08-01,1
9,262.9999989100865,14.856741322429068,14,bozeman,2007,2007-09-01,1
10,270.9690704345703,18.10419259855048,16,bozeman,2007,2007-10-01,1
11,268.3784828186035,21.942465387010948,12,bozeman,2007,2007-11-01,1
12,248.9170919565054,27.596710712372374,13,bozeman,2007,2007-12-01,1
1,234.9164036342076,16.145840077657194,14,bozeman,2008,2008-01-01,1
2,241.30181180513821,14.559270714982354,13,bozeman,2008,2008-02-01,1
3,254.0496542794364,16.030616262654362,14,bozeman,2008,2008-03-01,1
4,213.62502746582032,36.60840279310296,15,bozeman,2008,2008-04-01,1
5,247.3892993927002,21.54915815688823,16,bozeman,2008,2008-05-01,1
6,251.39486585344588,12.754087634740419,14,bozeman,2008,2008-06-01,1
7,251.2359128679548,13.257353368040913,14,bozeman,2008,2008-07-01,1
8,263.33966341885656,27.463002963987826,11,bozeman,2008,2008-08-01,1
9,262.4888559977214,15.376237667083334,15,bozeman,2008,2008-09-01,1
10,275.0953755696615,15.317174623674504,15,bozeman,2008,2008-10-01,1
11,256.63405456542966,15.53918568132352,15,bozeman,2008,2008-11-01,1
12,247.52455248151506,20.50214626260569,14,bozeman,2008,2008-12-01,1
1,269.3477074759347,29.027179086264155,14,bozeman,2009,2009-01-01,1
2,243.65897587367468,25.171437424434696,14,bozeman,2009,2009-02-01,1
3,237.55316631610577,29.247387589187937,13,bozeman,2009,2009-03-01,1
4,253.22015598842077,13.087605182061536,14,bozeman,2009,2009-04-01,1
5,255.52087620326452,25.981453376362126,14,bozeman,2009,2009-05-01,1
6,256.00731482872595,16.706328327670427,13,bozeman,2009,2009-06-01,1
7,261.2655087984525,12.63699171980923,13,bozeman,2009,2009-07-01,1
8,256.28188265286957,10.446242578219103,13,bozeman,2009,2009-08-01,1
9,277.3787851969401,13.238853640122686,15,bozeman,2009,2009-09-01,1
10,259.7017384847005,22.740602158110416,15,bozeman,2009,2009-10-01,1
11,236.33113733927408,21.66692379138096,12,bozeman,2009,2009-11-01,1
12,251.78729357038225,25.377855411147642,14,bozeman,2009,2009-12-01,1
1,232.26342582702637,11.572160920216529,16,bozeman,2010,2010-01-01,1
2,247.8694585164388,20.211771298685303,12,bozeman,2010,2010-02-01,1
3,244.0084571838379,19.10333888590638,16,bozeman,2010,2010-03-01,1
4,227.36138916015625,29.263546058999644,12,bozeman,2010,2010-04-01,1
5,240.46495946248373,19.64197957671806,12,bozeman,2010,2010-05-01,1
6,255.92578125,19.880247130836263,15,bozeman,2010,2010-06-01,1
7,246.54763507843018,14.267014947253589,16,bozeman,2010,2010-07-01,1
8,255.52931880950928,13.76636203200307,16,bozeman,2010,2010-08-01,1
9,257.62475149972096,19.979041208185283,14,bozeman,2010,2010-09-01,1
10,260.39686911446705,19.580177523867402,14,bozeman,2010,2010-10-01,1
11,248.46080875396729,23.143467880608373,16,bozeman,2010,2010-11-01,1
12,251.40837918795071,21.063186450126768,13,bozeman,2010,2010-12-01,1
1,257.9503860473633,27.072926078793113,12,bozeman,2011,2011-01-01,1
2,256.5109076866737,19.12376458429814,13,bozeman,2011,2011-02-01,1
3,251.63682556152344,26.06890324170206,13,bozeman,2011,2011-03-01,1
4,254.3389663696289,10.172433452356612,6,bozeman,2011,2011-04-01,1
5,262.6532704671224,20.630473673154913,15,bozeman,2011,2011-05-01,1
6,259.6195475260417,9.258241240577018,12,bozeman,2011,2011-06-01,1
7,261.81507982526506,17.662299482000897,14,bozeman,2011,2011-07-01,1
8,264.16598074776783,16.033989861799434,14,bozeman,2011,2011-08-01,1
9,262.2281744820731,9.72740904921547,14,bozeman,2011,2011-09-01,1
10,265.2330660138811,14.395041904135235,14,bozeman,2011,2011-10-01,1
11,260.82255118233815,22.694468209123563,14,bozeman,2011,2011-11-01,1
12,251.98459911346436,15.35083682710657,16,bozeman,2011,2011-12-01,1
1,238.07549031575522,20.08459626038475,15,bozeman,2012,2012-01-01,1
2,250.3355047052557,14.173437727043472,11,bozeman,2012,2012-02-01,1
3,241.78025599888392,24.49378426331978,14,bozeman,2012,2012-03-01,1
4,255.73550649789664,18.33163742803853,13,bozeman,2012,2012-04-01,1
5,250.35654830932617,17.164932343174147,16,bozeman,2012,2012-05-01,1
6,254.43592012845554,16.603547486931795,13,bozeman,2012,2012-06-01,1
7,256.4866495768229,13.997065259255987,15,bozeman,2012,2012-07-01,1
8,257.64956188201904,12.00198063799361,16,bozeman,2012,2012-08-01,1
9,267.95712389264787,14.805232769068377,14,bozeman,2012,2012-09-01,1
10,259.37293497721356,22.868222033202702,12,bozeman,2012,2012-10-01,1
11,255.28449300130208,14.45550765702223,15,bozeman,2012,2012-11-01,1
12,244.25693947928292,25.684923295660944,14,bozeman,2012,2012-12-01,1
1,248.76949462890624,23.881821600249975,15,bozeman,2013,2013-01-01,1
2,235.93460083007812,22.8225341418911,12,bozeman,2013,2013-02-01,1
3,231.66844454678622,30.648076826731515,11,bozeman,2013,2013-03-01,1
4,245.67642446664664,29.29612911837041,13,bozeman,2013,2013-04-01,1
5,241.60867977142334,16.254286251990685,16,bozeman,2013,2013-05-01,1
6,249.16422017415366,15.236245096011878,15,bozeman,2013,2013-06-01,1
7,254.03953334263392,19.55903565551979,14,bozeman,2013,2013-07-01,1
8,260.4634526570638,15.55738649689681,12,bozeman,2013,2013-08-01,1
9,266.6452870686849,15.085447566868899,15,bozeman,2013,2013-09-01,1
10,263.8937661307199,15.866498547002248,14,bozeman,2013,2013-10-01,1
11,259.42075500488284,19.416966994280052,15,bozeman,2013,2013-11-01,1
12,247.69535006009616,17.00532812290578,13,bozeman,2013,2013-12-01,1
1,245.49521255493164,26.99340216255762,16,bozeman,2014,2014-01-01,1
2,241.88648681640626,20.160323739114215,10,bozeman,2014,2014-02-01,1
3,247.44770336151123,19.19297531699629,16,bozeman,2014,2014-03-01,1
4,228.1325237567608,27.815953006705264,13,bozeman,2014,2014-04-01,1
5,239.37411600748698,15.520893834309346,15,bozeman,2014,2014-05-01,1
6,250.30012864332932,13.511005424283454,13,bozeman,2014,2014-06-01,1
7,245.55510602678572,9.620896404232466,14,bozeman,2014,2014-07-01,1
8,254.12061869303386,13.023906595590692,15,bozeman,2014,2014-08-01,1
9,272.02893502371654,18.425426281946006,14,bozeman,2014,2014-09-01,1
10,269.7784843444824,18.40219122775432,16,bozeman,2014,2014-10-01,1
11,249.0265474319458,18.051246547591667,16,bozeman,2014,2014-11-01,1
12,248.4996452331543,22.457335145141023,12,bozeman,2014,2014-12-01,1
1,251.44479370117188,21.42172943877493,16,bozeman,2015,2015-01-01,1
2,237.24136704664963,27.31057596764386,13,bozeman,2015,2015-02-01,1
3,243.04835414886475,27.889685328964326,16,bozeman,2015,2015-03-01,1
4,230.5080085167518,15.608037907123231,13,bozeman,2015,2015-04-01,1
5,228.159420306866,14.23240296927555,13,bozeman,2015,2015-05-01,1
6,238.3701436360677,13.192523551868625,15,bozeman,2015,2015-06-01,1
7,242.704586322491,13.592669814526642,13,bozeman,2015,2015-07-01,1
8,235.8301191329956,20.649986628619754,16,bozeman,2015,2015-08-01,1
9,248.89904022216797,15.203074936049312,14,bozeman,2015,2015-09-01,1
10,256.40787833077565,26.500535920301726,14,bozeman,2015,2015-10-01,1
11,235.33671696980795,23.86281937382683,12,bozeman,2015,2015-11-01,1
12,237.48741861979167,13.82808549258373,15,bozeman,2015,2015-12-01,1
1,241.98946940104167,22.142491857327304,15,bozeman,2016,2016-01-01,1
2,231.40379450871393,18.176792093632514,13,bozeman,2016,2016-02-01,1
3,240.62720558860084,18.103460839323436,11,bozeman,2016,2016-03-01,1
4,236.7238486153739,29.979498350162565,14,bozeman,2016,2016-04-01,1
5,226.2216281890869,15.056296639372263,16,bozeman,2016,2016-05-01,1
6,241.01395365397136,13.653816514959129,15,bozeman,2016,2016-06-01,1
7,243.3679027557373,20.41664124273934,16,bozeman,2016,2016-07-01,1
8,247.12063053676061,15.344701703830781,14,bozeman,2016,2016-08-01,1
9,250.49159240722656,20.875892439407846,14,bozeman,2016,2016-09-01,1
10,263.43634033203125,16.137255066843313,14,bozeman,2016,2016-10-01,1
11,262.0653850010463,18.50516641022453,14,bozeman,2016,2016-11-01,1
12,240.57562138484076,18.62500147154113,13,bozeman,2016,2016-12-01,1
1,238.32602310180664,22.964476336555997,16,bozeman,2017,2017-01-01,1
2,233.41238755446213,23.85223360246596,13,bozeman,2017,2017-02-01,1
3,229.5410400390625,17.03684256029947,15,bozeman,2017,2017-03-01,1
4,232.848051071167,16.430975188094017,16,bozeman,2017,2017-04-01,1
5,222.16998697916668,15.213470016123809,15,bozeman,2017,2017-05-01,1
6,227.3199680873326,18.722615903066263,14,bozeman,2017,2017-06-01,1
7,249.38263854980468,14.781555852830587,10,bozeman,2017,2017-07-01,1
8,240.76433621920071,21.562611424870447,13,bozeman,2017,2017-08-01,1
9,250.493745803833,17.86026496097935,16,bozeman,2017,2017-09-01,1
10,239.6568603515625,17.36730705120723,14,bozeman,2017,2017-10-01,1
11,236.95957594651443,28.66459145816477,13,bozeman,2017,2017-11-01,1
12,228.45751814408735,15.5160826744183,11,bozeman,2017,2017-12-01,1
1,222.99515097481864,13.497168840238313,14,bozeman,2018,2018-01-01,1
2,220.05482130784256,28.42293340852805,13,bozeman,2018,2018-02-01,1
3,205.9153071812221,26.193832075555374,14,bozeman,2018,2018-03-01,1
4,213.33941432407923,14.030585684486683,14,bozeman,2018,2018-04-01,1
5,206.57379055023193,17.988156512617394,16,bozeman,2018,2018-05-01,1
6,228.94342694963728,20.113243424205223,7,bozeman,2018,2018-06-01,1
