Month,mean_concentration,std_concentration,count,location,year,date,latitude_zone
12,4.459357649087906,0.6218527116888298,16,bashkortostan,2007,2007-12-01,1
1,4.9999020248651505,0.6243024606334805,16,bashkortostan,2008,2008-01-01,1
2,4.296332185918635,0.6896110485764232,11,bashkortostan,2008,2008-02-01,1
3,4.738205283880234,0.5520142848098395,16,bashkortostan,2008,2008-03-01,1
4,4.688269964853922,0.14495993486984962,15,bashkortostan,2008,2008-04-01,1
5,4.6921374797821045,0.4838237392482527,14,bashkortostan,2008,2008-05-01,1
6,5.183935284614563,0.49919538394381374,16,bashkortostan,2008,2008-06-01,1
7,4.96596892674764,0.4507015436103926,12,bashkortostan,2008,2008-07-01,1
8,4.813811331987381,0.5986674844305916,16,bashkortostan,2008,2008-08-01,1
9,3.835558518767357,0.6700422591333354,16,bashkortostan,2008,2008-09-01,1
10,4.5556358098983765,0.8904349644157736,16,bashkortostan,2008,2008-10-01,1
11,4.422889858484268,0.7339821793345139,16,bashkortostan,2008,2008-11-01,1
12,4.502834349870682,0.6528598969359054,16,bashkortostan,2008,2008-12-01,1
1,5.033272811344692,0.7518845642079478,14,bashkortostan,2009,2009-01-01,1
2,5.535205227988107,0.419816062116329,14,bashkortostan,2009,2009-02-01,1
3,5.37692603468895,0.4240310355344553,16,bashkortostan,2009,2009-03-01,1
4,5.008646577596664,0.22111011906551087,16,bashkortostan,2009,2009-04-01,1
5,4.795183435082436,0.7627110097110466,16,bashkortostan,2009,2009-05-01,1
6,5.125206192334493,0.3662168599364327,12,bashkortostan,2009,2009-06-01,1
7,5.170749008655548,0.2745854521669865,16,bashkortostan,2009,2009-07-01,1
8,5.157862424850464,0.5609662739459242,16,bashkortostan,2009,2009-08-01,1
9,4.521262511610985,0.24908176881221356,16,bashkortostan,2009,2009-09-01,1
10,4.524110123515129,0.7550633644964845,16,bashkortostan,2009,2009-10-01,1
11,4.149230412074497,0.40646532130379387,14,bashkortostan,2009,2009-11-01,1
12,4.692055531910488,0.7052291200125288,14,bashkortostan,2009,2009-12-01,1
1,4.479524955153465,0.42420617441627045,16,bashkortostan,2010,2010-01-01,1
2,5.276394248008728,1.2999235784622742,16,bashkortostan,2010,2010-02-01,1
3,5.210077375173569,0.252615134675595,16,bashkortostan,2010,2010-03-01,1
4,5.3523935079574585,0.174693398369262,12,bashkortostan,2010,2010-04-01,1
5,5.055692195892334,0.6384425118846637,16,bashkortostan,2010,2010-05-01,1
6,5.448337823152542,0.2660954233884306,16,bashkortostan,2010,2010-06-01,1
7,5.302601546049118,0.4122614405235001,16,bashkortostan,2010,2010-07-01,1
8,5.587045729160309,0.42197623051784994,16,bashkortostan,2010,2010-08-01,1
9,4.617309774671282,1.085605251676115,14,bashkortostan,2010,2010-09-01,1
10,4.375438392162323,0.7473870523270909,12,bashkortostan,2010,2010-10-01,1
11,4.790071994066238,0.4101098535127142,16,bashkortostan,2010,2010-11-01,1
12,4.925399333238602,0.7641594710577269,16,bashkortostan,2010,2010-12-01,1
1,4.928261548280716,0.2018001548050267,16,bashkortostan,2011,2011-01-01,1
2,4.921226461728414,0.260941008393585,12,bashkortostan,2011,2011-02-01,1
3,4.859283004488264,0.23847071158717292,14,bashkortostan,2011,2011-03-01,1
4,4.800543546676636,0.09265280994917358,6,bashkortostan,2011,2011-04-01,1
5,5.106309086084366,0.3595947488494053,16,bashkortostan,2011,2011-05-01,1
6,5.211124386106219,0.29538313722017306,14,bashkortostan,2011,2011-06-01,1
7,5.011363506317139,0.4815150309680966,16,bashkortostan,2011,2011-07-01,1
8,5.14402403150286,0.2939896256262507,14,bashkortostan,2011,2011-08-01,1
9,4.347628355026245,0.7388666562229463,16,bashkortostan,2011,2011-09-01,1
10,4.431895211338997,0.6100743939610925,16,bashkortostan,2011,2011-10-01,1
11,4.496655732393265,0.1912557958531617,16,bashkortostan,2011,2011-11-01,1
12,4.560621023178101,0.29684156868233186,16,bashkortostan,2011,2011-12-01,1
1,4.267675042152405,0.7535831728825806,12,bashkortostan,2012,2012-01-01,1
2,5.4078525602817535,0.8198464476753842,16,bashkortostan,2012,2012-02-01,1
3,5.742533922195435,0.5058207394636233,12,bashkortostan,2012,2012-03-01,1
4,5.495997054236276,0.7579413149462642,14,bashkortostan,2012,2012-04-01,1
5,4.980410993099213,0.3228528184624888,16,bashkortostan,2012,2012-05-01,1
6,4.838119763594407,0.4998898291057516,13,bashkortostan,2012,2012-06-01,1
7,5.257845818996429,0.21790790158640574,16,bashkortostan,2012,2012-07-01,1
8,4.41323983669281,0.4224067238930095,14,bashkortostan,2012,2012-08-01,1
9,4.316014319658279,0.6920504647564726,16,bashkortostan,2012,2012-09-01,1
10,4.508786588907242,0.7302669852522184,16,bashkortostan,2012,2012-10-01,1
11,5.063970724741618,0.23198292928857422,12,bashkortostan,2012,2012-11-01,1
12,4.0534660667181015,0.8217499238385833,16,bashkortostan,2012,2012-12-01,1
1,4.601334884762764,1.1806191153375407,16,bashkortostan,2013,2013-01-01,1
2,5.119487464427948,0.30764957135438153,16,bashkortostan,2013,2013-02-01,1
3,5.128709282193865,0.19165210047948375,14,bashkortostan,2013,2013-03-01,1
4,5.057813474110195,0.3986420277220924,14,bashkortostan,2013,2013-04-01,1
5,4.453726872801781,0.822644423917503,16,bashkortostan,2013,2013-05-01,1
6,5.042829215526581,0.49195545503165444,16,bashkortostan,2013,2013-06-01,1
7,5.371871531009674,0.2727938320397019,16,bashkortostan,2013,2013-07-01,1
8,5.029222875833511,0.39702387904980013,16,bashkortostan,2013,2013-08-01,1
9,3.9361116091410318,0.26493362581001184,12,bashkortostan,2013,2013-09-01,1
10,4.368761897087097,1.010476192105336,16,bashkortostan,2013,2013-10-01,1
11,4.993715018033981,0.39193410463705286,16,bashkortostan,2013,2013-11-01,1
12,4.797065905162266,0.09719991024386906,14,bashkortostan,2013,2013-12-01,1
1,4.80574032664299,0.68729523825136,16,bashkortostan,2014,2014-01-01,1
2,4.4758245547612505,0.9301792211565728,12,bashkortostan,2014,2014-02-01,1
3,4.305315583944321,0.5600183569086575,16,bashkortostan,2014,2014-03-01,1
4,5.114614084362984,0.6443147217876007,16,bashkortostan,2014,2014-04-01,1
5,5.350364416837692,0.18116632207267874,16,bashkortostan,2014,2014-05-01,1
6,5.501212477684021,0.18932525836847858,16,bashkortostan,2014,2014-06-01,1
7,5.507564902305603,0.29028928455072134,12,bashkortostan,2014,2014-07-01,1
8,5.44206777215004,0.3086147524442379,16,bashkortostan,2014,2014-08-01,1
9,4.033792346715927,0.6525766660840542,16,bashkortostan,2014,2014-09-01,1
10,4.594979032874107,0.36702504795047003,16,bashkortostan,2014,2014-10-01,1
11,4.036966919898987,0.5939715974811614,16,bashkortostan,2014,2014-11-01,1
12,5.310515642166138,0.6690174395800756,12,bashkortostan,2014,2014-12-01,1
1,4.972243562340736,0.6963367726456947,16,bashkortostan,2015,2015-01-01,1
2,5.360882554735456,0.2753080089425876,14,bashkortostan,2015,2015-02-01,1
3,5.077541172504425,0.33189341050784055,16,bashkortostan,2015,2015-03-01,1
4,5.070924311876297,0.43524457748663287,16,bashkortostan,2015,2015-04-01,1
5,4.9178725481033325,0.6051153322314935,12,bashkortostan,2015,2015-05-01,1
6,5.03941747546196,0.31539815525483056,16,bashkortostan,2015,2015-06-01,1
7,5.143629789352417,0.27999765383337644,16,bashkortostan,2015,2015-07-01,1
8,5.516590774059296,0.7341854479076457,16,bashkortostan,2015,2015-08-01,1
9,3.9993812292814255,1.259409892136124,16,bashkortostan,2015,2015-09-01,1
10,4.757656420980181,0.602723704920942,14,bashkortostan,2015,2015-10-01,1
11,4.615343809127808,0.32604120764465033,14,bashkortostan,2015,2015-11-01,1
12,4.984910115599632,0.5271703460784521,16,bashkortostan,2015,2015-12-01,1
1,4.941334739327431,0.5365479242331987,16,bashkortostan,2016,2016-01-01,1
2,4.756135135889053,0.8026193861769215,16,bashkortostan,2016,2016-02-01,1
3,4.56066220998764,1.0785400644342846,12,bashkortostan,2016,2016-03-01,1
4,5.46370884350368,0.2765989374404212,14,bashkortostan,2016,2016-04-01,1
5,5.2982591688632965,0.39187145877676977,16,bashkortostan,2016,2016-05-01,1
6,5.26247701048851,0.32982787649783785,16,bashkortostan,2016,2016-06-01,1
7,5.2018468379974365,0.20472240840084932,16,bashkortostan,2016,2016-07-01,1
8,4.196392451013837,0.49011396732519347,14,bashkortostan,2016,2016-08-01,1
9,4.820843253816877,0.38905398482138376,14,bashkortostan,2016,2016-09-01,1
10,3.951592598642622,0.38443112816672653,14,bashkortostan,2016,2016-10-01,1
11,3.9409503787755966,0.7755420325747738,16,bashkortostan,2016,2016-11-01,1
12,4.775527447462082,1.0456772472659825,16,bashkortostan,2016,2016-12-01,1
1,5.205945760011673,0.42527996715560556,16,bashkortostan,2017,2017-01-01,1
2,4.425372779369354,0.6474688910754252,12,bashkortostan,2017,2017-02-01,1
3,4.687074899673462,0.1806571325064783,16,bashkortostan,2017,2017-03-01,1
4,4.75475487112999,0.8214640592807725,16,bashkortostan,2017,2017-04-01,1
5,4.940844267606735,0.18942457180885625,16,bashkortostan,2017,2017-05-01,1
6,5.198076043810163,0.3436268348290304,14,bashkortostan,2017,2017-06-01,1
7,5.006869758878436,0.3855265750555263,14,bashkortostan,2017,2017-07-01,1
8,5.074569531849453,0.4758690169787995,14,bashkortostan,2017,2017-08-01,1
9,4.108757853507996,0.7323063754455724,16,bashkortostan,2017,2017-09-01,1
10,3.800167292356491,1.0221732084426525,16,bashkortostan,2017,2017-10-01,1
11,4.815469935536385,0.4738756023675288,16,bashkortostan,2017,2017-11-01,1
12,4.464446619153023,0.3542295833480546,16,bashkortostan,2017,2017-12-01,1
1,4.588044802347819,0.5530540197585092,12,bashkortostan,2018,2018-01-01,1
2,5.34778955578804,0.9567633360603496,16,bashkortostan,2018,2018-02-01,1
3,5.306118994951248,0.2500324135840691,16,bashkortostan,2018,2018-03-01,1
4,5.019096578870501,0.13260436163827996,14,bashkortostan,2018,2018-04-01,1
5,4.973867893218994,0.4886026437774205,16,bashkortostan,2018,2018-05-01,1
6,5.766546567281087,0.11841549271867688,6,bashkortostan,2018,2018-06-01,1
7,4.92557110786438,0.541489237970761,10,bashkortostan,2018,2018-07-01,1
8,5.078482031822205,0.23864993189270844,16,bashkortostan,2018,2018-08-01,1
9,4.623885631561279,0.22130037101058486,16,bashkortostan,2018,2018-09-01,1
10,4.204236075282097,0.5502972222170276,16,bashkortostan,2018,2018-10-01,1
11,4.593897581100464,0.3634144309873687,12,bashkortostan,2018,2018-11-01,1
12,4.313376843929291,0.6745713014289729,16,bashkortostan,2018,2018-12-01,1
1,4.715568474360874,0.974005678123512,14,bashkortostan,2019,2019-01-01,1
2,4.967750413077218,0.26104014566366956,14,bashkortostan,2019,2019-02-01,1
3,4.920658707618713,0.31436201709067274,16,bashkortostan,2019,2019-03-01,1
4,4.060010467256818,0.5287314892032811,14,bashkortostan,2019,2019-04-01,1
5,4.83337989449501,0.7691271483422313,16,bashkortostan,2019,2019-05-01,1
6,4.819608837366104,0.4648143757343504,16,bashkortostan,2019,2019-06-01,1
7,4.835431277751923,0.3884985164987459,16,bashkortostan,2019,2019-07-01,1
8,4.907233446836472,0.3267243061854218,16,bashkortostan,2019,2019-08-01,1
9,4.361842135588328,0.9112095205762057,12,bashkortostan,2019,2019-09-01,1
10,3.689783990383148,0.5206341323415814,16,bashkortostan,2019,2019-10-01,1
11,4.259725973010063,0.5215085259497929,16,bashkortostan,2019,2019-11-01,1
12,4.027825862169266,0.6239694164667328,16,bashkortostan,2019,2019-12-01,1
1,4.632111206650734,0.9150889682121757,16,bashkortostan,2020,2020-01-01,1
2,5.582269589106242,0.3933907769837643,12,bashkortostan,2020,2020-02-01,1
3,5.297086030244827,0.372166098470897,16,bashkortostan,2020,2020-03-01,1
4,4.862266004085541,0.6339189728604958,16,bashkortostan,2020,2020-04-01,1
5,5.126324892044067,0.36120046210873497,16,bashkortostan,2020,2020-05-01,1
6,5.187662164370219,0.1934678833538972,12,bashkortostan,2020,2020-06-01,1
7,5.156485617160797,0.47103052675232016,16,bashkortostan,2020,2020-07-01,1
8,5.279042750597,0.42669463705523064,16,bashkortostan,2020,2020-08-01,1
9,4.414659082889557,0.65147227803678,16,bashkortostan,2020,2020-09-01,1
10,4.652425557374954,0.43396205838832935,16,bashkortostan,2020,2020-10-01,1
11,4.749832766396659,0.40068087849953343,14,bashkortostan,2020,2020-11-01,1
12,4.543999150395393,0.5753782627251706,16,bashkortostan,2020,2020-12-01,1
1,3.758894830942154,0.34256007736217464,16,bashkortostan,2021,2021-01-01,1
2,5.300181456974575,0.3311327877353768,14,bashkortostan,2021,2021-02-01,1
3,4.901731193065643,0.1875688877155036,16,bashkortostan,2021,2021-03-01,1
4,5.121554493904114,0.7286895390492905,16,bashkortostan,2021,2021-04-01,1
5,4.591290394465129,0.46863318794012726,12,bashkortostan,2021,2021-05-01,1
6,5.124260276556015,0.5132248164670998,16,bashkortostan,2021,2021-06-01,1
7,5.160070925951004,0.2492269786020646,16,bashkortostan,2021,2021-07-01,1
8,4.753149047493935,0.705647780857311,16,bashkortostan,2021,2021-08-01,1
9,4.03834830224514,0.7195596522772748,16,bashkortostan,2021,2021-09-01,1
10,4.685732024056571,0.6628383990873891,14,bashkortostan,2021,2021-10-01,1
11,4.9847084283828735,0.6062649874478387,14,bashkortostan,2021,2021-11-01,1
12,4.81363782286644,0.2916300453984841,16,bashkortostan,2021,2021-12-01,1
1,5.287191957235336,0.42994132619784303,16,bozeman,2005,2005-01-01,1
2,5.584481477737427,0.26055536113258776,12,bozeman,2005,2005-02-01,1
3,5.63142454624176,0.3322511736249194,16,bozeman,2005,2005-03-01,1
4,5.443907290697098,0.27242282886133157,16,bozeman,2005,2005-04-01,1
5,5.765801638364792,0.16702899634088542,16,bozeman,2005,2005-05-01,1
6,6.007121665137155,0.23474475125205235,14,bozeman,2005,2005-06-01,1
7,6.156485864094326,0.2682209105272606,14,bozeman,2005,2005-07-01,1
8,6.169871985912323,0.15219849218354856,16,bozeman,2005,2005-08-01,1
9,5.917693674564362,0.351705317544709,16,bozeman,2005,2005-09-01,1
10,5.219434806278774,0.603910605787726,14,bozeman,2005,2005-10-01,1
11,5.240546137094498,0.3823210610801277,16,bozeman,2005,2005-11-01,1
12,5.6556328024183005,0.44719294456949144,14,bozeman,2005,2005-12-01,1
1,5.610325455665588,0.450651450481335,16,bozeman,2006,2006-01-01,1
2,5.416187592915127,0.3532552699910413,14,bozeman,2006,2006-02-01,1
3,5.257616281509399,0.20443337860225266,12,bozeman,2006,2006-03-01,1
4,5.566933768136161,0.24019048422924288,14,bozeman,2006,2006-04-01,1
5,5.578296581904094,0.27349635878924156,12,bozeman,2006,2006-05-01,1
6,6.140459030866623,0.304118631378962,16,bozeman,2006,2006-06-01,1
7,6.217012921969096,0.16658795520096234,12,bozeman,2006,2006-07-01,1
8,6.269277274608612,0.25174402691742664,16,bozeman,2006,2006-08-01,1
9,5.583059877157211,0.3387966697727094,16,bozeman,2006,2006-09-01,1
10,5.057666613505437,0.6184666506100134,13,bozeman,2006,2006-10-01,1
11,5.5210583209991455,0.28516633862116797,14,bozeman,2006,2006-11-01,1
12,6.01254266500473,0.622020483650157,16,bozeman,2006,2006-12-01,1
1,5.926857382059097,0.2904243294330352,16,bozeman,2007,2007-01-01,1
2,5.49358149937221,0.24017079399990812,14,bozeman,2007,2007-02-01,1
3,5.837444918496268,0.3986607002966693,14,bozeman,2007,2007-03-01,1
4,5.365254372358322,0.09063724792321616,16,bozeman,2007,2007-04-01,1
5,5.339981585741043,0.30119448987961983,16,bozeman,2007,2007-05-01,1
6,5.950311303138733,0.2766749367938075,16,bozeman,2007,2007-06-01,1
7,6.235179758071899,0.2403584258714031,10,bozeman,2007,2007-07-01,1
8,6.0196748461042136,0.2366935204909209,14,bozeman,2007,2007-08-01,1
9,5.807513236999512,0.22761461682580753,14,bozeman,2007,2007-09-01,1
10,5.457533895969391,0.3959227350775258,16,bozeman,2007,2007-10-01,1
11,5.787889003753662,0.46768746955441387,16,bozeman,2007,2007-11-01,1
12,6.276072184244792,0.43106623071268924,15,bozeman,2007,2007-12-01,1
1,5.88844759123666,0.40110690554904715,14,bozeman,2008,2008-01-01,1
2,5.321894939129169,0.2773550022440223,13,bozeman,2008,2008-02-01,1
3,5.504069596529007,0.17227536955472084,16,bozeman,2008,2008-03-01,1
4,6.019464524586995,0.24307069999638856,15,bozeman,2008,2008-04-01,1
5,5.483434021472931,0.4141313661554784,16,bozeman,2008,2008-05-01,1
6,6.113211008218618,0.30998348745041115,13,bozeman,2008,2008-06-01,1
7,6.181184700557163,0.2039669353231572,14,bozeman,2008,2008-07-01,1
8,6.212596927370344,0.22891402344749492,14,bozeman,2008,2008-08-01,1
9,5.62357219060262,0.19694619274374142,15,bozeman,2008,2008-09-01,1
10,5.38196128209432,0.3415090956500974,15,bozeman,2008,2008-10-01,1
11,5.887762991587321,0.5578186042459016,15,bozeman,2008,2008-11-01,1
12,5.861947864294052,0.2863794431436632,16,bozeman,2008,2008-12-01,1
1,5.268055898802621,0.6670242975679559,14,bozeman,2009,2009-01-01,1
2,4.758411594799587,0.5411960149343741,14,bozeman,2009,2009-02-01,1
3,5.22472470998764,0.15579735185294913,16,bozeman,2009,2009-03-01,1
4,5.262112515313285,0.18602740782357344,14,bozeman,2009,2009-04-01,1
5,5.651600042978923,0.29146745449357814,15,bozeman,2009,2009-05-01,1
6,5.861937816326435,0.3535854663606486,13,bozeman,2009,2009-06-01,1
7,5.9948619695810175,0.24621345275770753,13,bozeman,2009,2009-07-01,1
8,5.855227708816528,0.24604110545906163,14,bozeman,2009,2009-08-01,1
9,5.117080307006836,0.438830420855895,15,bozeman,2009,2009-09-01,1
10,5.324901326497396,0.2825167762027661,15,bozeman,2009,2009-10-01,1
11,5.6490996565137594,0.24963686670837068,14,bozeman,2009,2009-11-01,1
12,5.488410336630685,0.41167332676133883,14,bozeman,2009,2009-12-01,1
1,5.765950322151184,0.24738024309011353,16,bozeman,2010,2010-01-01,1
2,5.537317344120571,0.610236317379583,14,bozeman,2010,2010-02-01,1
3,5.379082262516022,0.25537139362992783,16,bozeman,2010,2010-03-01,1
4,5.45211132367452,0.3187206375790204,12,bozeman,2010,2010-04-01,1
5,5.531910351344517,0.2937813790469864,14,bozeman,2010,2010-05-01,1
6,5.801806004842122,0.33637871296199046,15,bozeman,2010,2010-06-01,1
7,6.155321478843689,0.09234682901296695,16,bozeman,2010,2010-07-01,1
8,5.89888808131218,0.23965845599076066,16,bozeman,2010,2010-08-01,1
9,5.843588897160122,0.2955837231121326,14,bozeman,2010,2010-09-01,1
10,5.248474700110299,0.3502606417924357,14,bozeman,2010,2010-10-01,1
11,5.553121089935303,0.4737147045121191,16,bozeman,2010,2010-11-01,1
12,5.646510396684919,0.37939197310192196,14,bozeman,2010,2010-12-01,1
1,5.183066805203755,0.24054932350285413,12,bozeman,2011,2011-01-01,1
2,4.991133726560152,0.20657846878276592,13,bozeman,2011,2011-02-01,1
3,5.096420398125281,0.26257145300755785,13,bozeman,2011,2011-03-01,1
4,5.563968976338704,0.2974182510308045,6,bozeman,2011,2011-04-01,1
5,5.36742103099823,0.3180532139864127,16,bozeman,2011,2011-05-01,1
6,5.856544852256775,0.19379534500962758,12,bozeman,2011,2011-06-01,1
7,5.905381858348846,0.18513640486719415,16,bozeman,2011,2011-07-01,1
8,5.869905539921352,0.16036389730399236,14,bozeman,2011,2011-08-01,1
9,5.463590085506439,0.3043720514592644,16,bozeman,2011,2011-09-01,1
10,5.204977376120431,0.14255542717526898,14,bozeman,2011,2011-10-01,1
11,5.371312005179269,0.356281009771907,14,bozeman,2011,2011-11-01,1
12,5.587762236595154,0.5474201171205705,16,bozeman,2011,2011-12-01,1
1,6.114500681559245,0.462183059685049,15,bozeman,2012,2012-01-01,1
2,6.026360164989125,0.7739962094010027,11,bozeman,2012,2012-02-01,1
3,5.549353803907122,0.17847888526603203,14,bozeman,2012,2012-03-01,1
4,5.370634487697056,0.2556802119060593,14,bozeman,2012,2012-04-01,1
5,5.854099886757987,0.20937857684667296,14,bozeman,2012,2012-05-01,1
6,6.040765149252755,0.2699494482724193,14,bozeman,2012,2012-06-01,1
7,6.016251355409622,0.2579989515648396,16,bozeman,2012,2012-07-01,1
8,5.908506751060486,0.2751127623869169,16,bozeman,2012,2012-08-01,1
9,5.67607433455331,0.24643973966167193,14,bozeman,2012,2012-09-01,1
10,5.3195465207099915,0.5108921676680288,16,bozeman,2012,2012-10-01,1
11,5.013209788004557,0.35535125250811067,15,bozeman,2012,2012-11-01,1
12,5.617050409317017,0.6360986236782489,16,bozeman,2012,2012-12-01,1
1,5.155471340815226,0.7905702727786617,15,bozeman,2013,2013-01-01,1
2,5.495048012052264,0.2724066919625773,14,bozeman,2013,2013-02-01,1
3,5.215540210405986,0.15647839178695575,12,bozeman,2013,2013-03-01,1
4,5.468437467302595,0.6266453005646772,14,bozeman,2013,2013-04-01,1
5,6.028716027736664,0.1796106954990601,16,bozeman,2013,2013-05-01,1
6,5.879112209592547,0.5355348238385037,14,bozeman,2013,2013-06-01,1
7,6.021332740783691,0.35960334909778774,14,bozeman,2013,2013-07-01,1
8,6.011339108149211,0.16831108303782125,12,bozeman,2013,2013-08-01,1
9,5.15907392501831,0.29460244134314895,15,bozeman,2013,2013-09-01,1
10,5.182962328195572,0.6062505747839523,16,bozeman,2013,2013-10-01,1
11,5.211991437276205,0.257015550498982,15,bozeman,2013,2013-11-01,1
12,5.52291676402092,0.5372575933524293,16,bozeman,2013,2013-12-01,1
1,5.611503839492798,0.5043140643488274,16,bozeman,2014,2014-01-01,1
2,5.432770570119222,0.5115549545643073,12,bozeman,2014,2014-02-01,1
3,5.4915571212768555,0.6048443105129776,16,bozeman,2014,2014-03-01,1
4,5.90588264465332,0.23826271461813087,15,bozeman,2014,2014-04-01,1
5,5.697841099330357,0.41618325061632094,14,bozeman,2014,2014-05-01,1
6,6.169217416218349,0.22604713423080322,14,bozeman,2014,2014-06-01,1
7,6.161360200246175,0.16780287198561503,15,bozeman,2014,2014-07-01,1
8,5.967761427164078,0.27955450647261354,16,bozeman,2014,2014-08-01,1
9,5.617124112447103,0.5735765082394316,15,bozeman,2014,2014-09-01,1
10,5.348429083824158,0.27006878692391995,16,bozeman,2014,2014-10-01,1
11,5.39438796043396,0.3146001092086784,16,bozeman,2014,2014-11-01,1
12,5.657574789864676,0.5313278014145832,14,bozeman,2014,2014-12-01,1
1,5.537033289670944,0.4516632641536548,16,bozeman,2015,2015-01-01,1
2,5.631867204393659,0.1365640109242653,14,bozeman,2015,2015-02-01,1
3,5.641087710857391,0.5713149376077298,16,bozeman,2015,2015-03-01,1
4,5.514179926652175,0.31160714414088314,13,bozeman,2015,2015-04-01,1
5,5.7349725136390095,0.2700140776384399,13,bozeman,2015,2015-05-01,1
6,5.935444008220326,0.24202229307645898,11,bozeman,2015,2015-06-01,1
7,6.155209869146347,0.1579144663605509,16,bozeman,2015,2015-07-01,1
8,5.903785049915314,0.3687772639989378,16,bozeman,2015,2015-08-01,1
9,5.75622946023941,0.3310914021189046,16,bozeman,2015,2015-09-01,1
10,5.461195298603603,0.2943316367043023,14,bozeman,2015,2015-10-01,1
11,5.918362889971052,0.43459553859947647,14,bozeman,2015,2015-11-01,1
12,5.913118153810501,0.3567650157908114,16,bozeman,2015,2015-12-01,1
1,5.647711157798767,0.36761167397490085,16,bozeman,2016,2016-01-01,1
2,5.638433859898494,0.3386196273464127,13,bozeman,2016,2016-02-01,1
3,5.361000219980876,0.5011613221180801,15,bozeman,2016,2016-03-01,1
4,5.237319162913731,0.45828337218320414,14,bozeman,2016,2016-04-01,1
5,5.796451419591904,0.3459059367593563,16,bozeman,2016,2016-05-01,1
6,5.925732433795929,0.26329477663332657,16,bozeman,2016,2016-06-01,1
7,6.0564670860767365,0.1865046603251979,16,bozeman,2016,2016-07-01,1
8,6.083299432482038,0.13566312335250438,14,bozeman,2016,2016-08-01,1
9,5.738729476928711,0.3673256200721113,14,bozeman,2016,2016-09-01,1
10,5.177872521536691,0.5097854062524491,14,bozeman,2016,2016-10-01,1
11,5.3368067145347595,0.7055088823785276,16,bozeman,2016,2016-11-01,1
12,5.521053671836853,0.34961634883723336,16,bozeman,2016,2016-12-01,1
1,5.2853211760520935,0.41153816508436486,16,bozeman,2017,2017-01-01,1
2,5.329192308279184,0.14660349881056323,13,bozeman,2017,2017-02-01,1
3,5.155661265055339,0.1478562245082769,15,bozeman,2017,2017-03-01,1
4,5.314198136329651,0.33257650795823795,16,bozeman,2017,2017-04-01,1
5,5.334216372172038,0.44707998119667003,15,bozeman,2017,2017-05-01,1
6,5.9101630960191995,0.24376613698849608,14,bozeman,2017,2017-06-01,1
7,5.921963214874268,0.1655427534063261,13,bozeman,2017,2017-07-01,1
8,5.81194485936846,0.2483116491747197,14,bozeman,2017,2017-08-01,1
