Month,mean_concentration,std_concentration,count,location,year,date,latitude_zone
10,186.1851463317871,20.51937011620285,16,bashkortostan,2009,2009-10-01,1
11,198.61808558872767,20.67365054537627,14,bashkortostan,2009,2009-11-01,1
12,176.17591603597006,22.677566859634936,12,bashkortostan,2009,2009-12-01,1
1,161.93663024902344,13.602840130820551,14,bashkortostan,2010,2010-01-01,1
2,117.37179701668876,32.68394654848648,14,bashkortostan,2010,2010-02-01,1
3,164.9831324986049,17.363096423388246,14,bashkortostan,2010,2010-03-01,1
4,172.4358927408854,36.632644138083606,12,bashkortostan,2010,2010-04-01,1
5,155.16518688201904,23.558167719516103,16,bashkortostan,2010,2010-05-01,1
6,171.56221389770508,11.568197100134256,16,bashkortostan,2010,2010-06-01,1
7,172.27830410003662,10.987716900363202,16,bashkortostan,2010,2010-07-01,1
8,167.74606323242188,11.2990349569543,16,bashkortostan,2010,2010-08-01,1
9,177.08424922398157,22.04565380573305,14,bashkortostan,2010,2010-09-01,1
10,173.54553604125977,7.073458666925832,12,bashkortostan,2010,2010-10-01,1
11,194.266432762146,16.994096587803316,16,bashkortostan,2010,2010-11-01,1
12,188.99719619750977,14.79496262507339,16,bashkortostan,2010,2010-12-01,1
1,177.5584289550781,13.28853013290985,15,bashkortostan,2011,2011-01-01,1
2,140.95701344807944,28.473561365553177,12,bashkortostan,2011,2011-02-01,1
3,160.33752822875977,17.176502893366163,12,bashkortostan,2011,2011-03-01,1
4,50.03461519877116,6.849273196143788,6,bashkortostan,2011,2011-04-01,1
5,158.19009094238282,14.578516815134003,15,bashkortostan,2011,2011-05-01,1
6,161.7034955705915,16.884568193554465,14,bashkortostan,2011,2011-06-01,1
7,153.26174449920654,10.652593989401389,16,bashkortostan,2011,2011-07-01,1
8,147.58848135811942,18.059954543732967,14,bashkortostan,2011,2011-08-01,1
9,170.6013641357422,8.224147059069935,14,bashkortostan,2011,2011-09-01,1
10,167.94427871704102,15.239964334673692,16,bashkortostan,2011,2011-10-01,1
11,146.63932393391926,29.395951782553453,15,bashkortostan,2011,2011-11-01,1
12,192.36805629730225,23.32077288375559,16,bashkortostan,2011,2011-12-01,1
1,97.6051632274281,30.68171822645506,11,bashkortostan,2012,2012-01-01,1
2,148.31478563944498,29.347269746823393,12,bashkortostan,2012,2012-02-01,1
3,116.3526824315389,60.362940217694224,12,bashkortostan,2012,2012-03-01,1
4,161.47095548189603,38.18723662192396,13,bashkortostan,2012,2012-04-01,1
5,149.28894233703613,15.963287144021772,16,bashkortostan,2012,2012-05-01,1
6,161.46931784493583,14.54392443615182,14,bashkortostan,2012,2012-06-01,1
7,159.4741497039795,10.656072465298449,16,bashkortostan,2012,2012-07-01,1
8,171.31103985126202,14.002260925397554,13,bashkortostan,2012,2012-08-01,1
9,167.08834075927734,16.957051471264847,16,bashkortostan,2012,2012-09-01,1
10,184.1776974995931,13.286070949140575,12,bashkortostan,2012,2012-10-01,1
11,187.2761662801107,20.828769481906612,12,bashkortostan,2012,2012-11-01,1
12,168.95844841003418,13.020588683747285,16,bashkortostan,2012,2012-12-01,1
1,152.74368520883414,22.889115939994554,13,bashkortostan,2013,2013-01-01,1
2,143.5133273601532,38.76780565202148,16,bashkortostan,2013,2013-02-01,1
3,195.16149357387,19.301916220893922,14,bashkortostan,2013,2013-03-01,1
4,189.71832711356026,13.067307603178804,14,bashkortostan,2013,2013-04-01,1
5,186.9321527481079,17.167636880825995,16,bashkortostan,2013,2013-05-01,1
6,173.96091175079346,11.296711392010884,16,bashkortostan,2013,2013-06-01,1
7,178.41124153137207,10.638949421602408,16,bashkortostan,2013,2013-07-01,1
8,193.8940029144287,14.349908996005967,16,bashkortostan,2013,2013-08-01,1
9,185.56361643473306,13.833134218498136,12,bashkortostan,2013,2013-09-01,1
10,177.33812808990479,23.4100692912991,16,bashkortostan,2013,2013-10-01,1
11,209.5076880821815,19.321614648319606,13,bashkortostan,2013,2013-11-01,1
12,195.09954012357272,10.032516491093313,13,bashkortostan,2013,2013-12-01,1
1,166.51536069597518,42.58386806222566,14,bashkortostan,2014,2014-01-01,1
2,136.33725293477377,27.739287921356816,12,bashkortostan,2014,2014-02-01,1
3,144.08814930915833,55.62538426116018,16,bashkortostan,2014,2014-03-01,1
4,93.38923098246256,61.157537833032826,15,bashkortostan,2014,2014-04-01,1
5,162.3135952949524,19.39857100536766,16,bashkortostan,2014,2014-05-01,1
6,161.2115478515625,10.584623016534719,16,bashkortostan,2014,2014-06-01,1
7,164.99223200480142,12.607370356631277,12,bashkortostan,2014,2014-07-01,1
8,158.43488025665283,8.08311666982404,16,bashkortostan,2014,2014-08-01,1
9,163.8204107284546,17.84585741098321,16,bashkortostan,2014,2014-09-01,1
10,153.39829635620117,17.239697705906558,16,bashkortostan,2014,2014-10-01,1
11,182.3988538469587,17.773630972458204,14,bashkortostan,2014,2014-11-01,1
12,159.25981903076172,26.969555640427586,12,bashkortostan,2014,2014-12-01,1
1,163.9879379272461,30.371930480941227,13,bashkortostan,2015,2015-01-01,1
2,169.50214513142905,15.701900505851757,12,bashkortostan,2015,2015-02-01,1
3,161.7743263244629,15.873938789091746,12,bashkortostan,2015,2015-03-01,1
4,76.98176044225693,52.957789651395764,16,bashkortostan,2015,2015-04-01,1
5,137.6494244662198,11.255290920887244,11,bashkortostan,2015,2015-05-01,1
6,156.1620127360026,13.967222864820084,15,bashkortostan,2015,2015-06-01,1
7,156.16760444641113,12.07868945747891,16,bashkortostan,2015,2015-07-01,1
8,154.23064708709717,8.517788030019009,16,bashkortostan,2015,2015-08-01,1
9,158.38306999206543,13.687828484358016,16,bashkortostan,2015,2015-09-01,1
10,165.86959184919084,15.701457042243934,14,bashkortostan,2015,2015-10-01,1
11,161.87814440046037,22.031330787129313,14,bashkortostan,2015,2015-11-01,1
12,175.8896484375,24.930364859401994,15,bashkortostan,2015,2015-12-01,1
1,160.94764005220853,15.125083676457491,13,bashkortostan,2016,2016-01-01,1
2,172.69244003295898,22.94732209614826,12,bashkortostan,2016,2016-02-01,1
3,126.55477248297797,73.74332317198494,9,bashkortostan,2016,2016-03-01,1
4,121.8715092585637,17.41147476347689,13,bashkortostan,2016,2016-04-01,1
5,141.25652885437012,20.689167307136135,16,bashkortostan,2016,2016-05-01,1
6,151.8756513595581,17.603565515359207,16,bashkortostan,2016,2016-06-01,1
7,150.49673461914062,13.12562214964273,16,bashkortostan,2016,2016-07-01,1
8,169.0593043736049,9.284371792647388,14,bashkortostan,2016,2016-08-01,1
9,156.82054138183594,8.672503954541655,12,bashkortostan,2016,2016-09-01,1
10,156.10850633893693,18.965355121575712,14,bashkortostan,2016,2016-10-01,1
11,160.5813446044922,19.97314362620323,16,bashkortostan,2016,2016-11-01,1
12,150.77671098709106,32.47222356079872,16,bashkortostan,2016,2016-12-01,1
1,139.44032495672053,21.515317623241835,11,bashkortostan,2017,2017-01-01,1
2,138.44374313354493,14.313859091538225,10,bashkortostan,2017,2017-02-01,1
3,152.9388865152995,17.013037396280303,15,bashkortostan,2017,2017-03-01,1
4,125.5312286376953,35.71118617550486,15,bashkortostan,2017,2017-04-01,1
5,126.6785169328962,30.375334707604907,14,bashkortostan,2017,2017-05-01,1
6,157.1419917515346,20.02609743733343,14,bashkortostan,2017,2017-06-01,1
7,148.63396453857422,13.673998744361587,14,bashkortostan,2017,2017-07-01,1
8,163.54442487444197,9.823070340170293,14,bashkortostan,2017,2017-08-01,1
9,155.37865447998047,12.815608767440356,16,bashkortostan,2017,2017-09-01,1
10,146.14234161376953,24.351849659745604,16,bashkortostan,2017,2017-10-01,1
11,167.62531757354736,14.801970307903385,16,bashkortostan,2017,2017-11-01,1
12,142.54465675354004,28.8633128453161,16,bashkortostan,2017,2017-12-01,1
1,131.76796098188922,30.745402632308124,11,bashkortostan,2018,2018-01-01,1
2,140.08052190144858,34.669319826985934,12,bashkortostan,2018,2018-02-01,1
3,109.56824602399554,24.13793245139113,14,bashkortostan,2018,2018-03-01,1
4,89.97094364599748,52.27973637484009,11,bashkortostan,2018,2018-04-01,1
5,135.71892801920572,15.536482998236673,12,bashkortostan,2018,2018-05-01,1
6,134.40391998291017,18.042906290982437,5,bashkortostan,2018,2018-06-01,1
7,152.85182037353516,14.489279391104294,10,bashkortostan,2018,2018-07-01,1
8,145.71741485595703,15.268777702378157,16,bashkortostan,2018,2018-08-01,1
9,144.87356567382812,9.61556347980762,16,bashkortostan,2018,2018-09-01,1
10,162.80400800704956,19.835858202179985,16,bashkortostan,2018,2018-10-01,1
11,170.46377182006836,14.433758042763937,12,bashkortostan,2018,2018-11-01,1
12,179.95079701741537,36.26540279325016,15,bashkortostan,2018,2018-12-01,1
1,146.8245190211705,41.87413954212152,14,bashkortostan,2019,2019-01-01,1
2,152.8907209123884,20.022533172850448,14,bashkortostan,2019,2019-02-01,1
3,169.46292550223214,28.581141373161667,14,bashkortostan,2019,2019-03-01,1
4,156.16528701782227,23.4512554004006,12,bashkortostan,2019,2019-04-01,1
5,147.52988958358765,29.117162757485016,16,bashkortostan,2019,2019-05-01,1
6,173.104510307312,14.042674073660205,16,bashkortostan,2019,2019-06-01,1
7,164.31646474202475,16.4049102146197,12,bashkortostan,2019,2019-07-01,1
8,170.00587034225464,20.23467149039863,16,bashkortostan,2019,2019-08-01,1
9,161.86726455688478,24.830536065295238,10,bashkortostan,2019,2019-09-01,1
10,170.3489875793457,19.35579969562383,16,bashkortostan,2019,2019-10-01,1
11,173.69570684432983,27.517727452552588,16,bashkortostan,2019,2019-11-01,1
12,161.16197087214545,41.97341820087724,13,bashkortostan,2019,2019-12-01,1
1,138.83075659615653,32.39988964723085,14,bashkortostan,2020,2020-01-01,1
2,133.41707680442116,21.882917430728945,11,bashkortostan,2020,2020-02-01,1
3,143.3154774983724,21.144598089839313,15,bashkortostan,2020,2020-03-01,1
4,115.10681685379573,55.908049977064266,14,bashkortostan,2020,2020-04-01,1
5,116.83084170023601,34.619392109880586,12,bashkortostan,2020,2020-05-01,1
6,133.82502619425455,11.704421444260252,12,bashkortostan,2020,2020-06-01,1
7,139.37145853042603,12.602904750310419,16,bashkortostan,2020,2020-07-01,1
8,136.99588441848755,14.619832546787613,16,bashkortostan,2020,2020-08-01,1
9,147.31034564971924,8.51094867970154,16,bashkortostan,2020,2020-09-01,1
10,147.4854941368103,23.668923678786232,16,bashkortostan,2020,2020-10-01,1
11,162.01490075247628,18.213821782083734,14,bashkortostan,2020,2020-11-01,1
12,162.3599112374442,36.587293243962684,14,bashkortostan,2020,2020-12-01,1
1,138.63593350923978,43.150274124630165,13,bashkortostan,2021,2021-01-01,1
2,151.29614639282227,15.209847511151423,8,bashkortostan,2021,2021-02-01,1
3,133.6165571946364,12.606733358949532,13,bashkortostan,2021,2021-03-01,1
4,137.01258897781372,13.604435008867723,16,bashkortostan,2021,2021-04-01,1
5,149.59686279296875,6.920538511913274,12,bashkortostan,2021,2021-05-01,1
6,131.18004989624023,13.541174722554338,12,bashkortostan,2021,2021-06-01,1
7,143.7501392364502,14.45904135414865,16,bashkortostan,2021,2021-07-01,1
8,145.23694944381714,14.563043342881661,16,bashkortostan,2021,2021-08-01,1
9,145.21179485321045,14.34795976027945,16,bashkortostan,2021,2021-09-01,1
10,139.54844393048967,12.206279853080423,14,bashkortostan,2021,2021-10-01,1
11,148.20864741007486,13.730542718549003,12,bashkortostan,2021,2021-11-01,1
12,156.24534250895184,31.759387335830635,15,bashkortostan,2021,2021-12-01,1
1,198.01245212554932,13.87019370297878,16,bozeman,2005,2005-01-01,1
2,183.41156133015951,11.603523666757383,12,bozeman,2005,2005-02-01,1
3,169.54754529680525,9.922887377594913,14,bozeman,2005,2005-03-01,1
4,173.5212106704712,13.121061275091588,16,bozeman,2005,2005-04-01,1
5,172.24813556671143,5.570883661452165,16,bozeman,2005,2005-05-01,1
6,182.83934020996094,17.022589904602935,12,bozeman,2005,2005-06-01,1
7,182.53588994344076,8.91223751723556,12,bozeman,2005,2005-07-01,1
8,191.82332134246826,6.860897330844962,16,bozeman,2005,2005-08-01,1
9,187.20591990152994,13.183147392858075,12,bozeman,2005,2005-09-01,1
10,192.92598397391183,25.331042043155346,14,bozeman,2005,2005-10-01,1
11,186.2998036702474,12.53448829980869,15,bozeman,2005,2005-11-01,1
12,194.2857689490685,29.14703518581507,13,bozeman,2005,2005-12-01,1
1,190.9375400543213,13.480416703307792,16,bozeman,2006,2006-01-01,1
2,221.8702392578125,18.547734403502908,12,bozeman,2006,2006-02-01,1
3,199.07872118268693,24.041061120601533,14,bozeman,2006,2006-03-01,1
4,199.03272465297155,15.206252964706133,14,bozeman,2006,2006-04-01,1
5,206.93234507242838,16.204933434426408,12,bozeman,2006,2006-05-01,1
6,201.59686183929443,12.494816735672021,16,bozeman,2006,2006-06-01,1
7,197.50420270647322,8.545486234174506,14,bozeman,2006,2006-07-01,1
8,204.52487284342448,9.639210573743826,15,bozeman,2006,2006-08-01,1
9,201.4329319000244,10.667245511154954,16,bozeman,2006,2006-09-01,1
10,192.79365866524833,11.132852444419704,14,bozeman,2006,2006-10-01,1
11,213.65448543003626,17.335698321857432,14,bozeman,2006,2006-11-01,1
12,210.01730448404948,29.201421390777234,15,bozeman,2006,2006-12-01,1
1,185.13193969726564,7.888622634217038,15,bozeman,2007,2007-01-01,1
2,189.75755818684897,10.706725465618277,12,bozeman,2007,2007-02-01,1
3,181.5986099243164,21.749474933677355,14,bozeman,2007,2007-03-01,1
4,175.16220569610596,14.614975672266336,16,bozeman,2007,2007-04-01,1
5,183.48303127288818,11.46631199429237,16,bozeman,2007,2007-05-01,1
6,186.90777397155762,11.964269596546536,16,bozeman,2007,2007-06-01,1
7,186.71013793945312,10.444419416006125,10,bozeman,2007,2007-07-01,1
8,188.00175857543945,9.985130083288823,12,bozeman,2007,2007-08-01,1
9,194.50458526611328,19.706057483549927,14,bozeman,2007,2007-09-01,1
10,206.59943008422852,14.591719601755827,16,bozeman,2007,2007-10-01,1
11,191.5984789530436,25.34260239382709,12,bozeman,2007,2007-11-01,1
12,187.31876666729266,15.935997315490852,13,bozeman,2007,2007-12-01,1
1,184.93754359654017,18.29275083297604,14,bozeman,2008,2008-01-01,1
2,192.10305434006912,12.168012560655587,13,bozeman,2008,2008-02-01,1
3,187.76412200927734,12.056767499866744,14,bozeman,2008,2008-03-01,1
4,140.12823066711425,54.13348577881613,15,bozeman,2008,2008-04-01,1
5,198.15136432647705,14.886898002917281,16,bozeman,2008,2008-05-01,1
6,186.91943359375,11.99705383041622,14,bozeman,2008,2008-06-01,1
7,192.43909454345703,12.106860630803894,14,bozeman,2008,2008-07-01,1
8,189.3170498934659,7.514234135929383,11,bozeman,2008,2008-08-01,1
9,203.84772440592448,17.468856674411004,15,bozeman,2008,2008-09-01,1
10,202.555278523763,11.39494295740661,15,bozeman,2008,2008-10-01,1
11,197.76102091471355,18.709749647771684,15,bozeman,2008,2008-11-01,1
12,189.0555703299386,14.036471864730784,14,bozeman,2008,2008-12-01,1
1,194.33180781773157,23.873567463875773,14,bozeman,2009,2009-01-01,1
2,192.58517020089286,24.52142188145754,14,bozeman,2009,2009-02-01,1
3,185.6176523061899,38.710997355153836,13,bozeman,2009,2009-03-01,1
4,183.70963614327567,20.578688207974363,14,bozeman,2009,2009-04-01,1
5,189.4373550415039,13.523727179857032,14,bozeman,2009,2009-05-01,1
6,192.36378126878006,10.81063452063502,13,bozeman,2009,2009-06-01,1
7,182.9058638352614,11.246655170872778,13,bozeman,2009,2009-07-01,1
8,186.817142193134,8.815581094891158,13,bozeman,2009,2009-08-01,1
9,203.3047882080078,15.239985106591096,15,bozeman,2009,2009-09-01,1
10,195.62452392578126,14.1202998555775,15,bozeman,2009,2009-10-01,1
11,186.56112480163574,27.34418149530294,12,bozeman,2009,2009-11-01,1
12,185.13435636247908,34.21817074934938,14,bozeman,2009,2009-12-01,1
1,168.8485860824585,13.4798734863247,16,bozeman,2010,2010-01-01,1
2,161.97936630249023,16.778159134388204,12,bozeman,2010,2010-02-01,1
3,174.54791355133057,15.233689515075373,16,bozeman,2010,2010-03-01,1
4,179.48375829060873,9.659135543771036,12,bozeman,2010,2010-04-01,1
5,191.56491216023764,13.464802230674508,12,bozeman,2010,2010-05-01,1
6,191.81389567057292,8.43833862854213,15,bozeman,2010,2010-06-01,1
7,178.4065809249878,9.07706493146166,16,bozeman,2010,2010-07-01,1
8,188.76986026763916,9.899228194177915,16,bozeman,2010,2010-08-01,1
9,193.99579729352678,9.815219747970767,14,bozeman,2010,2010-09-01,1
10,199.79372623988561,13.85781022633075,14,bozeman,2010,2010-10-01,1
11,185.40077877044678,20.52521924060801,16,bozeman,2010,2010-11-01,1
12,187.63736431415265,14.61818894760766,13,bozeman,2010,2010-12-01,1
1,186.86271540323892,24.007987345523013,12,bozeman,2011,2011-01-01,1
2,179.23909231332632,16.16588856430033,13,bozeman,2011,2011-02-01,1
3,174.01253333458533,17.736971613665368,13,bozeman,2011,2011-03-01,1
4,161.89417521158853,9.63035785809561,6,bozeman,2011,2011-04-01,1
5,166.7896484375,22.11156166771879,15,bozeman,2011,2011-05-01,1
6,174.12588373819986,9.552079151652535,12,bozeman,2011,2011-06-01,1
7,184.0154288155692,12.177848359871133,14,bozeman,2011,2011-07-01,1
8,181.1950738089425,13.252433800642377,14,bozeman,2011,2011-08-01,1
9,182.80612182617188,8.0255037521804,14,bozeman,2011,2011-09-01,1
10,190.22383662632532,16.711721093801017,14,bozeman,2011,2011-10-01,1
11,203.1492146083287,20.184701044043354,14,bozeman,2011,2011-11-01,1
12,186.55611038208008,20.281236737178116,16,bozeman,2011,2011-12-01,1
1,166.56975504557292,12.693632396938572,15,bozeman,2012,2012-01-01,1
2,160.83981808749112,23.386017498918307,11,bozeman,2012,2012-02-01,1
3,177.79157311575753,23.573846466401356,14,bozeman,2012,2012-03-01,1
4,181.44552025428186,13.083487053798112,13,bozeman,2012,2012-04-01,1
5,174.8047275543213,12.54288938918812,16,bozeman,2012,2012-05-01,1
6,171.49702805739182,16.019235907476403,13,bozeman,2012,2012-06-01,1
7,178.2234903971354,12.600795896567881,15,bozeman,2012,2012-07-01,1
8,172.45011043548584,7.1059734530029015,16,bozeman,2012,2012-08-01,1
9,182.0299573625837,12.47680951637326,14,bozeman,2012,2012-09-01,1
10,175.2429428100586,21.030900329307354,12,bozeman,2012,2012-10-01,1
11,184.57630716959636,18.238370337269263,15,bozeman,2012,2012-11-01,1
12,174.57547542027064,18.131999511387804,14,bozeman,2012,2012-12-01,1
1,186.2097381591797,25.651311025528905,15,bozeman,2013,2013-01-01,1
2,201.6512362162272,14.966253990086297,12,bozeman,2013,2013-02-01,1
3,214.80846751819956,34.521476457269216,11,bozeman,2013,2013-03-01,1
4,183.6337157029372,22.09390508037033,13,bozeman,2013,2013-04-01,1
5,185.40633392333984,10.481998419167669,16,bozeman,2013,2013-05-01,1
6,192.44733581542968,12.830586106819396,15,bozeman,2013,2013-06-01,1
7,200.50958687918526,16.563455481095716,14,bozeman,2013,2013-07-01,1
8,197.25998051961264,7.2161461426289035,12,bozeman,2013,2013-08-01,1
9,204.5893585205078,12.286240795409508,15,bozeman,2013,2013-09-01,1
10,199.2712391444615,9.479609365762641,14,bozeman,2013,2013-10-01,1
11,205.26292826334637,11.794447869031352,15,bozeman,2013,2013-11-01,1
12,192.29907696063702,19.888358084981782,13,bozeman,2013,2013-12-01,1
1,186.92356300354004,20.74298171466438,16,bozeman,2014,2014-01-01,1
2,177.42963409423828,14.495243839523482,10,bozeman,2014,2014-02-01,1
3,168.19309663772583,17.090202301796097,16,bozeman,2014,2014-03-01,1
4,142.47575495793268,40.26455039295662,13,bozeman,2014,2014-04-01,1
5,173.0576924641927,11.197754238801913,15,bozeman,2014,2014-05-01,1
6,170.29282907339243,9.037830190354017,13,bozeman,2014,2014-06-01,1
7,172.40752301897322,11.443633566947412,14,bozeman,2014,2014-07-01,1
8,174.46672465006512,10.766750128742435,15,bozeman,2014,2014-08-01,1
9,184.46403176443917,14.529932192258272,14,bozeman,2014,2014-09-01,1
10,189.35743522644043,13.329036633829334,16,bozeman,2014,2014-10-01,1
11,176.52339553833008,20.917054805523932,16,bozeman,2014,2014-11-01,1
12,195.31595611572266,19.457116421759828,12,bozeman,2014,2014-12-01,1
1,179.4005470275879,21.18032247532791,16,bozeman,2015,2015-01-01,1
2,168.18871366060696,22.108123672630473,13,bozeman,2015,2015-02-01,1
3,173.4696559906006,25.452681567172075,16,bozeman,2015,2015-03-01,1
4,168.4610619178185,12.113384484671657,13,bozeman,2015,2015-04-01,1
5,174.19229360727164,10.731038917584858,13,bozeman,2015,2015-05-01,1
6,162.4160166422526,14.19549052820484,15,bozeman,2015,2015-06-01,1
7,164.8688237116887,12.82333946057098,13,bozeman,2015,2015-07-01,1
8,166.0576515197754,17.352274182927037,16,bozeman,2015,2015-08-01,1
9,174.74478476388114,17.231772309587384,14,bozeman,2015,2015-09-01,1
10,175.1650390625,14.142935637901449,14,bozeman,2015,2015-10-01,1
11,182.25907770792642,19.739332368311274,12,bozeman,2015,2015-11-01,1
12,178.6002400716146,18.277670362514932,15,bozeman,2015,2015-12-01,1
1,165.95019022623697,20.632229211374696,15,bozeman,2016,2016-01-01,1
2,148.7056151169997,13.834929943953705,13,bozeman,2016,2016-02-01,1
3,157.91175495494497,16.07260490343335,11,bozeman,2016,2016-03-01,1
4,159.68338884626115,18.0136006880563,14,bozeman,2016,2016-04-01,1
5,145.87648344039917,12.918696332117657,16,bozeman,2016,2016-05-01,1
6,163.55942077636718,17.76748766772521,15,bozeman,2016,2016-06-01,1
7,165.71502685546875,10.696621301023077,16,bozeman,2016,2016-07-01,1
8,163.53558676583427,16.157588786764546,14,bozeman,2016,2016-08-01,1
9,178.5693097795759,18.671815313806956,14,bozeman,2016,2016-09-01,1
10,184.40381731305803,22.03866263890545,14,bozeman,2016,2016-10-01,1
11,207.0659681047712,15.36679285547389,14,bozeman,2016,2016-11-01,1
12,184.21682739257812,20.929370468871877,13,bozeman,2016,2016-12-01,1
1,158.61446571350098,20.09573852114928,16,bozeman,2017,2017-01-01,1
2,152.1845186673678,14.271250725758721,13,bozeman,2017,2017-02-01,1
3,151.9287882486979,18.451541012563293,15,bozeman,2017,2017-03-01,1
4,157.84434509277344,18.000987104250765,16,bozeman,2017,2017-04-01,1
5,155.29983927408855,16.447422907236177,15,bozeman,2017,2017-05-01,1
6,145.84996795654297,16.87226857582591,14,bozeman,2017,2017-06-01,1
7,161.03799133300782,10.355598119830027,10,bozeman,2017,2017-07-01,1
8,160.6610365647536,8.639729392861568,13,bozeman,2017,2017-08-01,1
9,162.16235637664795,12.661215175487802,16,bozeman,2017,2017-09-01,1
10,157.09232003348214,10.253099479606593,14,bozeman,2017,2017-10-01,1
11,177.32903641920822,30.782720105057372,13,bozeman,2017,2017-11-01,1
12,155.58947892622515,12.278743652745987,11,bozeman,2017,2017-12-01,1
1,149.7835213797433,19.05331875361225,14,bozeman,2018,2018-01-01,1
2,142.27147498497595,41.742182832450055,13,bozeman,2018,2018-02-01,1
3,151.71704864501953,18.649637151188603,14,bozeman,2018,2018-03-01,1
4,147.2609917776925,15.349728439535143,14,bozeman,2018,2018-04-01,1
5,125.38905334472656,23.231638851249002,16,bozeman,2018,2018-05-01,1
