Month,mean_concentration,std_concentration,count,location,year,date,latitude_zone
1,2.408719025552273,0.630301122699976,16,bashkortostan,2013,2013-01-01,1
2,2.5361006930470467,0.3736252130814863,16,bashkortostan,2013,2013-02-01,1
3,1.9890235236712865,0.19074299929232186,14,bashkortostan,2013,2013-03-01,1
4,2.1779072880744934,0.35440911373693473,14,bashkortostan,2013,2013-04-01,1
5,1.965026207268238,0.3223253970131118,16,bashkortostan,2013,2013-05-01,1
6,1.9143336415290833,0.22667743307996208,16,bashkortostan,2013,2013-06-01,1
7,1.6331129893660545,0.0848469639553513,16,bashkortostan,2013,2013-07-01,1
8,1.598520651459694,0.057566437933648976,16,bashkortostan,2013,2013-08-01,1
9,1.600988358259201,0.16927341774241378,12,bashkortostan,2013,2013-09-01,1
10,1.7161196544766426,0.2522337708442191,16,bashkortostan,2013,2013-10-01,1
11,1.6087256744503975,0.16365738362621443,16,bashkortostan,2013,2013-11-01,1
12,1.8850993599210466,0.35123390875170707,14,bashkortostan,2013,2013-12-01,1
1,2.2246652022004128,0.519259645530845,16,bashkortostan,2014,2014-01-01,1
2,2.3741797705491385,0.3692388707840335,12,bashkortostan,2014,2014-02-01,1
3,1.8960467800498009,0.3225640418280701,16,bashkortostan,2014,2014-03-01,1
4,2.1937123835086823,0.1343743113361421,16,bashkortostan,2014,2014-04-01,1
5,1.698216624557972,0.40118382968024136,16,bashkortostan,2014,2014-05-01,1
6,1.5553716197609901,0.12512795103021498,16,bashkortostan,2014,2014-06-01,1
7,1.5877751509348552,0.10298967015840081,12,bashkortostan,2014,2014-07-01,1
8,1.4660624712705612,0.14631172247067128,16,bashkortostan,2014,2014-08-01,1
9,1.7479460388422012,0.1767016103879863,16,bashkortostan,2014,2014-09-01,1
10,1.7843074649572372,0.2868226170092887,16,bashkortostan,2014,2014-10-01,1
11,1.522760845720768,0.26230387730534277,16,bashkortostan,2014,2014-11-01,1
12,2.0015841126441956,0.3329002318098754,12,bashkortostan,2014,2014-12-01,1
1,2.212196722626686,0.42328584850841994,16,bashkortostan,2015,2015-01-01,1
2,2.335961469582149,0.33883712396250076,14,bashkortostan,2015,2015-02-01,1
3,2.1345328465104103,0.18048466284455458,16,bashkortostan,2015,2015-03-01,1
4,2.2768836691975594,0.18704401440846222,16,bashkortostan,2015,2015-04-01,1
5,2.037081996599833,0.19379826576660272,12,bashkortostan,2015,2015-05-01,1
6,1.764247678220272,0.16035879184388416,16,bashkortostan,2015,2015-06-01,1
7,1.7025200426578522,0.0655401356930061,16,bashkortostan,2015,2015-07-01,1
8,1.736816480755806,0.11790154651715913,16,bashkortostan,2015,2015-08-01,1
9,1.6388864889740944,0.1135984828249946,16,bashkortostan,2015,2015-09-01,1
10,1.7860196658543177,0.14903117455270457,14,bashkortostan,2015,2015-10-01,1
11,1.8770233307565962,0.2770121502430733,14,bashkortostan,2015,2015-11-01,1
12,1.8764197155833244,0.16700823099305473,16,bashkortostan,2015,2015-12-01,1
1,1.9743496999144554,0.3839602736442411,16,bashkortostan,2016,2016-01-01,1
2,2.0273182839155197,0.40007569529014503,16,bashkortostan,2016,2016-02-01,1
3,1.8258456985155742,0.4370285864607301,12,bashkortostan,2016,2016-03-01,1
4,2.3029724104063853,0.44416424296668144,14,bashkortostan,2016,2016-04-01,1
5,1.83892273157835,0.14621580623756267,16,bashkortostan,2016,2016-05-01,1
6,1.6145168542861938,0.32069436441096566,16,bashkortostan,2016,2016-06-01,1
7,1.6502325311303139,0.15541965079189346,16,bashkortostan,2016,2016-07-01,1
8,1.4343189767428808,0.09265405069435402,14,bashkortostan,2016,2016-08-01,1
9,1.5860032864979334,0.304374268929201,14,bashkortostan,2016,2016-09-01,1
10,1.683430824960981,0.20514545135500242,14,bashkortostan,2016,2016-10-01,1
11,1.7356087863445282,0.3012049370056528,16,bashkortostan,2016,2016-11-01,1
12,1.891624815762043,0.4762882849750353,16,bashkortostan,2016,2016-12-01,1
1,2.361577622592449,0.40270904292838644,16,bashkortostan,2017,2017-01-01,1
2,2.1445974707603455,0.4691097311606249,12,bashkortostan,2017,2017-02-01,1
3,2.0381986275315285,0.47714336963894555,16,bashkortostan,2017,2017-03-01,1
4,2.1687657088041306,0.2957055217861761,16,bashkortostan,2017,2017-04-01,1
5,2.2156521901488304,0.1782969448681622,16,bashkortostan,2017,2017-05-01,1
6,1.627508316721235,0.21833512461695756,14,bashkortostan,2017,2017-06-01,1
7,1.5480315600122725,0.1358490308289254,14,bashkortostan,2017,2017-07-01,1
8,1.3289576513426644,0.1698882887866619,14,bashkortostan,2017,2017-08-01,1
9,1.5955349877476692,0.1509774953829043,16,bashkortostan,2017,2017-09-01,1
10,1.7579869627952576,0.17898176066981247,16,bashkortostan,2017,2017-10-01,1
11,1.5470955520868301,0.24698971895862207,16,bashkortostan,2017,2017-11-01,1
12,2.030636563897133,0.2721718329289123,16,bashkortostan,2017,2017-12-01,1
1,2.0895505944887796,0.17307007949908376,12,bashkortostan,2018,2018-01-01,1
2,2.500926785171032,0.46476290071570314,16,bashkortostan,2018,2018-02-01,1
3,2.566405400633812,0.27281987533846314,16,bashkortostan,2018,2018-03-01,1
4,2.230747972215925,0.3438030179031892,14,bashkortostan,2018,2018-04-01,1
5,2.035150468349457,0.18217190117748783,16,bashkortostan,2018,2018-05-01,1
6,1.9364034136136372,0.23670002316341726,6,bashkortostan,2018,2018-06-01,1
7,1.4645664691925049,0.14775526757196034,10,bashkortostan,2018,2018-07-01,1
8,1.6273403987288475,0.09657544771503529,16,bashkortostan,2018,2018-08-01,1
9,1.6612541526556015,0.11019410170393056,16,bashkortostan,2018,2018-09-01,1
10,1.6509901136159897,0.2031011276713288,16,bashkortostan,2018,2018-10-01,1
11,1.940997709830602,0.2828841265705751,12,bashkortostan,2018,2018-11-01,1
12,1.6897249966859818,0.4333125664923635,16,bashkortostan,2018,2018-12-01,1
1,2.307797738483974,0.5819023904433854,14,bashkortostan,2019,2019-01-01,1
2,2.430926672049931,0.5001819048987279,14,bashkortostan,2019,2019-02-01,1
3,2.2473041489720345,0.5198829368320196,16,bashkortostan,2019,2019-03-01,1
4,2.297494190079825,0.47296893708116916,14,bashkortostan,2019,2019-04-01,1
5,1.9358545914292336,0.4417926711768167,16,bashkortostan,2019,2019-05-01,1
6,1.7200086489319801,0.07122099095588197,16,bashkortostan,2019,2019-06-01,1
7,1.5866866186261177,0.11459141352363958,16,bashkortostan,2019,2019-07-01,1
8,1.587258756160736,0.09922559073700522,16,bashkortostan,2019,2019-08-01,1
9,1.8343966901302338,0.19156181218084406,12,bashkortostan,2019,2019-09-01,1
10,1.466839738190174,0.2585184614766312,16,bashkortostan,2019,2019-10-01,1
11,1.6363031417131424,0.29535603585908515,16,bashkortostan,2019,2019-11-01,1
12,1.7722902297973633,0.4216902692178781,16,bashkortostan,2019,2019-12-01,1
1,2.0561281889677048,0.37116896949721634,16,bashkortostan,2020,2020-01-01,1
2,2.5925450126330056,0.3976742908048553,12,bashkortostan,2020,2020-02-01,1
3,2.5411525294184685,0.3736303781875461,16,bashkortostan,2020,2020-03-01,1
4,2.0169793628156185,0.43704970290010475,16,bashkortostan,2020,2020-04-01,1
5,1.7663347125053406,0.24237469302968095,16,bashkortostan,2020,2020-05-01,1
6,1.608627478281657,0.13562538168884206,12,bashkortostan,2020,2020-06-01,1
7,1.6590554490685463,0.15618079746366723,16,bashkortostan,2020,2020-07-01,1
8,1.6506031677126884,0.10171950637708442,16,bashkortostan,2020,2020-08-01,1
9,1.5512057542800903,0.2080592696511601,16,bashkortostan,2020,2020-09-01,1
10,1.5544317737221718,0.24523248600300612,16,bashkortostan,2020,2020-10-01,1
11,1.6905471171651567,0.2690318553270803,14,bashkortostan,2020,2020-11-01,1
12,1.6331642270088196,0.33275316184465137,16,bashkortostan,2020,2020-12-01,1
1,2.056245319545269,0.26693309480421823,16,bashkortostan,2021,2021-01-01,1
2,2.322721915585654,0.5483707047293397,14,bashkortostan,2021,2021-02-01,1
3,2.374157592654228,0.4475200997422948,16,bashkortostan,2021,2021-03-01,1
4,1.9884635955095291,0.2570511500939446,16,bashkortostan,2021,2021-04-01,1
5,1.3814174036184947,0.22585660769239246,12,bashkortostan,2021,2021-05-01,1
6,1.391495794057846,0.20198058123964116,16,bashkortostan,2021,2021-06-01,1
7,1.4852816015481949,0.132494370200491,16,bashkortostan,2021,2021-07-01,1
8,1.5540353655815125,0.08063074614184933,16,bashkortostan,2021,2021-08-01,1
9,1.6890779435634613,0.12305271097526452,16,bashkortostan,2021,2021-09-01,1
10,1.555532625743321,0.14059585945567868,14,bashkortostan,2021,2021-10-01,1
11,1.8202997871807642,0.295250105469674,14,bashkortostan,2021,2021-11-01,1
12,1.8170842751860619,0.2972661644427334,16,bashkortostan,2021,2021-12-01,1
1,1.7645645961165428,0.22177513703390303,16,bozeman,2005,2005-01-01,1
2,1.7524775167306264,0.3608414277666134,12,bozeman,2005,2005-02-01,1
3,2.071343705058098,0.16317496234711515,16,bozeman,2005,2005-03-01,1
4,1.837507240474224,0.26759297183577097,16,bozeman,2005,2005-04-01,1
5,1.7300229147076607,0.10964757330013185,16,bozeman,2005,2005-05-01,1
6,1.3866943291255407,0.15000103798276193,14,bozeman,2005,2005-06-01,1
7,1.2859645230429513,0.13228189858294648,14,bozeman,2005,2005-07-01,1
8,1.1514029577374458,0.07308248852991703,16,bozeman,2005,2005-08-01,1
9,1.2531531676650047,0.1231462995927268,16,bozeman,2005,2005-09-01,1
10,1.3086685197693961,0.1933636893107238,14,bozeman,2005,2005-10-01,1
11,1.3838289454579353,0.17340831500019643,16,bozeman,2005,2005-11-01,1
12,1.6088985204696655,0.4327773793844195,14,bozeman,2005,2005-12-01,1
1,1.5475397109985352,0.2510028947303423,16,bozeman,2006,2006-01-01,1
2,1.3577964391027177,0.3069096775745524,14,bozeman,2006,2006-02-01,1
3,1.7956899404525757,0.2060660519792705,12,bozeman,2006,2006-03-01,1
4,1.5535544923373632,0.3747065228322339,14,bozeman,2006,2006-04-01,1
5,1.3365192264318466,0.30852193904026487,12,bozeman,2006,2006-05-01,1
6,1.4443921521306038,0.14871813862282254,16,bozeman,2006,2006-06-01,1
7,1.3386420806248982,0.1077602699156704,12,bozeman,2006,2006-07-01,1
8,1.2663400173187256,0.06438615516404685,16,bozeman,2006,2006-08-01,1
9,1.2808646336197853,0.1652447810344166,16,bozeman,2006,2006-09-01,1
10,1.1708837472475493,0.11993180151207203,13,bozeman,2006,2006-10-01,1
11,1.4181538649967738,0.3693802424355883,14,bozeman,2006,2006-11-01,1
12,1.7897889986634254,0.274887332832029,16,bozeman,2006,2006-12-01,1
1,2.0751385390758514,0.3965453629681963,16,bozeman,2007,2007-01-01,1
2,1.953655992235456,0.40360151886261786,14,bozeman,2007,2007-02-01,1
3,1.869731332574572,0.5435015858367327,14,bozeman,2007,2007-03-01,1
4,1.6783967167139053,0.3264597322812589,16,bozeman,2007,2007-04-01,1
5,1.4970657527446747,0.18329931382370354,16,bozeman,2007,2007-05-01,1
6,1.4473411068320274,0.13543362909849524,16,bozeman,2007,2007-06-01,1
7,1.2363277196884155,0.0763313702699713,10,bozeman,2007,2007-07-01,1
8,1.1935901641845703,0.08308944053201296,14,bozeman,2007,2007-08-01,1
9,1.2656867418970381,0.10467623068847334,14,bozeman,2007,2007-09-01,1
10,1.2254168651998043,0.23624832764820497,16,bozeman,2007,2007-10-01,1
11,1.3279868625104427,0.2565698615490019,16,bozeman,2007,2007-11-01,1
12,1.819201401869456,0.5194870907453967,15,bozeman,2007,2007-12-01,1
1,2.0288838062967574,0.21669167389548827,14,bozeman,2008,2008-01-01,1
2,2.1532491720639744,0.3522794922847842,13,bozeman,2008,2008-02-01,1
3,1.7426540106534958,0.33135799011505507,16,bozeman,2008,2008-03-01,1
4,2.0060977856318156,0.2837642346168773,15,bozeman,2008,2008-04-01,1
5,1.5190633982419968,0.24758124206198767,16,bozeman,2008,2008-05-01,1
6,1.4022736182579627,0.0981698626586282,13,bozeman,2008,2008-06-01,1
7,1.3210207734789168,0.08469740381547754,14,bozeman,2008,2008-07-01,1
8,1.2870581831250871,0.11012335455735807,14,bozeman,2008,2008-08-01,1
9,1.2235228856404623,0.16503034158780283,15,bozeman,2008,2008-09-01,1
10,1.1594845652580261,0.15240036297750023,15,bozeman,2008,2008-10-01,1
11,1.458944304784139,0.1610391272422642,15,bozeman,2008,2008-11-01,1
12,1.8617967292666435,0.3565796685998118,16,bozeman,2008,2008-12-01,1
1,1.4101090942110335,0.43835405387086546,14,bozeman,2009,2009-01-01,1
2,1.8707722340311324,0.2902552725662506,14,bozeman,2009,2009-02-01,1
3,1.7611176706850529,0.5256382983938134,16,bozeman,2009,2009-03-01,1
4,1.7370730553354536,0.3112438247739864,14,bozeman,2009,2009-04-01,1
5,1.4765156904856365,0.3161415936702083,15,bozeman,2009,2009-05-01,1
6,1.3621234435301561,0.14986330563744682,13,bozeman,2009,2009-06-01,1
7,1.3263597946900587,0.13109319549873583,13,bozeman,2009,2009-07-01,1
8,1.2890343155179704,0.12047258283563121,14,bozeman,2009,2009-08-01,1
9,1.2029587109883626,0.09362652398774425,15,bozeman,2009,2009-09-01,1
10,1.4433693329493205,0.2293160079645263,15,bozeman,2009,2009-10-01,1
11,1.714762466294425,0.2647611750035968,14,bozeman,2009,2009-11-01,1
12,1.7898832900183541,0.4158154385773143,14,bozeman,2009,2009-12-01,1
1,1.981736958026886,0.34264554410298215,16,bozeman,2010,2010-01-01,1
2,2.5057640245982578,0.4010368737929461,14,bozeman,2010,2010-02-01,1
3,2.0411253198981285,0.2465891697591948,16,bozeman,2010,2010-03-01,1
4,2.177858134110769,0.36615610532022186,12,bozeman,2010,2010-04-01,1
5,1.8466217943600245,0.21646417827999556,14,bozeman,2010,2010-05-01,1
6,1.4643877188364665,0.17951896288365207,15,bozeman,2010,2010-06-01,1
7,1.5016015022993088,0.11785041536064128,16,bozeman,2010,2010-07-01,1
8,1.37458436191082,0.08633439771735744,16,bozeman,2010,2010-08-01,1
9,1.2797126514571053,0.1507603291503687,14,bozeman,2010,2010-09-01,1
10,1.3437268946852003,0.24430934198910262,14,bozeman,2010,2010-10-01,1
11,1.521582655608654,0.38340526672279657,16,bozeman,2010,2010-11-01,1
12,1.6966796602521623,0.3321850359673533,14,bozeman,2010,2010-12-01,1
1,1.8148732384045918,0.49230162050079584,12,bozeman,2011,2011-01-01,1
2,2.0368571831629825,0.3780470764973192,13,bozeman,2011,2011-02-01,1
3,1.980028748512268,0.5113326130615233,13,bozeman,2011,2011-03-01,1
4,1.7264679272969563,0.19052152225515095,6,bozeman,2011,2011-04-01,1
5,1.3543705195188522,0.2795579627439012,16,bozeman,2011,2011-05-01,1
6,1.2392613391081493,0.11072230988220821,12,bozeman,2011,2011-06-01,1
7,1.1629308238625526,0.10889627802727346,16,bozeman,2011,2011-07-01,1
8,1.1456107326916285,0.04917944138107287,14,bozeman,2011,2011-08-01,1
9,1.229892160743475,0.1337223463338696,16,bozeman,2011,2011-09-01,1
10,1.281052325453077,0.1880218164177979,14,bozeman,2011,2011-10-01,1
11,1.4221131333283015,0.2480363164647079,14,bozeman,2011,2011-11-01,1
12,1.5761928036808968,0.30843278171426486,16,bozeman,2011,2011-12-01,1
1,1.8908970673878989,0.3047238631256873,15,bozeman,2012,2012-01-01,1
2,1.7824832959608599,0.28346302966462794,11,bozeman,2012,2012-02-01,1
3,1.7474401252610343,0.4782529231276025,14,bozeman,2012,2012-03-01,1
4,1.3305132644517081,0.21910024723731178,14,bozeman,2012,2012-04-01,1
5,1.5893901756831579,0.2656317627883224,14,bozeman,2012,2012-05-01,1
6,1.3995200565883092,0.1475716261890452,14,bozeman,2012,2012-06-01,1
7,1.2305969968438148,0.07925323441626578,16,bozeman,2012,2012-07-01,1
8,1.2384098246693611,0.09284392114624439,16,bozeman,2012,2012-08-01,1
9,1.2044503433363778,0.0874027656345083,14,bozeman,2012,2012-09-01,1
10,1.3184395469725132,0.26120410327296517,16,bozeman,2012,2012-10-01,1
11,1.3552449385325114,0.270728696431834,15,bozeman,2012,2012-11-01,1
12,1.8405125588178635,0.3766663774828018,16,bozeman,2012,2012-12-01,1
1,1.8619465748469035,0.40651409447681186,15,bozeman,2013,2013-01-01,1
2,1.8575112053326197,0.320709779530355,14,bozeman,2013,2013-02-01,1
3,2.060787151257197,0.5021545501919256,12,bozeman,2013,2013-03-01,1
4,1.8770204441887992,0.3928391819857561,14,bozeman,2013,2013-04-01,1
5,1.604317657649517,0.15587997560624103,16,bozeman,2013,2013-05-01,1
6,1.5192675164767675,0.15474022970958096,14,bozeman,2013,2013-06-01,1
7,1.3231004476547241,0.1187754973594766,14,bozeman,2013,2013-07-01,1
8,1.27634996175766,0.0957654924682001,12,bozeman,2013,2013-08-01,1
9,1.1960766156514486,0.13097674456893046,15,bozeman,2013,2013-09-01,1
10,1.335729070007801,0.1437761425975826,16,bozeman,2013,2013-10-01,1
11,1.4147266308466593,0.11035939259426576,15,bozeman,2013,2013-11-01,1
12,1.6653650254011154,0.3032815254232652,16,bozeman,2013,2013-12-01,1
1,1.8200599253177643,0.7587312045105302,16,bozeman,2014,2014-01-01,1
2,2.0561781525611877,0.2434633785264617,12,bozeman,2014,2014-02-01,1
3,1.981089822947979,0.33698940261449595,16,bozeman,2014,2014-03-01,1
4,2.032509994506836,0.28869604873848353,15,bozeman,2014,2014-04-01,1
5,1.691735361303602,0.15275409398794731,14,bozeman,2014,2014-05-01,1
6,1.4171240500041418,0.10838580418951836,14,bozeman,2014,2014-06-01,1
7,1.3077496528625487,0.05894594214144965,15,bozeman,2014,2014-07-01,1
8,1.3046841323375702,0.08280140013049547,16,bozeman,2014,2014-08-01,1
9,1.1632116238276164,0.21654577488092822,15,bozeman,2014,2014-09-01,1
10,1.2783573791384697,0.2711442828332297,16,bozeman,2014,2014-10-01,1
11,1.4666623696684837,0.3411629469748143,16,bozeman,2014,2014-11-01,1
12,1.669007386480059,0.2729434292013412,14,bozeman,2014,2014-12-01,1
1,1.5772618390619755,0.3933794013336559,16,bozeman,2015,2015-01-01,1
2,1.8269623347691126,0.44458045126014417,14,bozeman,2015,2015-02-01,1
3,1.8599561527371407,0.6213482482974709,16,bozeman,2015,2015-03-01,1
4,2.041557944737948,0.19457651874881834,13,bozeman,2015,2015-04-01,1
5,1.7734070924612193,0.20381804762455621,13,bozeman,2015,2015-05-01,1
6,1.519289255142212,0.16244664144156315,11,bozeman,2015,2015-06-01,1
7,1.4687878042459488,0.09307804784169713,16,bozeman,2015,2015-07-01,1
8,1.4380331262946129,0.11185072211889316,16,bozeman,2015,2015-08-01,1
9,1.3064972162246704,0.1433974243985465,16,bozeman,2015,2015-09-01,1
10,1.2603686962808882,0.22574761954023445,14,bozeman,2015,2015-10-01,1
11,1.4761786460876465,0.2762020018033956,14,bozeman,2015,2015-11-01,1
12,1.7388530895113945,0.21145412088449114,16,bozeman,2015,2015-12-01,1
1,1.7016569040715694,0.45025773259383634,16,bozeman,2016,2016-01-01,1
2,2.1259408730726976,0.3163543910449043,13,bozeman,2016,2016-02-01,1
3,1.9146998246510825,0.2614394104572415,15,bozeman,2016,2016-03-01,1
4,1.6233129841940743,0.26176136879508227,14,bozeman,2016,2016-04-01,1
5,1.7711445689201355,0.15954226459361281,16,bozeman,2016,2016-05-01,1
6,1.4124117866158485,0.17019218250149218,16,bozeman,2016,2016-06-01,1
7,1.3155230060219765,0.13427676644033246,16,bozeman,2016,2016-07-01,1
8,1.2901425957679749,0.0881026959080596,14,bozeman,2016,2016-08-01,1
9,1.2569952777453832,0.12738144529425358,14,bozeman,2016,2016-09-01,1
10,1.231111662728446,0.2793340161509475,14,bozeman,2016,2016-10-01,1
11,1.222342025488615,0.2696476739229982,16,bozeman,2016,2016-11-01,1
12,1.519488699734211,0.2657277198503844,16,bozeman,2016,2016-12-01,1
1,1.7186089381575584,0.2837643720105459,16,bozeman,2017,2017-01-01,1
