Month,mean_concentration,std_concentration,count,location,year,date,latitude_zone
11,4.2920360167821245,0.056482645974646244,12,tasmania,2005,2005-11-01,3
12,4.095300963946751,0.2886099552259008,14,tasmania,2005,2005-12-01,3
1,3.9288900941610336,0.07403402202239937,16,tasmania,2006,2006-01-01,3
2,3.7626246511936188,0.18124196487392585,16,tasmania,2006,2006-02-01,3
3,3.8709582487742105,0.1407229496135897,12,tasmania,2006,2006-03-01,3
4,3.9943386713663735,0.15497051657186234,12,tasmania,2006,2006-04-01,3
5,4.122703552246094,0.13111605324549677,16,tasmania,2006,2006-05-01,3
6,4.205781571070353,0.15698370196900943,15,tasmania,2006,2006-06-01,3
7,4.303786426782608,0.12421370491639129,16,tasmania,2006,2006-07-01,3
8,4.344060599803925,0.23448734029600346,16,tasmania,2006,2006-08-01,3
9,4.754306729634603,0.1787798278471279,15,tasmania,2006,2006-09-01,3
10,4.835852722326915,0.23744437636511456,24,tasmania,2006,2006-10-01,3
11,4.549822473526001,0.15134097352886822,20,tasmania,2006,2006-11-01,3
12,4.148690700531006,0.26292177578308723,16,tasmania,2006,2006-12-01,3
1,3.858168736100197,0.16276474504611446,16,tasmania,2007,2007-01-01,3
2,3.566983620325724,0.06580909575937681,12,tasmania,2007,2007-02-01,3
3,3.7343905993870328,0.11955313660733205,14,tasmania,2007,2007-03-01,3
4,3.9438382826353373,0.26328846517307647,19,tasmania,2007,2007-04-01,3
5,4.284413546323776,0.22938149842244251,24,tasmania,2007,2007-05-01,3
6,4.687527775764465,0.32527875144055596,24,tasmania,2007,2007-06-01,3
7,4.5663365258110895,0.13695941846546894,18,tasmania,2007,2007-07-01,3
8,4.79612549868497,0.2067823519092923,22,tasmania,2007,2007-08-01,3
9,4.832386295000712,0.12463928490399485,24,tasmania,2007,2007-09-01,3
10,4.738697290420532,0.14604199017737915,24,tasmania,2007,2007-10-01,3
11,4.2349118357119355,0.13385766610688676,23,tasmania,2007,2007-11-01,3
12,4.09565800779006,0.10054124551823239,17,tasmania,2007,2007-12-01,3
1,3.5790548059675427,0.1391557002897541,18,tasmania,2008,2008-01-01,3
2,3.699648325259869,0.2825431893110277,13,tasmania,2008,2008-02-01,3
3,3.80593125636761,0.1568638790034039,13,tasmania,2008,2008-03-01,3
4,3.9172067642211914,0.10481660605423619,15,tasmania,2008,2008-04-01,3
5,4.4262702124459405,0.2702053105599134,14,tasmania,2008,2008-05-01,3
6,4.158973778997149,0.3023876373678608,14,tasmania,2008,2008-06-01,3
7,4.260316997766495,0.15646826611904002,16,tasmania,2008,2008-07-01,3
8,4.615561604499817,0.08000857864412045,16,tasmania,2008,2008-08-01,3
9,4.781594783067703,0.25197676092137056,16,tasmania,2008,2008-09-01,3
10,4.925113320350647,0.18181568299196296,16,tasmania,2008,2008-10-01,3
11,4.5673675537109375,0.17753255733442533,12,tasmania,2008,2008-11-01,3
12,4.271191418170929,0.15478022777081377,16,tasmania,2008,2008-12-01,3
1,3.918254017829895,0.15649294535106623,16,tasmania,2009,2009-01-01,3
2,3.5314588993787766,0.14723085080342663,16,tasmania,2009,2009-02-01,3
3,3.7937753881726946,0.08602191222750454,14,tasmania,2009,2009-03-01,3
4,4.168646574020386,0.2818773086290237,16,tasmania,2009,2009-04-01,3
5,4.489795609524376,0.2362844441761904,19,tasmania,2009,2009-05-01,3
6,4.7380719806837,0.21772625815638705,23,tasmania,2009,2009-06-01,3
7,4.5558342066678135,0.196238341499021,22,tasmania,2009,2009-07-01,3
8,4.626504681327126,0.2490225657807499,22,tasmania,2009,2009-08-01,3
9,4.726871138033659,0.42000834924012015,23,tasmania,2009,2009-09-01,3
10,4.6412705183029175,0.1855894837030575,16,tasmania,2009,2009-10-01,3
11,4.131692929701372,0.12822830249853145,22,tasmania,2009,2009-11-01,3
12,3.8368723175742407,0.21314053005952457,22,tasmania,2009,2009-12-01,3
1,3.6300294512794133,0.2937557639487228,21,tasmania,2010,2010-01-01,3
2,3.6235424518585204,0.25486726915506436,20,tasmania,2010,2010-02-01,3
3,3.700222611427307,0.13164231654974867,14,tasmania,2010,2010-03-01,3
4,4.050734696180924,0.11657138300329016,23,tasmania,2010,2010-04-01,3
5,4.4231413927945225,0.23037402977214794,22,tasmania,2010,2010-05-01,3
6,4.631420937451449,0.27043262748540037,22,tasmania,2010,2010-06-01,3
7,4.727966267129649,0.16357346071288692,23,tasmania,2010,2010-07-01,3
8,4.55704543169807,0.11552169731465181,17,tasmania,2010,2010-08-01,3
9,4.43011812730269,0.22174043440439095,22,tasmania,2010,2010-09-01,3
10,4.368821122429588,0.07841146379748838,22,tasmania,2010,2010-10-01,3
11,4.2562244588678535,0.08209888796421197,22,tasmania,2010,2010-11-01,3
12,3.905241322517395,0.2905255375980389,20,tasmania,2010,2010-12-01,3
1,3.674271523952484,0.21566667814697024,16,tasmania,2011,2011-01-01,3
2,3.7529527970722745,0.20091228533428024,14,tasmania,2011,2011-02-01,3
3,3.9230364561080933,0.25458706443444107,12,tasmania,2011,2011-03-01,3
4,3.9807539636438545,0.10037526771913903,11,tasmania,2011,2011-04-01,3
5,4.239442630247637,0.20532165721680554,22,tasmania,2011,2011-05-01,3
6,4.628626197576523,0.3047952749872437,16,tasmania,2011,2011-06-01,3
7,5.054020296443593,0.2624318328970916,22,tasmania,2011,2011-07-01,3
8,4.788278558037498,0.18085845503134448,22,tasmania,2011,2011-08-01,3
9,5.118461825630882,0.2897447924176406,22,tasmania,2011,2011-09-01,3
10,5.088650465011597,0.27378199383991364,20,tasmania,2011,2011-10-01,3
11,4.562276204427083,0.06004644873456851,15,tasmania,2011,2011-11-01,3
12,4.14479078565325,0.20071122720748152,14,tasmania,2011,2011-12-01,3
1,3.939838543534279,0.23056462825471064,16,tasmania,2012,2012-01-01,3
2,3.535537208829607,0.14286447999633667,14,tasmania,2012,2012-02-01,3
3,3.6750931228910173,0.07923486693613092,14,tasmania,2012,2012-03-01,3
4,4.019328395525615,0.20281013077211696,12,tasmania,2012,2012-04-01,3
5,4.137293401517366,0.1490999496300944,19,tasmania,2012,2012-05-01,3
6,4.363224153933317,0.19198844923388297,23,tasmania,2012,2012-06-01,3
7,4.718298393747081,0.24957892238291998,23,tasmania,2012,2012-07-01,3
8,4.760244889692827,0.2536078934360321,22,tasmania,2012,2012-08-01,3
9,4.833993434906006,0.11429390612084933,21,tasmania,2012,2012-09-01,3
10,4.741591930389404,0.15661180972101094,15,tasmania,2012,2012-10-01,3
11,4.542278415278385,0.2603705450396686,19,tasmania,2012,2012-11-01,3
12,4.08307883143425,0.13067528843306883,16,tasmania,2012,2012-12-01,3
1,4.037689253687859,0.141584692157569,16,tasmania,2013,2013-01-01,3
2,3.698928475379944,0.15448839813789197,12,tasmania,2013,2013-02-01,3
3,3.6716471229280745,0.23724626542891958,14,tasmania,2013,2013-03-01,3
4,3.967523983546666,0.1649700308811584,14,tasmania,2013,2013-04-01,3
5,4.216145327216701,0.14272850124472855,19,tasmania,2013,2013-05-01,3
6,4.238317012786865,0.26220902874895663,22,tasmania,2013,2013-06-01,3
7,4.6482050986517045,0.1664963519788319,21,tasmania,2013,2013-07-01,3
8,4.571062803268433,0.20644368140950292,22,tasmania,2013,2013-08-01,3
9,4.8205515961898,0.07828886903189729,19,tasmania,2013,2013-09-01,3
10,4.7947736263275145,0.09967746919126275,20,tasmania,2013,2013-10-01,3
11,4.4020370377434626,0.16382835693473208,18,tasmania,2013,2013-11-01,3
12,4.0369721204042435,0.20238662316395492,16,tasmania,2013,2013-12-01,3
1,3.9712554961442947,0.3250141440319131,16,tasmania,2014,2014-01-01,3
2,3.235025624434153,0.30686514200439347,12,tasmania,2014,2014-02-01,3
3,3.861727644415463,0.1524274631379646,17,tasmania,2014,2014-03-01,3
4,3.9238223162564365,0.09880680333313598,22,tasmania,2014,2014-04-01,3
5,4.515338635444641,0.2157206850388937,20,tasmania,2014,2014-05-01,3
6,4.857896127198872,0.17054435266449414,19,tasmania,2014,2014-06-01,3
7,5.072794112292203,0.17796884742791466,22,tasmania,2014,2014-07-01,3
8,4.783246343786066,0.09600176348162699,22,tasmania,2014,2014-08-01,3
9,4.750859101613362,0.1135569725123075,21,tasmania,2014,2014-09-01,3
