2.409363985061645,2.3072140216827397,2.1894783973693848,2.2791907787323,2.365388870239258,2.192656278610229,2.1978604793548584,2.234071731567383,2.280548095703125,2.343189001083374,2.4699740409851074,2.423811674118042,2.3914268016815186,2.48598051071167,2.2881948947906494,2.273723840713501,,,,,,
2.22866153717041,2.293736696243286,2.292409420013428,2.2673656940460205,2.2263338565826416,2.2489988803863525,2.326845407485962,2.291919231414795,2.235958814620972,2.298533201217652,2.3310043811798096,2.285468101501465,2.194070339202881,2.145796775817871,,,,,,,,
2.57271671295166,2.561067819595337,2.4057559967041016,2.3657026290893555,2.3812952041625977,2.3831112384796143,2.413563966751098,2.4797942638397217,2.4791359901428223,2.37850022315979,2.360219955444336,2.3691208362579346,,,,,,,,,,
2.2488760948181152,2.064054250717163,2.1196718215942383,2.761279821395874,2.755861282348633,2.486562013626098,2.5458099842071533,2.562398195266724,2.5855255126953125,2.6204910278320312,2.662382125854492,,,,,,,,,,,
2.418468475341797,2.3444809913635254,2.2881195545196533,2.492729425430298,2.528097152709961,2.544041395187378,2.5195603370666504,2.5113182067871094,2.448338270187378,2.496958017349243,2.488858461380005,2.787628650665283,2.677562713623047,2.520434856414795,2.6384243965148926,2.5684876441955566,3.1202335357666016,2.8625895977020264,2.782211780548096,2.5083041191101074,2.577177047729492,2.766833543777466
2.698674440383911,2.647731065750122,2.5929408073425293,2.81424617767334,2.7466464042663574,2.6865272521972656,2.713732481002808,2.8177618980407715,2.7359018325805664,2.964357852935791,3.2186644077301025,2.297259569168091,2.3586738109588623,2.4039924144744877,2.535461902618408,2.574099540710449,,,,,,
3.26511025428772,3.3116955757141118,3.2218146324157715,3.2161452770233154,3.0627148151397705,2.9590706825256348,3.105314016342163,3.2696995735168457,3.4184601306915283,3.4638843536376958,3.76021146774292,4.075798034667969,3.99819016456604,3.786296367645264,3.5887680053710938,3.706697702407837,3.600301742553711,3.3263792991638184,3.3672280311584477,3.4466795921325684,3.736516714096069,3.4368159770965576
3.770542144775391,3.671823024749756,3.535879373550415,3.346595764160156,3.468247175216675,3.578496217727661,3.17069149017334,3.1908411979675293,3.1908366680145264,3.453788042068481,3.322657823562622,2.8419952392578125,2.95623779296875,3.0705409049987797,2.933732748031616,2.8841280937194824,2.7277750968933105,2.932535409927368,2.9267449378967285,3.034451723098755,3.1348466873168945,3.127079486846924
3.520505666732788,3.427999258041382,3.3711555004119877,3.4582386016845703,3.5495450496673584,3.489976167678833,3.7452261447906494,3.702722787857056,3.730859279632568,3.679895401000977,3.7087581157684326,3.953850507736206,3.8640215396881104,3.830546617507935,3.913043260574341,4.00928258895874,4.053247928619385,4.162022113800049,4.032251358032227,3.9207184314727774,3.988251686096192,4.052490711212158
3.973133087158203,3.929898500442505,3.8380839824676514,3.8192429542541504,3.876373767852783,3.98829984664917,3.5077052116394043,3.4542758464813232,3.4872794151306152,3.532352924346924,3.5151402950286865,3.5420658588409424,3.4936914443969727,3.374802350997925,3.48370099067688,3.623825788497925,3.4522199630737305,3.38797378540039,3.414059638977051,3.475019693374634,,
3.2956137657165527,3.300078630447388,3.298982858657837,3.287479877471924,3.40393614768982,3.448045253753662,3.4054887294769287,3.362357378005981,3.4542713165283203,3.0930986404418945,3.044088840484619,2.9934675693511963,3.084195375442505,3.168128728866577,3.1720848083496094,,,,,,,
3.031511068344116,3.0596182346343994,2.827489137649536,2.808900594711304,2.797191619873047,2.82417893409729,2.8178484439849854,2.784485101699829,2.6395726203918457,2.6681528091430664,2.7215046882629395,2.5752549171447754,2.5696170330047607,2.6999552249908447,,,,,,,,
