1.8422843217849727,1.753220796585083,1.7220325469970703,1.785481095314026,1.9110445976257324,1.8329766988754272,1.588117241859436,1.5961579084396362,1.5868687629699707,1.8149144649505613,2.378688097000122,2.1468515396118164,1.8239784240722656,1.7405544519424438,1.61277437210083,1.6166577339172363,1.780443787574768,2.0179738998413086,1.920478582382202,1.8662844896316528,1.976224899291992,2.035576343536377,1.954382061958313,
1.796208739280701,1.700076460838318,1.6383302211761477,1.9680280685424805,1.932518720626831,1.8753511905670168,2.24043607711792,2.246947765350342,2.3660871982574463,2.315080404281616,2.2987499237060547,2.328023910522461,2.3621368408203125,2.266875505447388,2.2096235752105717,2.215609312057495,2.199782133102417,2.1475391387939453,2.0264556407928467,1.872447609901428,1.6593849658966064,1.8068093061447144,2.022106409072876,
1.6464102268218994,1.6681755781173706,1.783303141593933,1.7035199403762815,1.6551767587661743,1.8445374965667725,1.9159023761749268,2.132441997528076,2.01195764541626,2.076026678085327,1.85047447681427,1.8063313961029053,1.855731725692749,1.8164297342300413,1.7612488269805908,1.8226107358932493,1.8634535074234009,1.9181841611862185,1.7192670106887815,1.7888654470443726,1.703336238861084,,,
1.7621968984603882,1.8367018699646,1.964039921760559,1.9409589767456052,1.9233827590942385,1.8330968618392944,1.8458137512207031,1.8842700719833372,1.9816668033599851,1.7398158311843872,1.9118545055389404,1.6788463592529297,1.770429015159607,2.052658796310425,1.9802626371383667,1.912501573562622,1.8505423069000244,1.9231712818145752,1.9960757493972776,1.7898528575897217,1.771223783493042,,,
1.875064492225647,1.8502459526062007,1.681665301322937,1.7281354665756226,1.9334083795547483,1.988380551338196,1.943722486495972,1.9265366792678835,1.914567470550537,2.002713918685913,2.1239192485809326,2.251503229141236,2.170048236846924,2.0523428916931152,2.0469746589660645,2.1536035537719727,2.296980381011963,2.043022871017456,1.8349303007125852,1.7241677045822144,,,,
1.880522608757019,1.8847570419311523,1.8567869663238523,1.8971459865570068,1.8570234775543213,1.810928225517273,2.137287378311157,2.047714948654175,1.9699214696884155,1.8876949548721316,1.9082633256912231,1.9674817323684688,2.0518715381622314,2.3148438930511475,2.3380911350250244,2.295502185821533,2.1301300525665283,,,,,,,
2.2472760677337646,2.133306741714477,2.040928602218628,1.927457571029663,1.999122977256775,2.0137648582458496,2.203474998474121,2.177832126617432,2.1219046115875244,1.955207109451294,1.8945989608764648,1.9560102224349976,2.2102458477020264,2.2640011310577397,2.2470548152923584,2.0949923992156982,2.067859649658203,2.0258359909057617,2.042059421539306,2.0861403942108154,2.112659215927124,2.086679458618164,2.126381158828736,2.1473753452301025
2.077610731124878,1.9602566957473757,1.965479016304016,1.929820656776428,1.9864296913146973,2.061472177505493,2.1867055892944336,2.024410963058472,1.9629064798355105,1.9281507730484009,2.109050035476685,2.12062668800354,2.055389165878296,2.0436601638793945,1.9780938625335691,1.960074067115784,2.0184712409973145,1.9353231191635127,2.058528184890747,2.00738263130188,1.991239309310913,,,
2.06934666633606,2.091316938400269,2.0132298469543457,2.0291030406951904,1.8871681690216064,1.7412360906600952,1.842173933982849,1.93962824344635,1.858705997467041,1.93526303768158,1.8959778547286987,1.9107754230499268,1.881330728530884,1.8927483558654783,1.7922362089157104,1.82702910900116,1.831144094467163,,,,,,,
1.897473216056824,1.8904474973678589,1.9026434421539309,1.926676034927368,1.9385747909545896,1.8560258150100708,1.7883663177490234,1.8095200061798096,1.7808746099472046,1.7732081413269043,1.759577393531799,1.7156580686569214,1.7080334424972534,1.7481144666671753,1.8810349702835083,1.863420009613037,1.900257587432861,1.882761120796204,1.9244792461395264,,,,,
1.7417213916778564,1.6659505367279053,1.652061939239502,1.7275853157043457,1.7031203508377075,1.738234043121338,1.7300907373428345,1.720110535621643,1.5670430660247805,1.5957852602005005,1.6261738538742063,1.69239342212677,1.664404273033142,1.5440454483032229,1.6358109712600708,1.6387280225753784,1.6482868194580078,1.80646812915802,1.7763983011245728,1.7022210359573364,1.7233091592788696,1.7725077867507937,1.8703938722610476,
1.935322642326355,1.819546341896057,1.8481643199920652,1.793307542800903,1.848702311515808,1.8959596157073972,1.6036741733551023,1.4959746599197388,1.4648950099945068,1.5408848524093628,1.5591782331466677,1.7202755212783811,1.775105118751526,1.6822563409805298,1.4827349185943604,1.5673834085464478,1.6366081237792969,1.6413623094558716,1.868653655052185,1.7854441404342651,1.7520220279693604,1.5957545042037964,1.6420100927352903,1.6065964698791504
