261.7825012207031,244.2847137451172,235.6875762939453,237.84799194335935,259.18017578125,246.363037109375,225.3422698974609,258.8008117675781,243.20208740234372,242.569091796875,244.9600982666016,235.13690185546875,,
240.18516540527344,238.1017608642578,226.01046752929688,242.16226196289065,250.4501495361328,237.8656005859375,237.85519409179688,265.2416076660156,248.20025634765625,260.7518005371094,236.86712646484372,249.66567993164065,257.6138610839844,257.655517578125
252.8168182373047,241.2044219970703,247.1895446777344,254.6864776611328,257.1166687011719,241.23985290527344,226.5567169189453,249.8871612548828,259.7796325683594,255.36900329589844,236.42239379882807,244.84689331054688,224.71795654296875,
255.49647521972656,241.02513122558597,257.39727783203125,237.13406372070312,234.85403442382807,237.49673461914065,226.2722320556641,,,,,,,
245.65960693359372,256.4464416503906,234.4163055419922,220.89108276367188,218.57916259765625,230.50921630859372,227.1368865966797,249.8933868408203,241.63145446777344,243.66207885742188,259.7057800292969,253.3202209472656,,
227.2696990966797,228.51968383789065,215.12423706054688,236.6195373535156,251.9481658935547,227.2885284423828,217.34190368652344,251.62551879882807,245.9689178466797,225.59088134765625,250.6806640625,237.8945770263672,,
227.08827209472656,226.3445281982422,249.06759643554688,234.81561279296875,235.6475524902344,233.7766876220703,245.1290283203125,231.4594268798828,234.36196899414065,223.35708618164065,219.95358276367188,226.296630859375,233.5579376220703,230.07655334472656
242.6394805908203,240.4570159912109,230.7760772705078,231.9757537841797,234.0019378662109,234.71630859375,229.99856567382807,232.3358612060547,230.5254821777344,248.09332275390625,227.8711395263672,236.8174591064453,,
241.83908081054688,248.88487243652344,232.5745391845703,245.1128845214844,234.09446716308597,253.6183624267578,237.3710021972656,239.42926025390625,215.6580047607422,,,,,
239.6868133544922,245.40188598632807,258.6571044921875,245.31988525390625,249.9353179931641,261.310302734375,242.4449157714844,254.9227752685547,248.5785369873047,260.4313659667969,258.9048767089844,257.9598693847656,250.74464416503903,
251.21864318847656,242.6104736328125,252.4844512939453,258.16778564453125,245.43646240234372,271.3793640136719,263.06365966796875,259.8753356933594,262.0202331542969,275.30975341796875,277.0289306640625,275.8720703125,,
267.580322265625,255.181640625,266.1991577148437,255.6778259277344,266.52325439453125,253.23922729492188,269.92303466796875,259.8953857421875,261.9906311035156,252.3697509765625,267.9436950683594,265.1024780273437,266.8529968261719,
