189.7662353515625,161.92031860351562,166.38229370117188,145.25636291503906,161.29873657226562,164.23854064941406,155.2987518310547,147.86251831054688,169.9470977783203,174.8258056640625,202.94615173339844,213.13763427734372,196.7577362060547,172.01010131835938,181.32696533203125,199.9104156494141,232.9215850830078,182.87493896484372,171.4112548828125,169.61026000976562,,
150.97865295410156,172.06080627441406,173.3489532470703,155.47286987304688,155.2404327392578,149.48623657226562,122.02528381347656,153.57424926757812,181.64698791503903,155.3739776611328,138.68955993652344,130.10853576660156,150.70199584960938,151.27320861816406,153.15036010742188,194.3125,166.06622314453125,141.40164184570312,,,,
153.61593627929688,167.99310302734375,142.6975860595703,138.11721801757812,173.85093688964844,162.5365447998047,144.56729125976562,146.77777099609375,155.77845764160156,166.76039123535156,153.9937286376953,158.019775390625,155.02850341796875,160.26182556152344,144.7406463623047,129.48020935058594,208.1052703857422,228.83871459960935,229.6324615478516,191.77081298828125,168.82330322265625,171.51918029785156
165.30792236328125,171.2820281982422,166.62405395507812,165.6085205078125,177.07080078125,157.13821411132812,171.7792510986328,184.7901306152344,217.0783233642578,203.4603271484375,184.03598022460935,182.56890869140625,181.91380310058597,195.95936584472656,214.57374572753903,163.83541870117188,206.37945556640625,186.8946990966797,167.59144592285156,,,
180.7573699951172,204.14321899414065,215.59483337402344,194.3637542724609,176.68505859375,175.3634033203125,206.5678558349609,215.53390502929688,203.78939819335935,181.0953063964844,190.241943359375,201.87120056152344,183.4680938720703,198.7507476806641,178.7943878173828,203.40213012695312,220.1268615722656,242.41714477539065,,,,
179.95449829101562,194.1553497314453,217.02842712402344,202.61782836914065,216.94183349609372,224.6583251953125,197.4033203125,199.4341583251953,206.0238342285156,163.69223022460938,168.60098266601562,181.61607360839844,179.49972534179688,,,,,,,,,
176.22427368164062,184.0953369140625,210.57708740234372,184.3208465576172,208.7939300537109,198.0071258544922,217.2627868652344,228.02374267578125,227.1905059814453,175.66188049316406,173.84219360351562,158.8066864013672,181.21780395507807,169.85153198242188,167.9044952392578,178.89556884765625,203.3313751220703,209.6742401123047,196.16644287109372,,,
184.24903869628903,203.269287109375,215.5842437744141,200.0748443603516,197.31646728515625,161.46487426757812,197.56317138671875,205.39697265625,191.73648071289065,192.5097503662109,190.7316131591797,,,,,,,,,,,
187.63262939453125,215.7532501220703,210.16384887695312,180.2294464111328,196.49386596679688,187.1303558349609,204.4831085205078,197.3935394287109,199.70794677734372,204.94418334960935,201.66917419433597,191.1186065673828,198.78012084960935,,,,,,,,,
210.5969390869141,204.30889892578125,216.63064575195312,200.5450897216797,214.56927490234372,222.1760406494141,216.76541137695312,216.40277099609372,205.83078002929688,212.18202209472656,195.60128784179688,190.6011505126953,223.10906982421875,217.23098754882807,228.5089569091797,224.73585510253903,,,,,,
204.8483428955078,163.09776306152344,167.144287109375,220.9032745361328,232.53823852539065,228.7175750732422,243.0682830810547,230.02786254882807,211.0845184326172,213.04818725585935,213.6536407470703,217.73001098632807,221.57199096679688,200.3187255859375,227.1907501220703,229.21812438964844,232.0372772216797,,,,,
237.6200408935547,238.2255706787109,204.43533325195312,189.16921997070312,182.56741333007807,200.27816772460935,164.2588348388672,175.65872192382812,171.13307189941406,192.3692169189453,196.09359741210935,202.07159423828125,211.30474853515625,201.66824340820312,181.74957275390625,168.24008178710938,173.61419677734375,159.75364685058594,177.13929748535156,178.02842712402344,,
