,,,,,,,,,,
248.97747802734372,247.34637451171875,257.08599853515625,251.27716064453125,252.04417419433597,260.02081298828125,248.32945251464844,244.4303741455078,246.85885620117188,244.6540985107422,250.3394927978516
240.4213104248047,246.8476409912109,242.38824462890625,247.40419006347656,242.2584991455078,238.4019012451172,238.1822662353516,,,,
234.1610412597656,230.02882385253903,272.6363830566406,259.0353698730469,232.5303192138672,244.5395965576172,,,,,
235.63807678222656,232.4314727783203,229.1707305908203,246.4169006347656,237.49526977539065,244.18702697753903,252.6849670410156,231.5327606201172,228.1198883056641,251.3832244873047,244.8504180908203
230.0931854248047,219.52638244628903,256.8257751464844,246.43099975585935,236.5420684814453,236.192626953125,,,,,
248.5028533935547,234.4068756103516,236.6457977294922,214.3709716796875,213.0974884033203,235.35794067382807,208.14251708984372,245.4317779541016,242.3358917236328,,
244.0846099853516,237.21536254882807,224.67279052734372,233.44076538085935,228.6939392089844,247.0038146972656,,,,,
245.69976806640625,243.0177459716797,245.3742828369141,235.6457977294922,239.7158660888672,,,,,,
240.65875244140625,223.99429321289065,240.18814086914065,244.66970825195312,233.4119110107422,279.89312744140625,237.9650115966797,247.60626220703125,249.48980712890625,244.8719787597656,230.82632446289065
252.1473693847656,235.49139404296875,253.50198364257807,258.3983459472656,233.84228515625,243.5661163330078,,,,,
260.3251037597656,243.6663360595703,270.7698059082031,259.17047119140625,239.13059997558597,,,,,,
