199.62510681152344,194.8569793701172,209.5904083251953,213.1983795166016,207.8345489501953,209.51773071289065,221.177978515625,205.17208862304688,206.57611083984372,,,
240.2053680419922,246.5780792236328,230.99343872070312,235.10752868652344,238.8202667236328,235.38304138183597,239.5059967041016,236.441162109375,229.24871826171875,209.61746215820312,,
200.1393280029297,225.05990600585935,217.4196319580078,221.74034118652344,231.8537750244141,235.73670959472656,236.35174560546875,248.05589294433597,220.03436279296875,234.31629943847656,233.7907257080078,
246.70333862304688,232.2278594970703,225.8173675537109,208.42665100097656,214.76329040527344,231.35748291015625,238.05044555664065,,,,,
230.9161071777344,247.43641662597656,240.17623901367188,228.1857147216797,217.58718872070312,236.1195373535156,230.1236114501953,,,,,
231.94058227539065,226.3145904541016,233.53846740722656,208.5704345703125,233.70980834960935,230.5270538330078,226.79360961914065,219.82977294921875,241.30767822265625,222.0478515625,,
215.29562377929688,190.43472290039065,190.7154541015625,200.755859375,216.83409118652344,204.34945678710935,197.691650390625,203.96060180664065,,,,
223.921142578125,237.6078186035156,226.7312774658203,183.5209503173828,192.8328399658203,219.0367126464844,224.27313232421875,216.64474487304688,213.4875030517578,,,
213.89630126953125,201.04736328125,212.4543609619141,231.3080596923828,214.3458251953125,216.7397918701172,227.05538940429688,202.55230712890625,209.9416046142578,,,
170.39244079589844,230.74395751953125,203.3851623535156,223.6340789794922,215.83743286132807,198.01145935058597,,,,,,
192.28515625,212.1089324951172,196.7897491455078,170.7085418701172,156.5751190185547,226.9413299560547,230.6416778564453,219.4896240234375,214.81362915039065,162.05799865722656,180.34815979003903,152.91773986816406
206.79925537109372,200.14588928222656,195.3888397216797,186.75140380859372,192.5274200439453,172.7975616455078,155.60047912597656,201.84298706054688,211.6066436767578,190.5362701416016,158.1858367919922,175.55450439453125
