231.9545135498047,223.23306274414065,240.7690887451172,235.81944274902344,239.3115081787109,238.030029296875,261.662353515625,240.92259216308597,226.73443603515625,,,
243.1896514892578,237.74478149414065,239.0567626953125,249.0670318603516,259.8296813964844,261.60791015625,244.9681701660156,238.23077392578125,262.1155700683594,255.6702117919922,,
234.09390258789065,223.97154235839844,238.9947967529297,258.3890075683594,236.34141540527344,253.15040588378903,234.9997711181641,234.7288818359375,233.51919555664065,,,
228.08889770507807,246.03076171875,256.72393798828125,257.2643737792969,235.5209045410156,,,,,,,
249.78468322753903,237.5799102783203,245.7958831787109,248.1702423095703,247.48831176757807,253.0203399658203,257.7046813964844,,,,,
266.91192626953125,251.03628540039065,,,,,,,,,,
249.6613006591797,266.1209716796875,244.0707550048828,248.56478881835935,242.98350524902344,248.76953125,249.36520385742188,252.2114105224609,249.50494384765625,,,
237.2174835205078,235.5802764892578,240.33139038085935,247.63465881347656,234.33673095703125,245.81944274902344,243.8000946044922,227.44493103027344,250.26077270507807,256.0732421875,237.7303009033203,
247.22970581054688,255.7135009765625,269.46490478515625,250.7403564453125,235.92800903320312,231.40020751953125,236.6630859375,248.94688415527344,236.15911865234372,224.86471557617188,226.9945373535156,216.04307556152344
228.6335906982422,249.743408203125,239.03884887695312,222.64620971679688,233.9256896972656,,,,,,,
242.77926635742188,233.85592651367188,238.71902465820312,242.40884399414065,254.9638519287109,229.18853759765625,235.35337829589844,215.81414794921875,244.85641479492188,,,
224.8500823974609,230.0058135986328,237.5155792236328,238.9944000244141,238.47564697265625,239.8994140625,218.2582550048828,238.09274291992188,210.6789093017578,252.0072479248047,240.5517425537109,
