239.0105438232422,243.7444305419922,253.72821044921875,264.9598083496094,260.0643615722656,247.4340362548828,243.4286651611328,241.80584716796875,244.91595458984372,,
243.54864501953125,254.45785522460935,240.15318298339844,244.84344482421875,247.9234771728516,236.75331115722656,237.0945587158203,,,,
194.32763671875,241.4886932373047,222.392333984375,220.33433532714844,198.3925628662109,230.53175354003903,197.65040588378903,199.64596557617188,243.6927032470703,181.47097778320312,
207.49481201171875,227.4923858642578,248.85011291503903,215.7232666015625,211.9009704589844,217.06622314453125,217.95458984375,202.9396209716797,214.12417602539065,231.71389770507807,229.25265502929688
210.357666015625,212.33154296875,226.3896026611328,221.2642822265625,222.16000366210935,227.5713653564453,227.4928436279297,222.39361572265625,227.2350311279297,,
233.0130615234375,230.3720703125,217.8428192138672,224.82308959960935,210.6486968994141,198.4613342285156,213.5050048828125,,,,
233.7271270751953,233.6301422119141,213.21420288085935,203.91741943359372,219.14566040039065,220.7901306152344,215.28155517578125,242.8075408935547,222.35731506347656,216.012451171875,220.3141632080078
239.9813537597656,236.470947265625,226.72857666015625,233.1825714111328,241.52671813964844,220.3020172119141,214.08053588867188,,,,
224.83480834960935,226.43919372558597,214.2581024169922,225.35546875,211.6918487548828,228.64015197753903,244.3657989501953,,,,
241.9063262939453,234.4369201660156,237.5807342529297,248.8559417724609,241.33680725097656,247.79959106445312,215.060546875,227.8198699951172,,,
256.44512939453125,243.24256896972656,232.33111572265625,233.36151123046875,260.0823059082031,256.5605773925781,249.63958740234372,240.5019989013672,227.85292053222656,237.6015625,229.75343322753903
231.96920776367188,236.6440887451172,245.68348693847656,252.7021331787109,232.2824249267578,245.33233642578125,278.8333435058594,268.6929626464844,267.7532043457031,233.4982452392578,251.86761474609372
