273.6930236816406,250.07192993164065,229.76876831054688,221.96224975585935,232.00314331054688,262.80010986328125,254.1780548095703,238.18362426757807,233.4654083251953,257.991943359375,243.5905303955078,,
238.4990997314453,242.94680786132807,236.09085083007807,237.3677978515625,256.3969116210937,254.2440185546875,247.76351928710935,242.8759002685547,251.7616271972656,268.1228332519531,,,
253.64833068847656,246.3766632080078,251.1879730224609,241.07418823242188,264.0127258300781,239.2146148681641,242.07650756835935,257.9096984863281,242.56663513183597,247.5933380126953,,,
246.0010681152344,258.3378601074219,248.08349609375,242.13739013671875,239.1132659912109,250.5647735595703,255.9102020263672,,,,,,
235.52793884277344,262.12567138671875,260.7627258300781,249.5859832763672,238.2242431640625,247.2228240966797,272.76336669921875,253.83377075195312,258.7674255371094,267.094482421875,266.0854797363281,241.416015625,
245.7523498535156,251.8884735107422,251.20916748046875,,,,,,,,,,
245.50970458984372,241.41587829589844,256.85113525390625,243.4586639404297,,,,,,,,,
240.89610290527344,235.959228515625,241.9302215576172,249.53659057617188,229.9994659423828,235.30325317382807,243.07763671875,243.6405029296875,233.1565704345703,224.357666015625,204.8174591064453,219.1296844482422,237.56593322753903
229.6256103515625,236.6449279785156,243.2476501464844,276.8588562011719,235.4825592041016,227.2115936279297,227.7014923095703,224.45025634765625,226.3373565673828,242.3473358154297,,,
257.0092468261719,259.7646789550781,246.41030883789065,235.99169921875,238.58627319335935,230.5396881103516,253.56866455078125,212.6319580078125,219.04156494140625,221.2787628173828,239.8586578369141,224.3016357421875,
232.83132934570312,231.06138610839844,246.2135162353516,257.4704895019531,246.6682891845703,218.7418975830078,225.8501434326172,253.1163330078125,231.73936462402344,230.38967895507807,246.4654235839844,,
260.9275207519531,244.6988677978516,233.86753845214844,235.5166015625,225.33285522460935,231.40240478515625,261.3573303222656,253.7335662841797,234.1561737060547,221.43809509277344,228.45355224609372,,
