254.2561187744141,237.2976226806641,255.1234130859375,257.4039306640625,247.9398498535156,264.4837951660156,252.4829559326172,236.33587646484372,256.7680358886719,244.7179107666016,256.5599975585937,
265.5152282714844,249.09523010253903,245.8141326904297,257.2198181152344,244.85618591308597,250.4127655029297,242.99691772460935,225.17694091796875,,,,
253.0543670654297,255.153564453125,244.8719482421875,248.0074615478516,235.7625732421875,,,,,,,
226.7074737548828,217.10308837890625,222.3231201171875,219.0260772705078,235.3516540527344,240.4071044921875,240.37905883789065,245.9242401123047,234.66143798828125,229.79946899414065,234.35122680664065,
225.74652099609372,237.739013671875,245.83778381347656,231.99057006835935,245.3982391357422,235.93153381347656,221.68896484375,244.75210571289065,234.3429412841797,242.3271331787109,,
225.9219665527344,221.46292114257807,247.81692504882807,223.5986328125,231.1573486328125,250.018310546875,218.70730590820312,234.2465057373047,,,,
223.10324096679688,233.7707672119141,216.657958984375,225.00201416015625,238.2528839111328,192.3712310791016,193.3916931152344,227.1216735839844,,,,
210.79283142089844,199.247314453125,207.9500732421875,219.00205993652344,219.32701110839844,214.4771270751953,237.00341796875,235.2859039306641,217.07818603515625,219.77159118652344,207.56085205078125,
217.0499725341797,214.13088989257807,230.30593872070312,232.9824981689453,226.96597290039065,220.18679809570312,229.252197265625,227.41929626464844,221.7897186279297,,,
224.1148834228516,238.4701995849609,220.63455200195312,244.82716369628903,228.4706573486328,222.40817260742188,224.0487365722656,228.60003662109372,,,,
238.9199066162109,227.50344848632807,251.51959228515625,218.3601531982422,237.85118103027344,220.93832397460935,226.8916931152344,231.4120330810547,237.7389373779297,234.89540100097656,260.0011291503906,250.30502319335935
244.6747894287109,229.38897705078125,225.7596893310547,255.5437164306641,228.4693756103516,232.95864868164065,251.4873046875,226.78610229492188,250.00570678710935,,,
