109.9505615234375,109.970703125,113.75460815429688,122.2803955078125,129.3148651123047,131.0846710205078,117.32758331298828,118.62212371826172,98.90213775634766,104.5534210205078,118.74588012695312,114.9741668701172,125.27688598632812,134.9322967529297,136.55941772460938,92.27833557128906,,,,
60.69654846191406,44.38883590698242,69.7544174194336,63.93330764770508,61.68201446533203,102.74095916748048,105.1265640258789,102.80044555664062,169.28860473632812,185.29342651367188,210.02378845214844,168.73207092285156,,,,,,,,
140.57957458496094,140.90286254882812,137.42745971679688,137.9423370361328,111.25133514404295,152.7958984375,151.12109375,132.9747314453125,128.22119140625,137.77401733398438,131.99722290039062,130.57122802734375,117.14903259277344,137.1904754638672,147.2709197998047,148.4707489013672,155.23338317871094,129.36688232421875,139.3424530029297,
100.42781066894533,123.94771575927734,101.24398040771484,93.35942840576172,119.54230499267578,112.7076187133789,128.39988708496094,140.0973663330078,125.20274353027344,132.91644287109375,113.81629943847656,132.38702392578125,130.1200714111328,125.45932006835938,113.51441192626952,126.10476684570312,123.67667388916016,122.53218841552734,116.50064849853516,23.99171257019043
102.23299407958984,109.0810317993164,60.03677368164063,65.99978637695312,60.21469497680664,55.77409744262695,2.5261058807373047,4.903777599334717,2.0015170574188232,36.66401290893555,141.8658905029297,129.4617156982422,132.97279357910156,133.7460174560547,135.075927734375,135.35247802734375,147.2145233154297,130.30284118652344,139.1666259765625,77.88353729248047
104.04232025146484,86.96244812011719,97.4243392944336,107.34944152832033,119.981689453125,102.86322021484376,103.8482437133789,80.93192291259766,97.64238739013672,101.70671081542967,144.86752319335938,142.0380401611328,145.5506591796875,138.06826782226562,152.10891723632812,123.07704162597656,115.1456298828125,122.1249008178711,121.2342758178711,127.86017608642578
124.18679809570312,130.0183868408203,134.178466796875,126.04994201660156,131.71621704101562,144.2205810546875,135.10964965820312,123.1762466430664,146.28269958496094,114.5368423461914,136.22314453125,129.2670440673828,110.92337799072266,119.49515533447266,105.63094329833984,136.5804443359375,132.7115020751953,139.28733825683594,144.4577178955078,
134.59483337402344,117.0477294921875,142.05062866210938,132.8289337158203,122.86339569091795,129.5552978515625,128.98243713378906,129.99282836914062,144.48468017578125,132.9162139892578,131.0976104736328,113.4141845703125,116.221923828125,111.3021469116211,101.94342041015624,117.51773834228516,130.04689025878906,134.74659729003906,133.90126037597656,
117.14163970947266,129.82925415039062,108.51630401611328,114.29674530029295,123.85991668701172,96.7065658569336,104.8576431274414,122.6219253540039,141.2628173828125,130.8447265625,152.62086486816406,156.20179748535156,149.21273803710938,,,,,,,
119.69031524658205,104.22169494628906,109.7342529296875,139.48455810546875,135.33038330078125,159.85482788085938,140.83737182617188,143.42672729492188,136.58587646484375,169.8997344970703,161.11170959472656,114.22296142578124,131.33248901367188,126.01343536376952,125.85321807861328,128.40716552734375,,,,
131.07200622558594,146.92788696289062,154.36817932128906,137.0583953857422,147.54953002929688,162.60235595703125,162.83941650390625,173.6290740966797,127.76243591308594,117.31858825683594,151.5922393798828,161.4033966064453,159.9240264892578,121.45664978027344,135.537109375,125.5532455444336,,,,
160.03298950195312,163.25682067871094,165.26004028320312,173.46726989746094,147.50643920898438,151.12298583984375,142.65963745117188,71.75759887695312,67.05156707763672,95.91119384765624,80.74942779541016,93.23655700683594,126.06980895996094,131.6022186279297,125.7834701538086,107.46993255615234,,,,
