206.86680603027344,201.1596527099609,189.8599853515625,212.28741455078125,194.2387542724609,177.30943298339844,215.7771453857422,215.2608795166016,209.5156097412109,207.3529510498047
192.60269165039065,193.33990478515625,191.49485778808597,215.2584228515625,210.81512451171875,221.0631103515625,233.45054626464844,188.47450256347656,199.8134307861328,214.5352478027344
201.21766662597656,222.2660675048828,210.4947967529297,194.3944549560547,177.78321838378906,213.10104370117188,215.6049652099609,215.38331604003903,187.4959716796875,210.9474639892578
197.1566162109375,197.44818115234372,215.46514892578125,,,,,,,
234.38841247558597,223.47190856933597,218.32254028320312,211.0223693847656,217.2838592529297,228.01939392089844,219.3719940185547,204.54661560058597,242.7213134765625,242.4639587402344
238.72943115234372,229.35610961914065,237.8793487548828,219.8499755859375,223.7532501220703,218.37356567382807,226.53887939453125,219.2068328857422,210.70152282714844,243.4951171875
224.0189971923828,233.91868591308597,237.74224853515625,218.3165740966797,241.194580078125,188.9201202392578,190.00802612304688,204.0074462890625,169.19442749023438,195.4281768798828
174.634033203125,169.7588348388672,172.1370391845703,185.61810302734372,172.68751525878906,169.8150177001953,222.0586700439453,,,
191.8427734375,,,,,,,,,
160.4100341796875,169.69650268554688,199.35177612304688,210.71014404296875,175.03643798828125,173.29225158691406,145.050537109375,215.3578948974609,,
223.6782684326172,197.99856567382807,209.35498046875,197.8215789794922,180.156005859375,212.2545166015625,183.1343536376953,181.71463012695312,188.9171600341797,
220.7716064453125,236.91876220703125,184.25787353515625,214.2777404785156,210.71292114257807,198.12359619140625,201.24693298339844,205.4842529296875,193.83871459960935,
