3.591382503509521,3.812471866607666,3.877549171447754,3.742004871368408,3.51689076423645,3.493109703063965,3.539604902267456,3.4149951934814453,3.463130235671997,4.514287948608398,4.415882587432861,4.324529647827148,4.37620735168457,3.9708170890808105,3.8991544246673584,3.4967641830444336,3.5823042392730717,,,,
3.907302856445313,4.070420742034912,3.981456756591797,3.881410598754883,3.730848789215088,3.7314960956573486,3.792140483856201,3.784366369247437,3.688634395599365,3.6618385314941406,3.4974803924560547,3.625359058380127,4.061863422393799,4.0110039710998535,,,,,,,
3.9126439094543457,3.83270263671875,3.818094730377197,3.7709784507751465,3.7385196685791016,3.923849821090698,3.972407817840576,3.9536054134368896,3.739933729171753,3.7964658737182617,3.957702159881592,3.776707887649536,3.390748977661133,3.762444972991944,4.031030654907227,4.012775897979736,3.6404850482940674,3.7093193531036377,3.685065746307373,,
3.537933349609375,3.49810528755188,3.7510862350463863,3.6317238807678223,3.833863019943237,3.698204517364502,3.7485857009887695,3.9489378929138175,3.994016408920288,3.982136487960816,3.980849266052246,4.058600902557373,3.990476131439209,4.169924736022949,4.044806480407715,4.027597904205322,3.983353853225708,3.9328575134277344,3.933802366256714,,
4.02858829498291,4.0850677490234375,4.157736778259277,4.041578769683838,4.0750651359558105,4.280937671661377,4.161919593811035,4.100993633270264,4.223419189453125,4.224124908447266,4.284135818481445,4.355399131774902,4.432928562164307,4.435905933380127,4.431581974029541,4.442690372467041,4.391697883605957,4.275825023651123,4.407905101776123,4.30852746963501,4.302648544311523
4.311556816101074,4.35963773727417,4.365417003631592,3.934246301651001,4.330968379974365,4.256899833679199,4.357433319091797,4.385568141937256,4.15863037109375,4.158745765686035,4.2806901931762695,4.86011266708374,4.777957439422607,4.698378086090088,4.654440402984619,4.513119220733643,4.478062629699707,4.519901752471924,4.490506172180176,4.342377662658691,4.307638645172119
3.996168851852417,4.029932498931885,4.518714904785156,4.613285064697266,4.529682159423828,4.439608573913574,4.5896477699279785,4.758839130401611,4.62149715423584,4.422194004058838,4.735894203186035,4.888039588928223,4.821183204650879,4.664576053619385,4.475462913513184,5.236210823059082,5.1802077293396,4.949788570404053,5.126355171203613,5.177614688873291,
5.009524822235107,4.846933841705322,4.986475467681885,4.73082447052002,4.697473526000977,4.736728668212891,4.747774600982666,4.660351753234863,4.79120397567749,4.803694248199463,4.536128044128418,4.571768283843994,4.572138786315918,4.658237457275391,4.543727874755859,4.337372303009033,4.523768424987793,4.515928268432617,4.510911464691162,4.36430025100708,
4.945156574249268,4.935333251953125,5.040792942047119,4.95243501663208,4.913864135742188,5.050939083099365,5.099891662597656,5.080046653747559,5.040396213531494,4.910994529724121,4.542985439300537,4.538658142089844,5.028688907623291,5.0768656730651855,,,,,,,
4.63917350769043,4.513978481292725,4.559373378753662,4.621877670288086,4.693999767303467,4.948873519897461,4.963566780090332,5.002942085266113,4.7341132164001465,4.762673377990723,4.938405990600586,4.884965419769287,4.888577461242676,4.907806396484375,4.891125679016113,4.850861072540283,4.923287868499756,4.909919261932373,4.884779930114746,4.522057056427002,4.6114935874938965
4.878351211547852,4.846001148223877,4.715168476104736,4.684239864349365,4.675134181976318,4.698486804962158,4.603727340698242,4.605564117431641,4.506795883178711,4.533910274505615,4.4610090255737305,4.449295997619629,4.432381629943848,4.483999252319336,4.526851177215576,4.400207042694092,4.391391754150391,4.298660755157471,4.384050369262695,,
4.296402454376221,4.270895481109619,4.082196235656738,4.135933876037598,4.246254920959473,4.281674385070801,4.2570085525512695,4.024580955505371,4.1446075439453125,4.094182968139648,3.9308905601501465,3.878098249435425,4.242201805114746,4.280879020690918,4.135560989379883,4.1260833740234375,,,,,
