3.870391130447388,3.8191096782684326,3.901344776153565,3.707188606262207,3.689091920852661,3.631488084793091,3.643598318099976,3.8283538818359375,3.814299106597901,3.867331027984619,3.793482780456543,3.94601321220398,3.96274209022522,3.86865496635437,3.984595775604248,,
3.491286516189575,3.621978521347046,3.4477596282958984,3.874878883361816,3.88788104057312,3.7198355197906494,3.6126129627227774,3.663042068481445,3.523245096206665,3.6110682487487793,3.509099245071411,3.9846253395080566,3.8572261333465576,3.866152763366699,3.972255945205689,,
3.428556442260742,3.570319890975952,3.793323755264282,3.564983606338501,3.5638718605041504,3.517202615737915,3.381091594696045,3.4621472358703613,3.8441572189331055,3.736773014068604,3.7070517539978023,3.4893977642059326,3.5441248416900635,,,,
3.712455987930298,3.889030694961548,3.878492832183838,3.6909079551696777,3.922967195510864,3.9081218242645264,3.846023559570313,3.749069452285767,3.7002227306365967,3.874418258666992,3.8229923248291016,3.882337808609009,4.132427215576172,4.021208763122559,4.045243740081787,4.108546733856201,3.605810642242432
3.734505891799927,3.633626937866211,3.594565153121948,3.897010087966919,4.297438144683838,4.11435604095459,4.254316806793213,4.468713283538818,4.1213202476501465,4.059390068054199,3.979031562805176,4.006418228149414,,,,,
4.247211456298828,4.436126708984375,4.197920799255371,4.280336380004883,4.560490131378174,4.837317943572998,4.753231525421143,4.699700832366943,4.981663703918457,4.998884677886963,4.949495792388916,5.016306400299072,4.325882911682129,4.542288780212402,4.534256935119629,4.923577785491943,
4.771366119384766,4.933076858520508,4.8439154624938965,4.749914646148682,4.869052886962891,4.602132797241211,4.747660160064697,4.623566150665283,4.765005111694336,4.839248180389404,4.969436168670654,4.902529716491699,5.102435111999512,4.7431640625,4.7791829109191895,4.742440700531006,
5.034576416015625,4.945516586303711,5.064763069152832,5.132836818695068,4.729773998260498,4.735551357269287,4.711390495300293,4.932329177856445,5.000025749206543,5.079022407531738,5.213770389556885,5.193276405334473,5.120778560638428,5.247626781463623,5.150136470794678,5.161524772644043,
5.0449090003967285,5.078742027282715,4.895849227905273,4.9082865715026855,4.863358020782471,5.225036144256592,5.17489767074585,5.246744632720947,5.178733825683594,5.062544822692871,5.074563980102539,5.227582931518555,5.112929344177246,5.106456756591797,5.038890361785889,5.022345542907715,
5.025681495666504,5.03156328201294,4.717128753662109,4.684046745300293,4.74281120300293,4.686708927154541,4.584489345550537,4.631311416625977,4.696756362915039,4.735304832458496,4.736759185791016,4.703410625457764,4.634922504425049,4.589788436889648,4.623841285705566,,
4.410680770874023,4.419602870941162,4.343393802642822,4.537919044494629,4.500099182128906,4.530716896057129,4.513688564300537,4.3590521812438965,4.402252197265625,4.352613925933838,4.33982515335083,4.232112884521484,4.254284381866455,4.358861446380615,4.319166660308838,,
4.123855113983154,4.237288475036621,4.258379936218262,4.1916913986206055,4.099325180053711,4.005115985870361,4.060705184936523,3.911264181137085,3.6075069904327393,3.794262170791626,3.762612581253052,3.674314498901367,,,,,
