323.3749694824219,290.535400390625,260.3204650878906,272.04541015625,288.34197998046875,268.4311218261719,287.9656066894531,268.9666442871094,285.7295227050781,294.2982788085937,,,
287.8034362792969,272.0289611816406,297.9017028808594,285.2911071777344,280.3882751464844,289.64483642578125,255.3615264892578,277.5782775878906,,,,,
276.4175720214844,278.2528076171875,296.8555603027344,269.1628723144531,281.5505676269531,271.47369384765625,269.1874084472656,290.8339233398437,,,,,
279.0329895019531,293.00311279296875,307.7919616699219,291.994140625,275.34814453125,260.93414306640625,321.7916564941406,287.6353454589844,238.21044921875,281.237060546875,,,
262.884521484375,251.8363800048828,284.1916809082031,311.2678527832031,312.2400207519531,283.8982849121094,218.9578094482422,301.9367370605469,278.8037414550781,285.6539306640625,289.9497375488281,285.1834411621094,
308.2469787597656,305.10211181640625,300.420166015625,300.66949462890625,,,,,,,,,
266.753173828125,257.3656311035156,310.4111633300781,,,,,,,,,,
268.3108215332031,291.82696533203125,285.828857421875,245.7764434814453,251.4313507080078,286.6793518066406,262.0358581542969,283.73199462890625,275.5924987792969,268.67340087890625,290.0991516113281,287.9105834960937,
278.3302307128906,289.1519470214844,300.8900451660156,296.4441833496094,297.283203125,294.0379943847656,269.0941772460937,277.87799072265625,308.2607116699219,309.0759582519531,,,
283.9110412597656,300.1260986328125,285.1560974121094,306.1513061523437,282.357177734375,281.2831420898437,289.238037109375,288.3631286621094,308.5948791503906,,,,
292.9735717773437,292.4063415527344,307.0436096191406,281.4336853027344,255.27603149414065,261.1971435546875,260.6327209472656,275.388427734375,303.4156188964844,,,,
300.93170166015625,304.0487060546875,261.8558654785156,267.70196533203125,306.4747619628906,300.8231201171875,304.7598876953125,306.9398193359375,294.48126220703125,297.206298828125,275.3768005371094,267.6547546386719,264.95928955078125
