284.1911926269531,284.8937072753906,279.8419494628906,280.08642578125,302.0574035644531,287.197509765625,279.7766418457031,277.1829528808594,269.70489501953125,
271.33837890625,251.73025512695312,281.02178955078125,275.82281494140625,283.762939453125,281.7129211425781,276.1785583496094,278.3467102050781,307.6395263671875,
269.0332946777344,279.59588623046875,236.74449157714844,272.506103515625,315.60614013671875,283.9549255371094,267.26580810546875,273.57183837890625,,
286.91705322265625,268.8881225585937,274.9946594238281,288.33612060546875,,,,,,
271.72491455078125,281.7884216308594,309.7275390625,309.3592224121094,287.8311462402344,271.4935913085937,286.9706115722656,300.38824462890625,286.97027587890625,
302.5007019042969,297.3285827636719,274.5543518066406,293.79644775390625,275.4855651855469,252.07359313964844,,,,
308.4736022949219,289.24761962890625,267.7272033691406,292.3275146484375,283.26080322265625,273.8306884765625,263.0519714355469,287.34295654296875,313.4686279296875,
304.62506103515625,281.1690368652344,297.93682861328125,294.0482177734375,301.9997253417969,257.0375061035156,274.66192626953125,,,
279.7432861328125,276.70172119140625,286.71905517578125,256.6252136230469,269.553466796875,289.99566650390625,288.1417236328125,286.4974670410156,288.1973876953125,
300.9618530273437,310.9855651855469,284.1150207519531,307.7373962402344,277.4515075683594,269.1798400878906,306.4596862792969,295.195068359375,289.7950134277344,295.7928771972656
296.0292053222656,302.4704284667969,276.21270751953125,262.8319702148437,296.0631408691406,272.652099609375,275.3138427734375,262.17877197265625,,
301.89556884765625,304.1326904296875,278.9441223144531,275.43072509765625,275.8577575683594,284.9266662597656,,,,
