268.7365417480469,302.091796875,280.1246337890625,299.0145263671875,281.4727478027344,282.770751953125,301.27471923828125,271.1847229003906,315.5516967773437,306.0440979003906,287.8949279785156,302.2904052734375,,,,,
290.3653259277344,304.18560791015625,297.9508972167969,284.5736083984375,260.9798583984375,294.16876220703125,305.6014404296875,282.8813171386719,240.22401428222656,,,,,,,,
242.99075317382807,265.7926025390625,279.5818176269531,305.8802490234375,292.9956970214844,264.7286682128906,276.4242248535156,302.2337951660156,286.227294921875,309.84747314453125,284.84625244140625,268.3427734375,281.37078857421875,275.4075622558594,277.4167785644531,297.250244140625,293.6977233886719
274.3263244628906,241.7663726806641,264.3862609863281,301.4424743652344,279.6372375488281,293.7760925292969,286.461181640625,304.6168212890625,297.4532775878906,267.828857421875,272.31121826171875,314.9874572753906,,,,,
299.3160400390625,303.6100769042969,285.0766906738281,274.2584533691406,298.2011108398437,329.28985595703125,273.6772155761719,274.3210754394531,285.3916931152344,290.1212158203125,296.7266540527344,284.6145324707031,,,,,
275.55474853515625,266.4201965332031,259.66864013671875,284.4627380371094,283.9591979980469,316.0793151855469,265.7986145019531,293.4725952148437,290.5287475585937,281.5425720214844,287.7195739746094,305.3907775878906,287.36822509765625,283.9873962402344,294.2782592773437,297.71246337890625,
301.9011535644531,286.02691650390625,301.8699951171875,265.3517150878906,294.5157775878906,259.5910339355469,261.83941650390625,301.8668518066406,300.45855712890625,291.61883544921875,269.8998718261719,272.9652099609375,301.10723876953125,,,,
307.0124206542969,277.6586303710937,293.6662902832031,261.1883544921875,300.3082580566406,285.13995361328125,306.0362243652344,312.5894775390625,311.95880126953125,284.6847839355469,287.22369384765625,284.25360107421875,,,,,
279.1363830566406,317.0259704589844,291.4153137207031,283.4871520996094,278.1044616699219,312.93023681640625,293.75830078125,282.9487609863281,287.1581115722656,298.6685791015625,309.1687927246094,308.1742858886719,309.5820617675781,305.08770751953125,,,
297.3297119140625,297.87548828125,307.0389709472656,299.4538269042969,294.3797607421875,300.8016967773437,305.974609375,311.4337463378906,304.9400634765625,319.8629455566406,317.85205078125,,,,,,
303.2755126953125,295.3960876464844,278.1107482910156,292.4426574707031,305.6722412109375,291.40643310546875,296.5007629394531,309.603515625,321.8218688964844,318.3345642089844,282.4446105957031,,,,,,
290.2229919433594,306.2594909667969,241.7862701416016,300.5062255859375,283.8041381835937,331.7747497558594,293.1858825683594,292.64910888671875,297.0224304199219,285.3287658691406,316.1937561035156,292.0011291503906,289.4664001464844,287.1124572753906,285.0549011230469,306.4299011230469,
