291.9295349121094,303.5849609375,307.6294860839844,292.423583984375,270.4724426269531,290.367431640625,284.3095092773437,271.0513610839844,307.1058349609375,309.2226867675781,297.3608703613281,292.48858642578125,294.8655090332031,279.59796142578125
301.7585144042969,292.2561950683594,309.3628234863281,275.8377685546875,280.06024169921875,278.9786376953125,278.4848327636719,296.12548828125,295.3894958496094,304.36785888671875,291.39581298828125,,,
271.1497497558594,276.6445617675781,275.7008972167969,297.5225524902344,281.7049560546875,291.9607238769531,291.03326416015625,263.0892028808594,268.26983642578125,311.8662414550781,304.786865234375,,,
292.4938049316406,289.1365051269531,310.53778076171875,314.451904296875,287.3024597167969,320.9380187988281,302.81854248046875,282.2095947265625,287.5342102050781,303.2855834960937,305.5748596191406,,,
316.0845947265625,308.46240234375,313.1999206542969,343.8700256347656,277.3895263671875,303.8594970703125,332.25982666015625,284.7395935058594,282.7637634277344,290.7022705078125,297.83966064453125,304.5115966796875,,
315.5077514648437,331.6122436523437,310.8421936035156,288.5946960449219,293.9934997558594,307.5054626464844,318.67877197265625,293.25128173828125,300.82427978515625,285.1698303222656,293.87091064453125,289.0471496582031,,
275.4371032714844,292.5311584472656,314.7460021972656,295.6300964355469,289.4427490234375,274.1535339355469,274.305419921875,280.6536865234375,294.55712890625,307.55731201171875,,,,
276.4879150390625,283.003662109375,291.2782897949219,284.1384582519531,289.2868347167969,292.3476867675781,255.40237426757807,296.0716857910156,286.71856689453125,290.159912109375,281.0480651855469,321.4874267578125,297.048583984375,
287.4896850585937,291.4606018066406,306.9700012207031,291.1134338378906,282.5903625488281,304.8220520019531,313.1535339355469,322.49029541015625,306.7621154785156,306.2987060546875,299.76470947265625,296.0153503417969,305.2001647949219,302.089599609375
292.9311218261719,294.0420837402344,317.3851623535156,293.3890075683594,259.444580078125,266.9054870605469,313.1796264648437,,,,,,,
322.25390625,297.31170654296875,293.2705383300781,285.7420959472656,277.367431640625,307.05279541015625,318.4761962890625,289.75799560546875,294.44366455078125,282.0618591308594,290.8825988769531,293.2106628417969,299.25897216796875,
300.1376037597656,286.1108703613281,303.5710754394531,306.4418640136719,327.2737121582031,310.59259033203125,334.66217041015625,302.1515808105469,273.0760498046875,303.4750366210937,296.906982421875,286.3658447265625,302.8948059082031,
