317.1569519042969,280.3916015625,302.2396545410156,265.1213073730469,272.97955322265625,307.63800048828125,270.0595397949219,258.79986572265625,258.244384765625,,
260.5104064941406,250.9980010986328,266.8057861328125,291.2287292480469,268.4257507324219,254.76495361328125,246.17420959472656,,,,
298.896728515625,259.5626220703125,316.03680419921875,269.1484375,268.55670166015625,274.68182373046875,280.4903564453125,283.0335998535156,266.89990234375,268.2247619628906,
284.78240966796875,259.2082824707031,273.77587890625,292.96600341796875,292.5740051269531,287.33758544921875,264.8044738769531,277.8625183105469,279.6976623535156,274.31640625,261.5890808105469
252.66192626953125,261.9358825683594,275.4637756347656,252.4866943359375,259.7152404785156,280.6217956542969,281.8463134765625,294.9186706542969,291.9507751464844,,
279.33740234375,287.9496154785156,271.4647216796875,251.19635009765625,288.9931335449219,292.6980895996094,280.2242736816406,,,,
264.7603454589844,252.38818359375,263.4935607910156,292.6990966796875,257.248291015625,286.80499267578125,289.6266784667969,196.64501953125,262.5764465332031,286.841552734375,296.66973876953125
266.18310546875,259.963134765625,279.322021484375,279.0767822265625,282.8441467285156,301.759033203125,299.4298095703125,,,,
315.08477783203125,253.51351928710935,310.786376953125,299.9205322265625,296.36334228515625,311.8222045898437,266.4115905761719,,,,
296.1837158203125,324.2538452148437,275.3987121582031,242.3675537109375,272.1818542480469,291.8819885253906,308.84912109375,248.7731170654297,,,
262.13623046875,281.3092956542969,295.2147827148437,272.2054443359375,277.3002014160156,279.2323913574219,280.1502990722656,296.58642578125,281.8099060058594,283.42999267578125,291.87841796875
308.5688781738281,288.00518798828125,297.9599304199219,293.535400390625,276.29058837890625,283.3177185058594,258.3274841308594,269.2228698730469,272.80224609375,278.3140563964844,285.7580871582031
