212.5075225830078,193.95657348632807,160.13893127441406,233.8878173828125,180.55638122558597,174.74258422851562,211.1362762451172,160.57322692871094,179.95130920410156,165.65792846679688,,,,
230.1810760498047,140.08157348632812,208.40023803710935,253.51019287109372,203.23556518554688,229.35061645507807,232.01333618164065,254.6339263916016,,,,,,
261.3378295898437,197.5546722412109,191.17515563964844,192.40625,181.4240264892578,220.9030303955078,258.697265625,165.70692443847656,246.9977264404297,176.89463806152344,,,,
197.2332305908203,239.4334259033203,218.8469390869141,208.34803771972656,189.9966278076172,246.8586883544922,249.59945678710935,243.7164459228516,285.8353576660156,265.5600280761719,185.50103759765625,190.91357421875,188.61984252929688,
185.50469970703125,204.1743011474609,203.4639434814453,213.3906707763672,196.52700805664065,240.36810302734372,240.09136962890625,227.8764190673828,205.6626434326172,232.6244964599609,,,,
225.94650268554688,241.5132751464844,252.9301605224609,275.0245666503906,241.7042388916016,239.5093536376953,230.8752899169922,219.50804138183597,235.35592651367188,206.73944091796875,263.2998352050781,249.6907196044922,,
240.9904022216797,203.12033081054688,236.204345703125,225.6703186035156,228.5312957763672,212.0356903076172,246.22735595703125,241.5649261474609,262.5179138183594,222.4718475341797,,,,
233.3982696533203,244.9269256591797,239.0545654296875,229.08567810058597,221.94874572753903,194.7114715576172,211.1358184814453,223.22592163085935,248.74810791015625,205.958740234375,220.42601013183597,237.9626617431641,253.8625640869141,
233.1182861328125,242.2378845214844,211.34890747070312,207.6466064453125,249.82110595703125,216.36241149902344,229.97064208984372,220.45489501953125,218.3623809814453,223.24908447265625,218.96360778808597,251.5363311767578,245.0613250732422,220.2606658935547
229.6958465576172,223.42291259765625,247.3651580810547,248.42410278320312,233.0260009765625,220.5082244873047,230.34939575195312,235.85157775878903,246.2430725097656,225.48617553710935,245.53273010253903,243.0077972412109,223.5795135498047,
188.3476104736328,215.6967620849609,245.1184844970703,238.4821929931641,273.68292236328125,250.18865966796875,212.2050018310547,252.85220336914065,257.3583679199219,235.9571075439453,237.5816650390625,215.0977325439453,218.2707061767578,
239.8399200439453,183.1176300048828,265.7494201660156,279.55731201171875,247.8949737548828,253.72409057617188,269.511474609375,230.9371795654297,234.17222595214844,,,,,
