300.6986389160156,292.4193725585937,285.1780700683594,295.7265930175781,258.45367431640625,283.5998840332031,269.9423828125,263.0825500488281,257.7538757324219,267.3341979980469,282.2323608398437,269.12335205078125,292.62255859375,309.74072265625,308.13818359375,286.61456298828125,288.61968994140625,264.9008178710937,270.7759094238281,,,,,
283.08160400390625,289.56280517578125,306.6280212402344,287.405029296875,289.4513244628906,282.1860656738281,263.734619140625,284.5057678222656,311.5111389160156,286.8834533691406,256.0146789550781,260.5416564941406,319.06512451171875,317.6469116210937,298.9305725097656,308.6302795410156,298.3465270996094,286.91925048828125,266.1330871582031,258.0581970214844,277.9252014160156,268.9156799316406,248.06198120117188,301.0074157714844
293.2137451171875,290.5752868652344,294.5447998046875,317.7310791015625,278.2073059082031,305.0655517578125,286.3047790527344,271.31768798828125,281.2888488769531,286.755859375,263.8088073730469,282.2067565917969,286.1927795410156,270.5729064941406,258.0055847167969,281.6690368652344,328.7411499023437,306.8446655273437,250.52296447753903,288.4400939941406,295.39263916015625,,,
292.8440246582031,292.5762939453125,290.1765441894531,269.6449890136719,294.5338134765625,296.3618469238281,257.1849670410156,273.9364624023437,278.9809265136719,292.3835754394531,288.79229736328125,281.9501037597656,280.53009033203125,271.9393005371094,274.0445861816406,273.09033203125,273.9874572753906,267.2300720214844,,,,,,
274.392822265625,285.1825866699219,281.0716857910156,277.7100524902344,290.9012145996094,266.6380615234375,300.1062927246094,280.55731201171875,258.1775207519531,265.5159606933594,290.3687438964844,275.3226318359375,274.7186279296875,272.4375305175781,253.0237579345703,263.3376159667969,287.3067626953125,278.0837707519531,,,,,,
293.2393493652344,258.3817749023437,259.0361328125,282.8292236328125,282.0180358886719,301.4037475585937,282.9787292480469,278.2977905273437,282.1024169921875,280.38037109375,274.9028015136719,283.1825866699219,267.04803466796875,,,,,,,,,,,
301.24383544921875,299.23443603515625,285.07525634765625,279.239990234375,289.6222229003906,281.20928955078125,269.9798889160156,287.21807861328125,290.17449951171875,291.5085144042969,292.2641906738281,294.0642395019531,272.199462890625,247.43783569335935,252.9261779785156,289.9324035644531,296.6703186035156,274.9782409667969,296.50006103515625,292.7681884765625,,,,
280.184326171875,279.62322998046875,276.7016906738281,274.5498352050781,302.6553955078125,293.3734741210937,281.226806640625,256.7164306640625,280.98175048828125,288.2400207519531,263.13916015625,275.6132507324219,278.876953125,275.0307312011719,292.8021850585937,291.0545654296875,297.3252258300781,312.0687561035156,280.4703674316406,274.1911315917969,,,,
273.31610107421875,288.7735595703125,280.53387451171875,300.2189025878906,311.9258728027344,282.5967102050781,275.9378662109375,295.0504150390625,308.1746520996094,258.7033386230469,288.17791748046875,319.38458251953125,,,,,,,,,,,,
279.4052429199219,257.2243347167969,267.1672668457031,291.3336181640625,308.5083312988281,282.38592529296875,257.47027587890625,264.8090515136719,285.5018615722656,315.74859619140625,302.8758239746094,287.8654479980469,306.6925354003906,306.9281616210937,302.15057373046875,268.55548095703125,301.96514892578125,287.2784118652344,277.15966796875,276.53729248046875,,,,
279.5809020996094,282.141845703125,311.99853515625,294.78302001953125,272.82293701171875,311.8177490234375,277.36181640625,279.1042785644531,292.8509216308594,270.2106018066406,267.4510803222656,275.3294982910156,,,,,,,,,,,,
281.1535949707031,283.6519775390625,262.1445007324219,299.6025085449219,290.22052001953125,261.4394226074219,275.14080810546875,299.6657409667969,287.0051574707031,268.45025634765625,282.0446472167969,249.02133178710935,254.44895935058597,268.4611511230469,275.0657653808594,287.56304931640625,243.4940643310547,270.7638244628906,263.0057067871094,,,,,
