273.0907897949219,283.4496459960937,260.79156494140625,277.8179626464844,296.5223083496094,,,,,,,,,
286.66192626953125,287.4914855957031,272.7157287597656,270.5738525390625,268.426513671875,278.4883117675781,303.83221435546875,288.9339904785156,323.2259826660156,278.98956298828125,257.54705810546875,260.2269592285156,,
280.9532165527344,272.9206848144531,291.5114440917969,258.750732421875,287.8832397460937,248.08116149902344,250.85092163085935,229.44422912597656,,,,,,
270.3683166503906,301.089599609375,215.01409912109372,272.66473388671875,291.1199035644531,,,,,,,,,
274.5318908691406,292.21258544921875,284.57330322265625,261.3945617675781,323.3130798339844,253.21560668945312,274.1496887207031,269.0866394042969,270.552734375,245.14573669433597,278.6936340332031,285.4206237792969,301.3676147460937,311.5809326171875
283.7489318847656,280.46502685546875,269.8222351074219,285.5419006347656,290.1865539550781,254.59544372558597,,,,,,,,
276.4778137207031,270.4668884277344,268.63018798828125,261.6519775390625,294.8487243652344,278.0765686035156,,,,,,,,
294.7191772460937,265.2381591796875,235.1822662353516,284.2339782714844,279.10577392578125,295.3852844238281,291.6372375488281,264.08819580078125,276.1528015136719,267.3890686035156,261.8407897949219,,,
287.1278381347656,287.3275756835937,292.5894470214844,273.24755859375,278.11138916015625,259.9731140136719,298.75225830078125,267.0008850097656,300.9413452148437,305.55914306640625,,,,
265.2565002441406,282.26739501953125,319.57275390625,284.638916015625,257.8827819824219,285.9439697265625,266.0422668457031,277.9996643066406,284.0851745605469,298.1376342773437,280.0794372558594,297.004150390625,,
286.1331787109375,289.77099609375,283.47393798828125,280.2511901855469,309.8202514648437,314.72314453125,,,,,,,,
314.4041748046875,314.87225341796875,287.47857666015625,272.3507995605469,295.6464538574219,330.08367919921875,279.40338134765625,303.5593566894531,290.0459289550781,283.3648681640625,279.4722595214844,265.8558044433594,264.4420166015625,
