266.8874816894531,255.76449584960935,233.9794158935547,256.2098693847656,250.72134399414065,270.1099548339844,271.25799560546875,266.2749328613281,291.2184143066406,283.5591735839844,253.26934814453125,234.91796875,256.9767761230469,238.78326416015625,242.8708953857422,251.31919860839844,267.75396728515625
235.7445526123047,234.4320373535156,227.42825317382807,272.9239807128906,246.171875,239.79705810546875,258.24591064453125,236.82778930664065,225.7884826660156,236.66412353515625,212.121826171875,265.7911682128906,240.7273101806641,,,,
266.9493408203125,263.6955261230469,275.9686279296875,252.6530303955078,249.50384521484372,258.9276733398437,254.80702209472656,232.88040161132807,218.56455993652344,294.479248046875,235.6831817626953,225.0743560791016,214.6717071533203,,,,
245.7681427001953,244.10565185546875,229.15122985839844,242.2105407714844,241.4922790527344,250.99606323242188,235.2815704345703,250.13255310058597,270.4954833984375,242.26133728027344,257.5165405273437,211.88575744628903,233.6142578125,256.7528686523437,,,
233.84249877929688,249.44866943359372,231.4364471435547,216.855224609375,234.91172790527344,258.7599792480469,238.74082946777344,240.9093780517578,262.73553466796875,258.5194091796875,251.9514923095703,247.21145629882807,250.2733612060547,212.1638336181641,,,
262.15191650390625,248.66244506835935,249.50721740722656,272.5168762207031,210.1945037841797,226.13351440429688,210.9373016357422,243.0216217041016,234.18484497070312,235.31472778320312,225.3761444091797,250.38064575195312,199.30455017089844,216.4502716064453,,,
283.7581787109375,280.3765869140625,219.2086639404297,218.2907867431641,225.98585510253903,255.6742248535156,232.7794647216797,243.41488647460935,237.21481323242188,261.765380859375,246.5133056640625,235.58294677734372,217.2050628662109,253.05007934570312,,,
274.9247741699219,255.11642456054688,239.6612548828125,223.4696807861328,237.7753753662109,247.5030975341797,245.8231964111328,263.2655944824219,233.29428100585935,239.2691345214844,241.30435180664065,227.9367218017578,245.125244140625,238.1831817626953,262.6207580566406,254.16439819335935,
239.1364288330078,251.68418884277344,230.53927612304688,230.02813720703125,230.71115112304688,223.39483642578125,208.21240234375,265.8690185546875,271.56817626953125,239.973876953125,264.5744934082031,266.7356262207031,235.3491973876953,,,,
237.8997344970703,280.16070556640625,209.03106689453125,224.8386993408203,245.1600646972656,234.8695068359375,226.89779663085935,247.5147705078125,270.53680419921875,263.271728515625,238.33534240722656,263.88232421875,236.85531616210935,250.9183349609375,238.57785034179688,,
250.2715759277344,231.87750244140625,248.30398559570312,249.48727416992188,232.6306304931641,254.80474853515625,234.45558166503903,228.88946533203125,219.13807678222656,231.5452117919922,221.2102813720703,,,,,,
250.7763671875,248.1829376220703,278.68096923828125,257.25225830078125,255.14691162109372,250.1003570556641,254.52212524414065,249.63204956054688,262.2739562988281,245.3585662841797,268.1408386230469,255.72496032714844,281.3877868652344,291.0364685058594,268.9037780761719,237.35177612304688,
