260.9211120605469,250.66783142089844,273.82940673828125,292.1326599121094,282.71099853515625,295.2867431640625,288.7477722167969,268.1806335449219,242.97503662109372,255.55709838867188,268.55889892578125,271.62353515625,279.0159912109375,284.1779479980469
310.7955322265625,254.1781005859375,261.1770935058594,243.8740692138672,282.9102783203125,294.72515869140625,261.4148254394531,,,,,,,
269.8947448730469,271.1706848144531,247.1123504638672,242.6837615966797,254.49221801757807,261.1239318847656,249.41781616210935,266.2568664550781,264.514892578125,260.08984375,,,,
235.76296997070312,254.5463104248047,257.51123046875,264.8047180175781,285.213623046875,257.3459167480469,286.18682861328125,298.884765625,305.13494873046875,254.30352783203125,,,,
274.2226257324219,263.29852294921875,325.3457946777344,255.91000366210935,248.1635284423828,249.1457061767578,264.30029296875,260.6158752441406,258.7748413085937,284.7960205078125,267.5927429199219,231.01319885253903,258.316162109375,
300.4084777832031,292.0990295410156,242.89468383789065,252.6087951660156,246.0880126953125,276.0105895996094,298.6478576660156,271.1640930175781,249.07948303222656,261.10467529296875,231.7102813720703,240.86659240722656,,
251.58615112304688,232.8379669189453,229.10202026367188,244.2989196777344,265.65350341796875,278.9897155761719,274.493408203125,281.4955749511719,,,,,,
216.8797149658203,224.80674743652344,249.1839904785156,250.67449951171875,233.48117065429688,267.5364685058594,213.1173095703125,,,,,,,
267.8832397460937,248.1618194580078,261.7143249511719,217.20553588867188,265.0181579589844,228.6695251464844,248.4829864501953,255.46017456054688,251.90774536132807,,,,,
222.1725311279297,269.8563232421875,272.0410461425781,226.1578063964844,268.98785400390625,,,,,,,,,
258.17633056640625,245.78366088867188,275.2545166015625,231.4400329589844,260.12384033203125,260.9605712890625,280.38592529296875,,,,,,,
247.0648956298828,276.1589660644531,263.9322814941406,266.4804382324219,246.79147338867188,261.97906494140625,243.39382934570312,267.7167053222656,272.36553955078125,276.4167175292969,268.0413818359375,265.03192138671875,244.4460601806641,291.6285400390625
