249.1918792724609,222.49636840820312,262.0590515136719,193.9696502685547,235.9820098876953,192.10520935058597,183.963134765625,227.47743225097656,223.869140625,244.29298400878903,241.6915435791016,231.1258544921875,253.0067596435547,233.62185668945312,217.1723175048828,209.3940277099609,,,
246.34814453125,244.723388671875,247.76048278808597,263.1028747558594,162.81581115722656,184.65512084960935,193.9486541748047,224.172607421875,213.962158203125,219.4096527099609,230.4973907470703,200.1479339599609,243.1920623779297,,,,,,
254.3907623291016,257.4264221191406,244.55198669433597,241.01303100585935,231.6981506347656,187.32131958007807,263.368408203125,192.63951110839844,179.31138610839844,254.83160400390625,245.2359313964844,229.9977264404297,218.6631317138672,,,,,,
216.59567260742188,239.51119995117188,242.9267120361328,231.7999267578125,257.70562744140625,250.5188140869141,220.4605712890625,234.76925659179688,191.71051025390625,216.4781494140625,233.2398681640625,225.17620849609372,,,,,,,
219.9436187744141,209.97320556640625,207.94613647460935,218.2059326171875,235.9856719970703,239.97401428222656,227.01112365722656,251.5536193847656,241.8801422119141,238.06710815429688,248.5276336669922,213.1078948974609,207.6526336669922,202.6948089599609,215.8833770751953,226.28485107421875,,,
225.51649475097656,234.41616821289065,241.4196014404297,239.93055725097656,191.73280334472656,175.76010131835938,203.3907012939453,218.50436401367188,231.31732177734372,196.72344970703125,219.8408966064453,210.6195526123047,220.1241607666016,209.63018798828125,193.11558532714844,225.0015563964844,208.63189697265625,,
221.609619140625,215.63412475585935,237.5706024169922,241.90695190429688,237.7899475097656,238.93446350097656,240.16392517089844,249.3343963623047,245.6810302734375,241.2085418701172,248.49424743652344,226.0740203857422,227.2118377685547,225.19287109375,216.82861328125,249.5025329589844,249.92337036132807,242.08319091796875,237.3768768310547
252.64068603515625,233.2798309326172,256.8260803222656,234.37228393554688,236.2223052978516,212.8818359375,226.17303466796875,209.63833618164065,233.87603759765625,241.7563323974609,231.283935546875,264.88446044921875,239.55345153808597,232.35467529296875,255.1446990966797,248.16616821289065,,,
236.7620391845703,257.42681884765625,244.72802734375,260.766357421875,235.03961181640625,229.81956481933597,244.13916015625,247.04547119140625,220.87933349609372,227.49473571777344,234.9266662597656,232.0380096435547,197.65284729003903,265.65167236328125,251.3636779785156,212.9078063964844,,,
264.039794921875,275.9265441894531,251.51573181152344,226.69512939453125,235.4882354736328,246.68429565429688,238.96536254882807,243.1273193359375,282.5163879394531,223.0933837890625,214.34884643554688,262.4600830078125,256.2575988769531,259.07843017578125,279.4727478027344,,,,
247.61041259765625,232.2350006103516,258.5086669921875,251.9192352294922,267.4056091308594,266.9463195800781,251.69895935058597,208.2241058349609,287.2123107910156,246.92352294921875,246.7395782470703,220.86778259277344,235.3773498535156,239.3823089599609,229.536376953125,,,,
237.6932678222656,245.69834899902344,225.91549682617188,249.1613922119141,243.04986572265625,251.1700134277344,264.8002014160156,266.3074645996094,257.4554138183594,227.74380493164065,228.91598510742188,229.7412109375,226.3634796142578,242.1305694580078,,,,,
