167.31800842285156,161.63442993164062,167.01416015625,179.91879272460938,199.9522399902344,209.7261657714844,206.9421844482422,197.03761291503903,193.13546752929688,187.70724487304688,206.84762573242188,,
237.1448211669922,203.4998016357422,179.76927185058594,218.13758850097656,180.68040466308597,228.10763549804688,225.6231384277344,192.3051300048828,186.46609497070312,206.9955291748047,201.0876007080078,183.15061950683597,
220.09396362304688,211.5269775390625,196.4569091796875,194.02821350097656,181.3544158935547,176.07260131835938,169.07872009277344,214.9139709472656,208.1983795166016,219.93663024902344,211.8326568603516,209.32801818847656,209.9623870849609
198.06857299804688,201.87179565429688,238.73727416992188,214.05255126953125,244.65716552734372,156.9948272705078,164.61184692382812,269.32586669921875,,,,,
230.5170440673828,288.5739440917969,252.7520446777344,206.5592803955078,222.95523071289065,206.6195831298828,224.4302520751953,250.8319549560547,238.0879364013672,202.6530303955078,188.22116088867188,154.6279754638672,198.7156219482422
217.07061767578125,210.07054138183597,224.289794921875,199.4027557373047,215.4618988037109,216.18409729003903,227.74359130859372,192.67930603027344,,,,,
232.3244171142578,248.6287078857422,242.55078125,233.9528350830078,205.6806640625,233.8722381591797,230.4014587402344,204.1913604736328,,,,,
230.41200256347656,220.14935302734372,220.75970458984372,225.5570831298828,210.8651428222656,219.8674468994141,263.8546447753906,230.19088745117188,214.2568817138672,209.1170959472656,188.9259033203125,216.915283203125,190.96112060546875
210.32423400878903,232.3643341064453,218.0341339111328,174.94630432128906,236.5203857421875,223.6647491455078,263.6972961425781,195.5792999267578,168.78585815429688,175.92039489746094,211.76910400390625,,
235.79269409179688,224.9399871826172,263.571533203125,206.89584350585935,215.0784912109375,195.23486328125,209.6130828857422,201.2834014892578,208.14300537109372,229.9168243408203,206.18255615234372,237.59446716308597,204.8666229248047
203.88238525390625,210.9071044921875,187.53024291992188,216.3788909912109,213.9309234619141,201.4384765625,222.0977325439453,122.0524673461914,209.41087341308597,,,,
165.90077209472656,223.1064910888672,215.98532104492188,118.2944793701172,164.57701110839844,189.63470458984372,192.1822204589844,185.03672790527344,203.2032012939453,226.2192230224609,197.4159698486328,199.59249877929688,188.2048797607422
