269.6011657714844,281.72711181640625,314.6727600097656,295.74713134765625,301.8173828125,288.1229858398437,285.716064453125,272.80987548828125,282.1791687011719,273.3675231933594,295.3257751464844
271.73358154296875,283.8382568359375,283.7184143066406,280.25640869140625,313.36328125,294.6230163574219,,,,,
299.2260437011719,290.4119567871094,294.525390625,295.49224853515625,284.0160522460937,285.03643798828125,296.8393249511719,,,,
274.0897827148437,273.3319702148437,259.65496826171875,316.2992553710937,295.1737670898437,281.2754211425781,284.47637939453125,272.8449401855469,280.5836181640625,,
313.0926208496094,282.3526306152344,282.2104797363281,294.9698486328125,289.240234375,284.1275634765625,264.0174560546875,289.9531555175781,286.5283508300781,288.9408569335937,273.6809997558594
298.2496337890625,288.52203369140625,307.73876953125,257.1952819824219,289.0829772949219,,,,,,
291.088623046875,291.456298828125,284.85498046875,298.5855407714844,289.6174621582031,280.6391906738281,283.4147644042969,,,,
279.9006652832031,257.5125427246094,306.4704895019531,283.27166748046875,300.43505859375,282.9271850585937,279.3033447265625,258.78955078125,,,
300.91259765625,276.58331298828125,299.9154357910156,293.2816162109375,274.48162841796875,290.59649658203125,269.8507995605469,,,,
272.5345458984375,256.0769348144531,294.1341247558594,286.3009033203125,287.0355224609375,299.44061279296875,277.4107971191406,276.3760070800781,259.3747253417969,,
293.2042236328125,313.4136657714844,265.59844970703125,293.2201843261719,288.9573669433594,291.0980834960937,292.28204345703125,307.0560913085937,297.4022216796875,271.8891906738281,
295.6322021484375,271.8108215332031,267.7179260253906,264.4898986816406,266.6129455566406,284.12774658203125,291.8101806640625,,,,
