5.338106155395508,5.277293205261231,5.947732448577881,5.735681533813477,5.827968597412109,5.791863441467285,5.813289165496826,5.485389232635498,5.671656608581543,5.470636367797852,5.605928897857666,5.688046455383301,5.76451301574707,,,
6.107859134674072,6.412684917449951,6.202755451202393,5.752353191375732,5.709839820861816,5.807735443115234,5.560921669006348,5.598492622375488,5.705025672912598,5.855596542358398,5.720231533050537,5.560522556304932,5.278834342956543,5.324997901916504,,
5.630766868591309,5.530895709991455,6.325875759124756,6.402944564819336,6.069645404815674,6.025261402130127,5.9385600090026855,6.053798675537109,5.926351547241211,5.757900714874268,5.606757640838623,5.623408794403076,6.093931198120117,6.148259162902832,6.088461875915527,6.168047904968262
5.804981708526611,5.777165412902832,5.811661720275879,5.994058609008789,5.863949298858643,5.829358100891113,5.942758083343506,5.997210502624512,6.0630621910095215,5.971676349639893,6.388771057128906,6.136186122894287,6.252563953399658,6.303646087646484,,
6.764253616333008,6.850967884063721,6.351426601409912,6.232712745666504,6.2059006690979,6.757752895355225,5.857283592224121,5.870260238647461,6.75238847732544,6.765097618103027,6.830596923828125,7.15299129486084,6.769943714141846,7.013247966766357,,
6.522248268127441,6.539754390716553,6.542014122009277,6.747948169708252,6.389857292175293,6.347251892089844,6.632803916931152,6.444546222686768,6.4473371505737305,6.5200066566467285,6.86982536315918,6.926489353179932,6.599743843078613,6.723949432373047,6.525481700897217,6.634973526000977
6.595738410949707,6.734934329986572,7.049377918243408,6.888022422790527,6.481842041015625,6.711874008178711,6.808880805969238,6.739564895629883,6.484872341156006,6.503383159637451,6.59464693069458,6.736673831939697,6.518649578094482,,,
6.675413131713867,6.648565292358398,6.5838623046875,6.547091007232666,6.572776317596436,6.602174758911133,6.609726428985596,6.789884567260742,6.910312652587891,6.79271125793457,6.8341898918151855,6.748645305633545,6.697974681854248,6.992110252380371,,
6.520465850830078,6.490423202514648,6.614386558532715,6.61991024017334,6.626387596130371,6.618849754333496,6.376620292663574,6.265580654144287,6.141025066375732,6.147477149963379,6.583837032318115,6.715725421905518,6.461619377136231,,,
6.548081874847412,6.633598327636719,6.49937629699707,6.558661937713623,6.452060222625732,6.507191181182861,6.387577533721924,6.643369674682617,6.514124393463135,6.669484615325928,6.419127941131592,6.223138809204102,6.2605462074279785,6.639095306396484,6.719188690185547,6.65581750869751
6.655997753143311,6.428177833557129,6.283376693725586,6.864983558654785,6.851584911346436,6.349286079406738,6.326121807098389,6.115594387054443,6.112326622009277,5.874263763427734,5.7557373046875,5.863141059875488,6.059586048126221,5.668652057647705,5.709468364715576,
5.951894283294678,5.832208633422852,5.902731418609619,6.242767333984375,6.001247406005859,5.832602024078369,5.392703533172607,5.78444242477417,6.050861835479736,6.272984504699707,6.259644508361816,6.226870536804199,5.634189128875732,5.823728561401367,,
