5.74149227142334,5.2257819175720215,4.773582935333252,4.830305099487305,4.567119121551514,3.852661848068237,5.109282493591309,4.892614364624023,3.7677948474884033,4.247487545013428,3.544021844863892,,,
5.1374053955078125,5.451200008392334,5.259159564971924,5.59147834777832,5.601199626922607,5.618862628936768,5.647954940795898,5.659287929534912,5.622763633728027,5.117346286773682,5.167454242706299,5.250668525695801,,
5.507143974304199,5.00409746170044,4.964818000793457,5.009252548217773,5.0458149909973145,5.250540256500244,5.107811450958252,5.075732707977295,4.934349536895752,4.948250770568848,4.944647312164307,5.041185855865479,,
5.510763168334961,5.687406539916992,5.970630645751953,6.239022254943848,6.032434940338135,5.902320861816406,6.025597095489502,5.325281143188477,5.221720218658447,5.441951274871826,5.858715534210205,5.547357559204102,6.071846961975098,6.202697277069092
5.932685852050781,5.628206729888916,5.389306545257568,5.379356384277344,5.288524627685547,5.161543846130371,4.9808783531188965,5.253749847412109,5.2363104820251465,4.898719787597656,5.095124244689941,5.350086688995361,,
5.461648464202881,5.900208473205566,6.188451290130615,6.159670352935791,6.112318515777588,6.131807804107666,5.57105016708374,5.592426776885986,,,,,,
5.867092132568359,5.885910034179688,5.935180187225342,5.548314094543457,5.665258884429932,5.524801731109619,6.004057884216309,6.047696590423584,5.433828353881836,5.917670726776123,5.376723766326904,,,
5.926767826080322,6.066086769104004,5.907535552978516,5.548181056976318,5.728003978729248,5.495874404907227,6.011112213134766,6.167651653289795,5.868740081787109,5.803191184997559,5.600862503051758,5.5628838539123535,,
5.608834266662598,5.692095279693604,6.2461771965026855,5.409891605377197,4.597496032714844,4.273836135864258,4.842155933380127,4.893457412719727,4.820349216461182,5.218609809875488,,,,
5.075756549835205,4.71210241317749,5.487567901611328,5.7227935791015625,4.155137062072754,4.717203140258789,5.04392671585083,4.928830623626709,4.964264869689941,4.568850517272949,4.960122108459473,5.063465118408203,4.993824005126953,
4.968787670135498,4.782722473144531,4.803422927856445,4.861897945404053,5.265690326690674,4.905731678009033,5.4042840003967285,5.123162746429443,5.695793151855469,5.669471263885498,5.398046970367432,,,
5.041623115539551,4.679176330566406,4.76779842376709,5.471109390258789,5.446794509887695,5.264293193817139,4.795693397521973,4.996340751647949,5.333621501922607,5.709137916564941,5.413819313049316,,,
