5.978644847869873,5.94664478302002,5.957058906555176,6.037120342254639,6.031565189361572,5.969718933105469,5.964866638183594,5.96320104598999,6.013692378997803,6.217421054840088,6.190586566925049,6.038375854492188,6.258624076843262,6.432535171508789,6.472326755523682,6.307108402252197,6.254542350769043,6.145142555236816,5.596292972564697,5.749789714813232,5.908457279205322,,
5.866024494171143,5.865952014923096,5.882575988769531,6.005595684051514,6.011597633361816,5.987242221832275,5.983964443206787,6.168514728546143,6.267644882202148,6.354876518249512,6.27831506729126,6.302984714508057,6.368950366973877,6.461459159851074,6.4208574295043945,6.396371364593506,6.323758125305176,5.903034687042236,5.754685878753662,5.707993507385254,,,
5.469737529754639,5.462822437286377,5.662042140960693,5.559066295623779,5.4971795082092285,5.573204517364502,5.489574909210205,5.542759895324707,5.567075252532959,5.562924861907959,5.495702743530273,6.0579118728637695,6.0999274253845215,6.102024555206299,,,,,,,,,
5.923922061920166,5.983656406402588,6.048553943634033,5.934577465057373,5.912104606628418,5.281107425689697,5.627265453338623,5.913382053375244,6.072100639343262,5.937500476837158,5.764018535614014,5.85402250289917,5.838960647583008,5.928112506866455,5.968172550201416,5.533729553222656,5.532891750335693,5.97471809387207,5.883848667144775,5.8739118576049805,5.971993923187256,6.042934417724609,5.905890941619873
5.3370795249938965,5.351736545562744,5.44044303894043,5.559228420257568,5.608014583587647,6.290709972381592,6.369357585906982,6.302423000335693,6.070846557617188,5.957109928131104,5.893978595733643,5.736147880554199,5.632071018218994,5.585575103759766,6.38573694229126,6.058941841125488,5.66220760345459,5.868335723876953,6.003445148468018,6.0717949867248535,5.594590187072754,5.188262462615967,
6.030317306518555,6.2540459632873535,6.413882732391357,5.870389461517334,5.686371326446533,4.998585224151611,5.139649868011475,5.53889799118042,5.005454063415527,4.99214506149292,4.961909294128418,6.513561248779297,6.523829936981201,6.416961193084717,5.8086442947387695,5.786252498626709,5.551325798034668,5.522995471954346,5.652759075164795,5.515286922454834,5.466499328613281,5.377960681915283,
5.309274673461914,5.322842597961426,5.388355255126953,5.660237312316895,5.878884792327881,5.828025341033936,5.482751846313477,5.537281036376953,5.5692524909973145,5.549557209014893,5.779380798339844,6.041934967041016,5.649501323699951,5.743442058563232,5.850029468536377,6.381373405456543,6.381005764007568,6.093487739562988,5.88506555557251,5.613780498504639,5.355483055114746,5.738463878631592,6.0514235496521
5.599913597106934,5.307425498962402,5.098039627075195,5.461362838745117,5.748455047607422,5.580431938171387,5.696639060974121,5.784673690795898,5.767989158630371,5.512085914611816,5.484569072723389,5.980445384979248,6.078115940093994,6.163136005401611,5.947803497314453,6.155208110809326,6.339682102203369,,,,,,
5.5322136878967285,5.438190937042236,5.470918655395508,5.463128089904785,5.579379558563232,5.656163692474365,6.122910499572754,6.0240349769592285,5.931901931762695,5.778436183929443,5.789496898651123,6.21063756942749,6.224039077758789,6.304898262023926,6.0050482749938965,5.995463371276856,6.108354091644287,5.989964485168457,5.905510425567627,5.894454479217529,6.0316267013549805,5.9793853759765625,
5.911046981811523,6.046096324920654,6.225146293640137,6.255441188812256,6.080718040466309,5.983340740203857,6.002493381500244,6.126834869384766,6.220288276672363,6.237226963043213,6.464353084564209,5.758293628692627,5.800227642059326,5.847850799560547,5.692475318908691,5.664590358734131,5.703812122344971,6.12216854095459,6.079128742218018,6.073124408721924,5.751163482666016,5.810414791107178,
6.088921070098877,6.052574634552002,6.040893077850342,6.0211687088012695,6.071940898895264,6.087127685546875,6.05549955368042,5.935188293457031,5.94848108291626,5.956432819366455,5.909822463989258,6.280560493469238,6.233391761779785,6.233352184295654,6.261489391326904,6.2070159912109375,6.215346336364746,5.7420830726623535,5.706141948699951,5.65898323059082,5.702953338623047,5.77227783203125,
5.754361629486084,5.877589702606201,5.845402717590332,5.953241348266602,5.914126396179199,6.276350498199463,6.230025291442871,6.298640251159668,6.416049957275391,6.482137203216553,6.302911758422852,6.255316257476807,6.124860286712647,6.252267360687256,6.387922763824463,6.312829971313477,6.444345474243164,5.24093770980835,5.26548957824707,5.435790061950684,,,
