20051.0 1.1681445837020874
20056.0 1.468977689743042
20058.0 1.3601943850517273
200517.0 1.6890840530395508
200522.0 1.7210602760314941
200524.0 1.6370169520378113
200529.0 2.07712984085083
2005182.0 1.3181179761886597
2005184.0 1.2623473405838013
2005189.0 1.3934545516967773
2005193.0 1.3622934222221375
2005198.0 1.2673763036727905
2005200.0 1.2785516381263733
2005205.0 1.493196189403534
2005209.0 1.2278881072998047
20064.0 2.0277750492095947
20069.0 1.3268017172813416
200611.0 1.0023790895938873
200616.0 1.0180251598358154
200620.0 0.8248810470104218
200625.0 1.1931382417678833
200627.0 2.0585333108901978
2006185.0 1.2670066952705383
2006187.0 1.2674919962882996
2006192.0 1.2614377737045288
2006196.0 1.3022857308387756
2006201.0 1.309942364692688
2006203.0 1.204785168170929
2006208.0 1.2670789957046509
2006212.0 1.2317610383033752
20073.0 2.013554632663727
20077.0 1.7525064945220947
200712.0 1.5832648277282715
200714.0 1.6038075685501099
200719.0 1.0737144351005554
200723.0 2.1512867212295532
200728.0 1.4436412453651428
200730.0 1.8390300273895264
2007183.0 1.4357786774635315
2007188.0 1.292661726474762
2007190.0 1.418443500995636
2007195.0 1.3586468696594238
2007199.0 1.190063238143921
2007204.0 1.362827718257904
2007206.0 1.339378833770752
2007211.0 1.3968343138694763
20081.0 1.3978208303451538
20086.0 0.9467056691646576
200810.0 1.6842321157455444
200815.0 2.3718855381011963
200817.0 0.8818753063678741
200822.0 1.7502660155296326
200826.0 1.7974509000778198
200829.0 1.0957074165344238
200831.0 1.407956838607788
2008184.0 1.3253463506698608
2008189.0 1.2828475832939148
2008193.0 1.2204546332359314
2008198.0 1.1189243793487549
2008200.0 1.3616300821304321
2008205.0 1.4386605620384216
2008209.0 1.271182656288147
20093.0 1.4964020252227783
20098.0 1.5865212678909302
200910.0 1.9415299892425537
200915.0 1.9452808499336243
200919.0 1.6920515894889832
200924.0 2.520804286003113
200926.0 2.7432276010513306
200931.0 1.478757917881012
200935.0 2.721423625946045
200940.0 2.652687668800354
200942.0 2.4655840396881104
200947.0 2.6876102685928345
200951.0 2.170443892478943
200956.0 1.769901156425476
200958.0 1.7366158366203308
200963.0 1.506900131702423
200967.0 1.0646486282348633
200974.0 2.2110514640808105
200979.0 2.1423829793930054
200983.0 2.337146520614624
200995.0 1.7232239246368408
200999.0 2.0977704524993896
2009104.0 2.2815104722976685
2009106.0 2.1460229754447937
2009111.0 1.7048048377037048
2009115.0 1.6100831627845764
2009120.0 1.6384427547454834
2009127.0 1.5431019067764282
2009131.0 0.9820693135261536
2009136.0 1.519070327281952
2009138.0 1.5350565314292908
2009143.0 1.3158261179924011
2009147.0 1.305169701576233
2009152.0 1.3600128293037415
2009154.0 1.5466734170913696
2009159.0 1.3323323726654053
2009163.0 1.4124658107757568
2009168.0 1.1166058778762817
2009170.0 1.1603346467018127
2009179.0 1.2475262880325317
2009184.0 1.2073650360107422
2009186.0 1.2336038947105408
2009191.0 1.4630306959152222
2009195.0 1.4078515768051147
2009200.0 1.3936285376548767
2009202.0 1.4423115849494934
2009207.0 1.4569292068481445
2009211.0 1.190157175064087
2009216.0 1.253067672252655
