267.17449951171875,230.73580932617188,249.9151306152344,256.30841064453125,242.00152587890625,249.40728759765625,240.6041259765625,265.34442138671875,233.6357879638672,,
241.6752014160156,262.9717102050781,242.8224029541016,248.74966430664065,232.20252990722656,207.151123046875,204.95590209960935,,,,
204.48507690429688,203.5343170166016,198.16270446777344,237.27345275878903,206.2498779296875,224.79949951171875,250.61436462402344,231.3267364501953,243.6911163330078,211.3993377685547,
209.9406890869141,228.48768615722656,231.8218688964844,233.1533050537109,235.18682861328125,222.6555633544922,217.29833984375,224.4747009277344,258.4469299316406,259.1813049316406,250.8502960205078
245.4134521484375,245.7942047119141,241.47119140625,211.86685180664065,223.65013122558597,221.8212127685547,234.5891571044922,215.7325134277344,232.22802734375,,
218.43296813964844,227.3563995361328,238.28591918945312,224.8980865478516,246.69862365722656,237.6333465576172,206.3871612548828,,,,
241.9434967041016,230.4223175048828,219.3212738037109,235.42901611328125,245.1320953369141,230.55267333984372,229.1195373535156,213.50064086914065,232.165771484375,239.97589111328125,243.7608642578125
249.58921813964844,242.36907958984372,245.99154663085935,233.2315673828125,238.3936767578125,244.98016357421875,234.60122680664065,,,,
239.61624145507807,222.65884399414065,238.4814453125,257.765869140625,229.49237060546875,230.73020935058597,235.77854919433597,,,,
229.31690979003903,238.7357635498047,234.73272705078125,238.5222625732422,231.21630859375,245.14659118652344,250.2849578857422,266.1889953613281,,,
257.7311096191406,250.1357421875,267.7406921386719,263.1786499023437,259.7483825683594,259.2104187011719,246.2620391845703,258.9146728515625,258.08758544921875,248.26866149902344,232.9866485595703
265.7997741699219,252.9860382080078,235.0020294189453,242.9169158935547,245.7237243652344,247.0213165283203,252.84027099609372,245.89854431152344,258.74029541015625,238.9886016845703,255.4183654785156
