256.8243713378906,236.3871917724609,232.7606964111328,234.1862945556641,226.30291748046875,254.1837615966797,230.5679473876953,231.2431488037109,227.75804138183597,235.52735900878903,230.8049468994141,,,,
225.87567138671875,238.23899841308597,234.15255737304688,221.88397216796875,213.3203125,217.70065307617188,219.0790557861328,223.4429473876953,,,,,,,
220.3072204589844,215.46609497070312,212.9265594482422,209.60467529296875,226.73178100585935,211.24143981933597,202.4374542236328,215.7062530517578,220.58282470703125,212.8515625,200.33804321289065,,,,
216.7449493408203,211.30587768554688,214.7579345703125,234.08236694335935,225.68492126464844,215.6974334716797,225.83448791503903,223.60452270507807,215.55789184570312,219.7662811279297,221.7430877685547,216.26736450195312,,,
241.04074096679688,228.83966064453125,210.0388641357422,209.5771026611328,238.1490631103516,234.43295288085935,229.070068359375,,,,,,,,
223.3400115966797,224.66424560546875,213.2853546142578,206.03640747070312,226.9681701660156,239.4893341064453,228.87319946289065,234.2635803222656,216.4481658935547,215.88067626953125,225.5956115722656,214.9459381103516,232.6658172607422,,
207.6351776123047,210.8212432861328,205.48081970214844,206.3634033203125,215.1717529296875,222.20152282714844,225.47430419921875,209.13352966308597,217.84716796875,222.363525390625,,,,,
231.93325805664065,240.79031372070312,230.5308837890625,214.41693115234372,221.8931121826172,213.6837158203125,233.93544006347656,239.95962524414065,220.9501800537109,216.9125518798828,228.9812164306641,226.92892456054688,232.5901641845703,237.38577270507807,
237.2862091064453,227.2107696533203,238.69503784179688,236.5131378173828,228.6903839111328,226.33477783203125,241.19239807128903,226.4618225097656,228.1425018310547,232.2923583984375,238.02737426757807,235.63455200195312,222.52149963378903,230.54904174804688,223.5417633056641
214.7553558349609,212.7139587402344,201.2371063232422,172.48516845703125,213.3292999267578,246.14166259765625,235.15631103515625,221.90011596679688,235.0886993408203,253.20733642578125,224.7256622314453,,,,
233.53121948242188,239.9397430419922,220.2610626220703,242.8712310791016,234.3784637451172,211.20350646972656,228.6724548339844,233.11236572265625,,,,,,,
219.61227416992188,208.1552734375,222.71615600585935,232.0135955810547,233.1053466796875,220.4739990234375,228.05633544921875,220.91976928710935,,,,,,,
