286.09478759765625,297.00634765625,297.26617431640625,267.38201904296875,278.0350036621094,295.5518798828125,303.2935485839844,284.0460205078125,293.9174194335937,271.5345153808594,272.0738525390625,285.7258605957031,291.6674194335937,276.97906494140625,
270.1117553710937,287.5195007324219,286.8174743652344,277.03369140625,300.2918395996094,307.8563842773437,287.4796447753906,,,,,,,,
286.3717956542969,294.1631774902344,289.04656982421875,272.5046081542969,288.3007507324219,274.6724548339844,276.6210632324219,275.87518310546875,281.4183654785156,273.1605529785156,264.0209350585937,256.9022216796875,287.0199584960937,297.3537292480469,
297.3569030761719,299.7983093261719,291.5901794433594,270.3300170898437,267.7941589355469,287.9117736816406,293.8878173828125,296.4038391113281,307.1457214355469,271.3067932128906,278.8625183105469,276.0491638183594,,,
277.1128845214844,271.5401611328125,283.552978515625,282.19287109375,299.69683837890625,286.8824768066406,280.4761962890625,275.20147705078125,257.6091613769531,267.64569091796875,,,,,
275.8872985839844,256.3062438964844,280.2128601074219,279.1036682128906,263.6900939941406,271.96392822265625,273.7662353515625,280.4404602050781,269.8876953125,278.5402526855469,257.6792907714844,,,,
285.3321533203125,289.8647155761719,268.4984130859375,271.07525634765625,261.8790588378906,261.71112060546875,272.7803955078125,255.52066040039065,273.49517822265625,,,,,,
256.2535400390625,258.25,271.3398742675781,259.3173522949219,283.6347045898437,249.7865447998047,237.33901977539065,276.3052978515625,252.18565368652344,274.2043762207031,235.18365478515625,264.0269775390625,263.9276733398437,245.53289794921875,
273.84716796875,274.7637634277344,262.3433532714844,271.7857360839844,267.4425354003906,264.5188903808594,271.8424987792969,261.9287109375,262.6304626464844,247.63619995117188,254.33499145507807,259.7697448730469,260.77520751953125,273.7615661621094,
261.9441833496094,261.4280700683594,264.39111328125,266.79168701171875,276.3045654296875,254.46173095703125,274.2897644042969,242.802490234375,249.5567626953125,243.7854461669922,279.56756591796875,273.6029968261719,282.8949584960937,269.40631103515625,274.9395751953125
254.30751037597656,271.4630432128906,270.6087646484375,271.9518737792969,251.58209228515625,269.7245483398437,263.64892578125,270.92437744140625,267.54833984375,288.1281433105469,278.4794311523437,272.1436767578125,264.1534423828125,290.1384582519531,
254.05191040039065,285.7613830566406,293.1072998046875,291.9000244140625,304.51617431640625,311.53466796875,278.1917724609375,281.8341064453125,276.82061767578125,272.1271667480469,276.3734741210937,283.8257141113281,280.1728210449219,257.1323547363281,277.8155822753906
