277.1023254394531,281.8448791503906,287.3573608398437,291.26837158203125,270.1602478027344,280.0082092285156,288.7933959960937,,,,,,
269.55133056640625,283.35693359375,265.693603515625,287.7304382324219,270.4598388671875,281.32696533203125,294.7648010253906,250.08694458007807,280.48699951171875,256.12713623046875,278.28741455078125,,
244.02001953125,264.5913391113281,287.7624816894531,295.4280700683594,291.0912475585937,269.9094543457031,267.8339538574219,273.7866516113281,251.99270629882807,,,,
262.9532775878906,280.9454345703125,277.0697021484375,273.68878173828125,297.3818054199219,267.716552734375,,,,,,,
276.0411071777344,237.1698303222656,260.8125,280.4754333496094,262.8651428222656,264.9638366699219,293.6064758300781,,,,,,
286.4994812011719,292.1644592285156,261.18896484375,257.718994140625,268.090576171875,248.6315460205078,267.2145080566406,255.2377014160156,234.7703094482422,262.6168518066406,,,
270.1213684082031,268.7408447265625,254.6298065185547,266.57421875,249.66897583007807,276.50421142578125,245.67808532714844,261.607177734375,,,,,
250.14517211914065,255.80288696289065,249.715576171875,247.3125915527344,265.7752380371094,244.8791961669922,253.659912109375,260.3608703613281,274.107666015625,245.5189514160156,281.99395751953125,250.77685546875,264.9304504394531
250.862060546875,271.2550354003906,278.4659423828125,263.69000244140625,268.5186462402344,273.2583312988281,257.0426330566406,,,,,,
287.2593994140625,272.3726806640625,276.23291015625,248.0190887451172,275.70751953125,269.0096435546875,271.04718017578125,269.5033264160156,266.815673828125,262.0851745605469,,,
266.4798583984375,264.8123779296875,282.37847900390625,259.93707275390625,265.9537658691406,276.4630126953125,275.4701843261719,254.9924468994141,276.3465881347656,261.358642578125,276.1159362792969,290.9696655273437,
264.48687744140625,265.4187316894531,278.7996826171875,272.8440856933594,271.02783203125,278.3822021484375,300.9341125488281,269.1899108886719,286.41015625,277.7083740234375,302.9694519042969,278.6118469238281,
