,,,,,,,,,,
287.95770263671875,283.3265380859375,297.3632507324219,272.628662109375,255.50425720214844,282.6366882324219,288.5763854980469,262.8598022460937,277.8387145996094,274.3731384277344,267.1512756347656
275.2728576660156,267.1149597167969,281.5899658203125,277.9808959960937,256.9749450683594,257.03759765625,270.9518127441406,,,,
263.5416564941406,248.67123413085935,287.9472045898437,299.03387451171875,257.2431945800781,265.1212158203125,,,,,
259.0672607421875,236.33370971679688,252.9883728027344,269.5580444335937,269.67413330078125,270.9804077148437,281.7828369140625,275.3839416503906,259.6083068847656,297.52935791015625,289.3465270996094
257.8368225097656,260.54315185546875,256.1094665527344,276.6385192871094,291.55108642578125,284.5320739746094,,,,,
285.3309631347656,274.8340759277344,252.8888092041016,246.1598358154297,261.8477478027344,256.719482421875,260.9903259277344,293.9651794433594,280.753173828125,,
260.7996520996094,263.0151672363281,276.74188232421875,282.1891174316406,266.6595458984375,270.9798889160156,,,,,
268.2191772460937,253.4897918701172,253.29959106445312,263.8030090332031,262.03857421875,,,,,,
294.7970886230469,275.2813415527344,290.844482421875,276.21319580078125,253.9958648681641,264.55340576171875,251.91946411132807,253.76263427734372,262.4287109375,252.18870544433597,262.535888671875
286.6976928710937,286.8595886230469,270.0937194824219,267.6117248535156,273.3960266113281,259.1315612792969,,,,,
291.1282653808594,275.62451171875,259.5779724121094,275.5691223144531,280.92999267578125,,,,,,
