280.634521484375,276.6993103027344,283.12322998046875,277.59869384765625,292.46343994140625,285.4233703613281,278.5169372558594,292.8084716796875,308.7177734375,297.26470947265625,293.1543273925781,280.2480163574219,297.5245666503906,308.1709289550781,300.8789978027344
274.4190979003906,274.7961120605469,297.6480712890625,276.8654479980469,268.19287109375,293.3312683105469,292.2758178710937,267.1443176269531,291.52008056640625,280.174560546875,283.3837585449219,,,,
291.77789306640625,296.9699401855469,273.102294921875,278.7160339355469,287.0648498535156,271.91021728515625,283.9550170898437,,,,,,,,
285.2614440917969,290.9152526855469,272.6432800292969,284.06707763671875,277.0066833496094,269.490966796875,291.8828430175781,,,,,,,,
288.1992492675781,294.724365234375,273.7727966308594,281.4164733886719,298.1513366699219,283.2480773925781,,,,,,,,,
282.2493896484375,288.98052978515625,278.1145935058594,275.4691772460937,264.9271545410156,268.88262939453125,274.4078369140625,280.7328796386719,275.6170959472656,275.5304260253906,267.80889892578125,264.5040588378906,,,
271.59539794921875,281.5899658203125,275.4188842773437,263.58026123046875,276.5350036621094,280.9399719238281,289.4908447265625,258.6598205566406,294.0800170898437,276.71502685546875,,,,,
288.7401428222656,282.6339111328125,263.8003234863281,269.76129150390625,283.7219543457031,260.65087890625,262.9882507324219,260.22515869140625,271.3070068359375,269.3238220214844,,,,,
254.10646057128903,261.25225830078125,271.7002868652344,270.1127624511719,272.3955078125,256.9088439941406,274.4219055175781,273.4853210449219,281.9788818359375,,,,,,
277.12420654296875,263.0875244140625,255.150634765625,256.5312805175781,256.65704345703125,261.9466857910156,266.82861328125,262.2325439453125,254.4783477783203,259.1817626953125,264.5846862792969,253.92727661132807,278.3135070800781,,
278.2142333984375,273.6019287109375,260.076171875,271.6381225585937,265.8983764648437,270.4713134765625,267.9386901855469,267.6678771972656,289.3650817871094,275.67626953125,293.9251708984375,283.2381591796875,,,
288.5853576660156,287.1335754394531,285.4203491210937,299.5009155273437,270.9887084960937,271.1840515136719,284.9941711425781,276.87677001953125,284.6119689941406,294.06610107421875,279.7969055175781,258.8837585449219,253.1815185546875,275.6239013671875,
