213.6791534423828,192.24868774414065,192.1397247314453,184.8589630126953,207.87594604492188,203.12060546875,227.8189697265625,224.24102783203125,195.80978393554688,196.9014892578125,200.46632385253903,206.1985015869141,205.9599456787109,179.99415588378906,190.8784027099609,183.07025146484372,,,,,,,,
192.6709442138672,200.43505859375,190.69091796875,212.45166015625,201.135009765625,199.77671813964844,187.49940490722656,202.3572540283203,224.73410034179688,210.6768493652344,214.79104614257807,217.98580932617188,,,,,,,,,,,,
205.97955322265625,195.03762817382807,199.2255096435547,212.93362426757807,209.7542266845703,206.7342529296875,223.7755126953125,224.41896057128903,203.54129028320312,197.2421417236328,211.6835479736328,206.68020629882807,192.7484436035156,193.7009429931641,,,,,,,,,,
191.2188415527344,216.8555603027344,191.9653778076172,179.27871704101562,209.09788513183597,206.95767211914065,219.5788116455078,239.42413330078125,241.00927734375,218.6232147216797,219.55010986328125,219.3310089111328,208.6051788330078,200.4139709472656,198.59754943847656,205.73898315429688,196.21969604492188,203.73057556152344,,,,,,
219.84243774414065,214.51300048828125,223.44143676757807,204.3698883056641,189.24986267089844,210.2586669921875,224.0867462158203,207.4586639404297,216.4688873291016,226.97445678710935,212.1008453369141,224.1560211181641,208.9879302978516,202.0653381347656,188.65982055664065,213.61463928222656,199.2040100097656,199.53109741210935,185.3960418701172,195.9791259765625,192.3693389892578,,,
202.2518615722656,201.0955352783203,205.41281127929688,216.97979736328125,208.5627899169922,220.8179626464844,182.27708435058597,190.92153930664065,208.3409881591797,211.91673278808597,197.4104766845703,175.92591857910156,202.03909301757807,183.10813903808597,163.12985229492188,192.19024658203125,186.5810546875,177.58921813964844,194.2965545654297,189.13751220703125,178.68511962890625,177.6672821044922,188.78456115722656,
237.27679443359372,242.7273406982422,211.72335815429688,192.9157257080078,216.7891387939453,202.9517059326172,193.06979370117188,192.5167694091797,176.80812072753906,155.5372772216797,179.12619018554688,219.67257690429688,237.77462768554688,214.27410888671875,210.95703125,208.65301513671875,215.7258453369141,,,,,,,
190.68441772460935,175.22247314453125,190.8803558349609,181.7390594482422,171.19387817382812,197.71263122558597,212.8246307373047,202.8269500732422,183.68673706054688,160.90005493164062,174.01744079589844,171.3439483642578,171.93646240234375,172.94590759277344,180.4060821533203,174.9933319091797,182.9402618408203,172.40890502929688,178.3372802734375,189.35330200195312,179.18463134765625,,,
197.89617919921875,198.3800048828125,186.4496612548828,177.0395050048828,190.7745056152344,207.0452880859375,182.2606506347656,180.80979919433597,179.7277374267578,195.63394165039065,181.89202880859372,154.42779541015625,162.7504119873047,180.2216033935547,171.54127502441406,169.61729431152344,178.51364135742188,186.9468536376953,189.02626037597656,171.37547302246094,172.16171264648438,156.13645935058594,152.4560546875,
153.50064086914062,153.25323486328125,155.2906951904297,178.75704956054688,150.36318969726562,138.46365356445312,164.7842559814453,160.084716796875,172.07591247558594,193.42898559570312,167.71939086914062,162.03785705566406,192.093505859375,182.0895538330078,180.0650634765625,174.80966186523438,177.7508544921875,178.69052124023438,185.8807373046875,183.0309600830078,173.49171447753906,166.20382690429688,166.75978088378906,155.70022583007812
186.757080078125,170.60687255859375,165.2833251953125,195.2172698974609,181.8987274169922,156.69287109375,168.00994873046875,160.1925506591797,177.15638732910156,197.49366760253903,172.582763671875,161.20455932617188,201.4201812744141,192.9700927734375,192.8968048095703,187.50450134277344,195.13619995117188,185.594970703125,176.140625,172.14968872070312,205.39573669433597,196.40757751464844,170.53846740722656,
199.4334259033203,203.2085723876953,209.0662078857422,196.5478363037109,177.90504455566406,165.50733947753906,202.9723663330078,174.54147338867188,194.2515411376953,208.7428741455078,187.4425506591797,205.38619995117188,188.09117126464844,197.76837158203125,201.66416931152344,212.0899658203125,,,,,,,,
