257.0035095214844,256.9624328613281,268.74676513671875,290.4491577148437,296.6542663574219,249.043212890625,253.0040283203125,263.7113647460937,266.2170104980469,268.4741516113281,275.2115173339844,
255.5747528076172,251.9310607910156,264.4997253417969,272.0756530761719,271.2950134277344,265.0252380371094,,,,,,
256.31463623046875,285.2841186523437,296.1410522460937,273.91082763671875,261.701171875,261.7756042480469,266.2177429199219,272.3633728027344,246.1685791015625,,,
265.865966796875,269.9963073730469,268.882080078125,262.1580810546875,275.3594665527344,260.3343200683594,277.2455749511719,283.2721862792969,,,,
286.4151306152344,270.32958984375,254.2322998046875,253.8952178955078,290.1673583984375,267.2879943847656,276.5092163085937,,,,,
247.59835815429688,290.24298095703125,271.15545654296875,252.40679931640625,298.0947265625,264.03515625,278.1018371582031,274.15338134765625,264.6329040527344,247.205810546875,235.35833740234372,270.1142578125
244.4376983642578,252.5218811035156,276.3748474121094,256.3447265625,230.5906219482422,254.31130981445312,271.1534423828125,269.6196594238281,,,,
260.8841857910156,218.62225341796875,250.8701934814453,260.8009033203125,244.52813720703125,,,,,,,
252.2774810791016,262.0172424316406,272.873046875,274.5350036621094,263.9897155761719,265.85107421875,256.7517395019531,229.085693359375,,,,
259.3805847167969,241.09234619140625,265.8412475585937,258.48895263671875,258.6209716796875,258.0830993652344,241.0580139160156,253.12738037109372,242.5216827392578,264.8876953125,,
267.1343688964844,276.4414978027344,275.26092529296875,245.55052185058597,245.07650756835935,243.33090209960935,231.54574584960935,252.2451171875,,,,
269.34393310546875,290.7927551269531,254.4126739501953,279.5823669433594,274.2382507324219,286.136474609375,263.6123352050781,281.24371337890625,,,,
