297.3754272460937,291.184326171875,255.3342742919922,272.9723205566406,266.2139892578125,274.8266296386719,269.9574279785156,292.22222900390625,269.7472229003906,
284.6407775878906,265.4294128417969,265.8954772949219,263.74810791015625,258.5191650390625,263.72528076171875,268.7208251953125,266.78326416015625,287.9270935058594,
271.3022766113281,273.5323181152344,252.14495849609372,272.01873779296875,289.6396789550781,275.8912048339844,265.2655639648437,243.38414001464844,,
278.3253479003906,252.96859741210935,262.84539794921875,262.4534912109375,,,,,,
268.76763916015625,285.3157653808594,276.693115234375,252.4182586669922,238.2315826416016,246.7564239501953,286.56060791015625,284.5948791503906,265.5787048339844,
254.7354278564453,266.80059814453125,250.33636474609372,287.26629638671875,261.1850280761719,243.482421875,,,,
274.5213928222656,262.5516967773437,252.49996948242188,263.149658203125,270.4392395019531,280.4926452636719,265.14727783203125,247.46197509765625,275.04132080078125,
248.1744384765625,256.9944763183594,267.68927001953125,245.3148193359375,262.474365234375,243.2139129638672,250.3072052001953,,,
240.94407653808597,253.2402191162109,255.9908142089844,259.2851867675781,257.1337280273437,274.19775390625,267.6127014160156,253.28640747070312,252.9423065185547,
258.3377990722656,272.1849975585937,249.91635131835935,279.1615905761719,264.2241516113281,258.8003845214844,299.987060546875,264.38623046875,243.89805603027344,254.3559112548828
251.87973022460935,264.623046875,247.65689086914065,252.4004364013672,277.558837890625,255.671630859375,275.5370788574219,253.2604217529297,,
269.3520812988281,260.3329467773437,270.5776672363281,270.28094482421875,273.1348571777344,256.8268127441406,,,,
