246.86985778808597,239.5642547607422,224.007080078125,235.2183380126953,222.41722106933597,254.1800994873047,243.59104919433597,220.55799865722656,225.6422576904297,228.85682678222656,225.77442932128903,202.26573181152344,195.30288696289065,239.14015197753903,215.36302185058597,245.2166290283203,,,,
208.91864013671875,218.9923095703125,213.87950134277344,207.81814575195312,211.15040588378903,221.39486694335935,210.7608337402344,244.6685485839844,253.97645568847656,241.3970642089844,258.4416809082031,249.68673706054688,229.26487731933597,237.8150787353516,,,,,,
207.59259033203125,239.39796447753903,234.32521057128903,197.77052307128903,206.3857421875,241.15187072753903,223.9617462158203,202.7750701904297,188.52169799804688,197.0175628662109,206.5793609619141,221.9143829345703,219.30767822265625,212.2373046875,213.58056640625,215.80288696289065,227.32913208007807,267.7114562988281,245.34571838378903,217.17153930664065
222.7651824951172,197.85716247558597,204.17117309570312,221.7558135986328,201.2353057861328,213.436279296875,204.5182647705078,218.97457885742188,226.15380859375,241.99288940429688,213.7814178466797,215.81573486328125,244.5957489013672,218.3134307861328,216.5209045410156,208.1698455810547,234.75804138183597,260.096435546875,245.40182495117188,
243.3815460205078,224.99256896972656,199.2417755126953,204.64927673339844,228.05130004882807,228.48851013183597,239.8321075439453,238.9815826416016,249.73895263671875,245.14903259277344,229.6707000732422,,,,,,,,,
188.92153930664065,211.1515045166016,206.44552612304688,197.2357177734375,217.8780059814453,226.9152069091797,239.51019287109372,248.11854553222656,247.54493713378903,242.63511657714844,223.4696350097656,230.0062255859375,228.5489959716797,224.4939117431641,237.7447052001953,,,,,
221.2547149658203,237.06961059570312,206.5589599609375,206.3654937744141,231.97276306152344,230.81906127929688,225.08734130859372,192.94476318359372,248.5089111328125,250.66737365722656,227.8633728027344,242.01205444335935,205.7378692626953,217.0831451416016,246.78411865234372,,,,,
216.1846160888672,227.45278930664065,201.0625915527344,197.6581268310547,213.75759887695312,225.38302612304688,209.53201293945312,223.9971160888672,,,,,,,,,,,,
244.9949951171875,236.7064208984375,205.41477966308597,187.9138336181641,209.9332733154297,229.134521484375,227.88034057617188,226.7108154296875,236.74075317382807,226.455078125,222.19992065429688,209.06027221679688,214.964111328125,221.9591217041016,213.6294708251953,234.82444763183597,247.31588745117188,238.8408966064453,,
247.0502777099609,228.1020050048828,229.8312530517578,254.45462036132807,230.3074951171875,237.34901428222656,225.5127868652344,256.889892578125,264.295654296875,246.9494171142578,241.76858520507807,235.67405700683597,260.5326538085937,241.52273559570312,227.647705078125,229.73545837402344,231.4347076416016,,,
231.4077606201172,249.43255615234372,230.9453887939453,254.15667724609372,257.8786315917969,212.66290283203125,253.9701690673828,249.4662170410156,243.37120056152344,,,,,,,,,,,
243.60986328125,252.9814910888672,259.3409423828125,221.0420379638672,261.3399353027344,283.8722229003906,255.94732666015625,217.39622497558597,226.5106658935547,229.4604339599609,246.28988647460935,213.35528564453125,,,,,,,,
