235.9963531494141,217.2346343994141,210.4606475830078,232.17274475097656,211.9673309326172,211.0631103515625,229.17770385742188,216.4795837402344,241.5664520263672,241.73422241210935
237.6134185791016,262.26971435546875,265.2621765136719,241.8557281494141,253.6093292236328,215.3843231201172,245.68589782714844,262.72418212890625,243.7709503173828,242.1866149902344
214.53489685058597,249.7982940673828,271.1603088378906,234.6086578369141,237.4921722412109,264.3301696777344,252.8407440185547,249.64083862304688,216.8650665283203,228.34173583984372
202.36959838867188,212.93734741210935,240.7872772216797,,,,,,,
247.5813140869141,250.43331909179688,257.645751953125,259.7543640136719,277.1806945800781,272.7732238769531,254.1034393310547,231.75816345214844,258.9410705566406,264.7433166503906
270.7862243652344,276.6603698730469,262.8927307128906,263.5154724121094,262.6055603027344,245.38584899902344,277.4320983886719,245.6491241455078,247.69891357421875,275.5968017578125
261.5312194824219,274.57574462890625,253.56919860839844,263.3855895996094,269.5346069335937,238.16671752929688,269.4652099609375,260.38934326171875,246.2094268798828,278.1289978027344
262.5413818359375,256.39752197265625,233.24452209472656,246.49105834960935,254.69598388671875,256.8956298828125,250.5009002685547,,,
263.3185729980469,,,,,,,,,
253.41734313964844,247.8784942626953,247.4284820556641,252.4149932861328,205.65313720703125,225.1415100097656,194.51788330078125,219.66741943359372,,
247.94775390625,217.5013732910156,242.1234893798828,232.44244384765625,224.60450744628903,264.18701171875,243.6214904785156,203.3765563964844,229.21578979492188,
238.988037109375,235.3374481201172,206.8460235595703,231.6311798095703,224.8754425048828,220.80661010742188,239.95315551757807,253.14230346679688,212.83482360839844,
