259.6352844238281,278.7221374511719,285.3289794921875,292.1886901855469,282.1585998535156,259.0309143066406,258.89306640625,285.390625,256.77496337890625,262.04327392578125,,
276.6575927734375,274.70684814453125,267.1903076171875,278.1839599609375,287.3067626953125,296.9661865234375,270.71453857421875,277.3385314941406,,,,
258.6809997558594,256.0520324707031,268.2498779296875,297.7950134277344,289.0472412109375,284.3904724121094,262.03466796875,270.770751953125,273.0005187988281,258.228515625,,
271.53076171875,267.96630859375,262.8055725097656,292.115234375,245.0696563720703,266.265869140625,262.12548828125,276.3911437988281,285.3872375488281,290.7190246582031,,
271.0789489746094,289.62744140625,288.4392395019531,268.3487854003906,264.7392883300781,,,,,,,
281.5811462402344,253.2264862060547,251.72528076171875,283.9335632324219,258.4539794921875,277.8377990722656,277.2435913085937,265.8710632324219,231.93292236328125,250.13145446777344,,
268.7292175292969,245.7957763671875,252.4948272705078,262.03961181640625,288.7481994628906,271.224853515625,,,,,,
248.06329345703125,269.6575622558594,254.6399078369141,273.8446350097656,255.5645446777344,,,,,,,
261.3668212890625,281.7544250488281,259.647705078125,233.62957763671875,283.892333984375,280.27655029296875,272.5658874511719,278.4075622558594,278.5320739746094,281.64117431640625,,
271.37921142578125,271.761962890625,272.2424621582031,268.5021667480469,244.2889709472656,267.7514343261719,282.26318359375,281.7549743652344,279.7391967773437,285.0422058105469,274.7491760253906,
269.8509826660156,252.57261657714844,265.484375,235.5313262939453,268.1164245605469,248.66131591796875,262.840087890625,278.14117431640625,264.5860595703125,266.1730651855469,234.6814727783203,242.13235473632807
288.0746154785156,290.498046875,274.1424560546875,276.6038818359375,263.0305480957031,294.6777648925781,245.5850067138672,256.1191711425781,248.3553771972656,,,
