267.9208068847656,268.6454772949219,283.938232421875,253.2380523681641,269.3863830566406,316.2525939941406,279.097412109375,250.9552459716797,270.294921875,,
276.99298095703125,267.9188537597656,262.3854675292969,287.9389953613281,286.9892578125,284.04425048828125,267.2320861816406,,,,
265.7435913085937,282.1558532714844,277.0465087890625,247.22169494628903,243.030029296875,261.4695129394531,222.28077697753903,242.9637756347656,275.94464111328125,229.3344573974609,
255.4222717285156,257.0316772460937,287.9190368652344,247.67794799804688,255.7523193359375,266.82275390625,256.8674011230469,251.4622344970703,243.5596618652344,234.11851501464844,244.0299072265625
213.13304138183597,226.5640411376953,257.2878723144531,258.3268127441406,246.3115081787109,260.6321105957031,267.9053955078125,264.13446044921875,261.0149841308594,,
269.9507141113281,268.0100402832031,250.18780517578125,261.1570129394531,250.97645568847656,257.450927734375,275.00799560546875,,,,
277.7770690917969,265.4219665527344,261.1185913085937,238.1803741455078,241.5340576171875,252.7612762451172,258.4066772460937,270.5438842773437,224.7895355224609,256.4059753417969,236.3254547119141
259.3634338378906,232.8029327392578,248.8678741455078,266.355224609375,262.07696533203125,256.8516540527344,259.3000793457031,,,,
250.02622985839844,255.46896362304688,271.0885009765625,259.0385131835937,255.72390747070312,263.18017578125,261.5047302246094,,,,
263.4654846191406,269.3282165527344,277.5564270019531,265.3673400878906,263.47174072265625,277.4716491699219,242.52133178710935,224.5448455810547,,,
259.4936828613281,255.97384643554688,261.64080810546875,253.3961639404297,259.0019836425781,260.0309143066406,277.9344177246094,273.7351989746094,248.35836791992188,248.47088623046875,240.916015625
260.30322265625,245.1958465576172,275.4395751953125,261.5467529296875,263.095947265625,270.2310791015625,271.89093017578125,264.8301696777344,262.9721374511719,252.23507690429688,257.54083251953125
